ID	S54	S56	S109	S110	S131	S132	S133	S134	S135	S136	S137	S138	S139	S140	S141	S142	S143	S144	S145	S195	S196	S197	S198	S199	S201	S203	S204	S205	S206	S207	S208	S209	S210	S243	S244	S245	S246	S247	S248	S249	S250	S253	S254	S255	S256
BacV5_Otu_000030	0.006095824	0.000607405	0.000577904	0.000333944	0.009088707	0.010976856	0.008162432	0.00723975	0.006944586	0.001868941	0.003895044	0.008146391	0.003305516	0.003260257	0.011901	0.004770346	0.003073832	0.007513109	0.003298336	0.003798649	0.00158323	0.001957853	0.001171834	0.007458875	0.010150266	0.008011444	0.005675391	0.003694228	0.002234523	0.006427617	0.008253324	0.004349121	0.001595893	0.001476691	0.000420851	0.001258758	0.001901164	0.002584439	0.00259196	0.001635203	0.002990322	0.002050309	0.002618315	0.003140116	0.002477442
BacV5_Otu_000031	0.000831584	0.011989567	0	0	0.00052451	0.000444443	0.005643899	0.000540436	0.000448512	0.001324663	0.001267089	0.00918094	0.038697789	0.003298023	0.002818189	0.000396704	0.004333231	0.000466732	0.000519972	0.004909604	0.00047809	0.011170863	0.006342068	0.00158932	0.000607256	0.000619375	0.00131219	0.003178026	0.000451587	0.000588276	0.00022256	0.000796329	0.000465232	0.012610258	0.000981351	0.000723066	0.000181422	0.001623944	0.001909867	0.001598107	0.006801141	0.003355179	0.00237094	0.002410465	0.00041389
BacV5_Otu_000033	0	0.000202563	0.0004335	0.006301443	0.005476016	0.007640019	0.00321229	0.001834746	0.003397133	0.002024324	0.00379023	0.002630502	0.001724762	0.00201212	0.002000832	0.008133219	0.001666186	0.005225336	0.005218649	0.003375739	0.004209187	0.003669168	0.002470174	0.00325187	0.0026505	0.003898566	0.004217003	0.004814295	0.00144718	0.004732571	0.008534067	0.003253157	0.003105574	0.000738973	0.000701191	0.000746371	0.000725234	0.000496085	0.000656573	0.000967	0.000550227	0.001026364	0.001655508	0.000244707	0.000248381
BacV5_Otu_000034	0.004142087	0.000101293	0.001155039	0.001286658	0.000917478	0.001331966	0.001124454	0.002534223	0.002594947	0.000312049	0.001056164	0.003591041	0.000656217	0.002542071	0.001050766	0.001415139	0.001304515	0.000986216	0.00193492	0.002707148	0.000603816	0.001697315	0.001951304	0.00400189	0.003299298	0.001546785	0.002433778	0.003380091	0.001859775	0.002640988	0.002505156	0.001693658	0.001474891	0.00092352	0	0.000909469	0.000453413	0.001459074	0.002108922	0.00130123	0.002278902	0.001794549	0.001545337	0.001130618	0.001130366
BacV5_Otu_000036	0.005787923	0.001314972	0.0004335	4.7722E-05	0	0.000296346	0.002551379	0	0	0.000156053	0.000634007	0.021281427	0.018705134	0.000456391	0.001345836	0.000158725	0.003037795	8.00469E-05	0.000330963	0.003598374	0.000302013	0.001849314	0.015064593	0.000835118	0.000652766	0.000422397	0.000750308	0.001174747	0.000244668	0.000343258	9.53969E-05	0.000565287	2.02379E-05	0.001366113	0.000701191	0.003024185	6.04825E-05	0.002611851	0.001198212	0.000111687	0.010686263	0.005220562	0.00294793	0.008873659	0.000469045
BacV5_Otu_000037	0.000519926	0.005736333	0.003455942	0.001857285	0	0	5.11747E-05	0.000162201	0.02050924	0.002101994	0.000739585	0.000746928	3.45625E-05	0	0.002262553	9.07071E-05	3.62895E-05	9.33866E-05	4.72959E-05	0.000493466	0.000100694	0.004382029	0.01436239	0.00025203	9.11426E-05	5.63433E-05	0.000830622	0.000407003	0.001203189	0.000294237	0	0.000102834	6.07108E-05	0.000406591	0.001354617	0.00172404	0.007466049	0.000192989	0.000570989	0.004555773	0	0.006797053	0.002315949	0.000916943	0.012865098
BacV5_Otu_000039	0.000208045	0	0	0.000762924	0.001702348	0.001331966	0.000511476	0.012578312	8.97395E-05	0.002334922	0.00900016	0.012312627	6.91222E-05	0.001253924	0.000492863	0.006259479	0.000725214	0.013775359	0.009959496	2.24424E-05	0.001633396	0.004058147	0.001023205	0.000556924	0.001395422	0	0.001044718	0.003828789	0.00084634	0.009654081	0.000889557	0.006760676	0.000849179	0.000221824	0.001541129	0.00025671	0	0	0	0.002450501	0	0	8.29255E-05	0.001405188	0.002559781
BacV5_Otu_000040	0.001454228	0.000809685	0	0.000572319	0.00052451	0.001922642	0.001430618	0.002211527	0.00134415	0.000156053	0.000317119	0.003067374	0.00096671	0.001709001	0.000788313	0.002397361	0.000326496	0.00102615	0.002358507	0.006327493	0.001733713	0.004187729	0.007771453	0.01492003	0.011957113	0.008039102	0.014142665	0.008490153	0.00488597	0.007103788	0.010587326	0.003814229	0.00386848	0.000406591	0.000140329	0.000140042	0.000392986	0.000633785	0.00071362	0.000446575	0.000687675	0.000770001	0.001049221	0.000428148	0.000717158
BacV5_Otu_000041	0.001143018	0.000303809	0.000577904	0.000190857	0.002485801	0.001627404	0.001277563	0.00151153	0.001254669	0.000623874	0.002109766	0.001317242	0.001208052	0.001026207	0.000919559	0.001516851	0.000870112	0.002089718	0.001982006	0.004931794	0.002059581	0.004295684	0.005919682	0.003765182	0.004278202	0.005515014	0.010754609	0.007535196	0.004401703	0.007393253	0.009188431	0.007847835	0.004369663	0.001476691	0.000561044	0.000280039	0.001027058	0.001404104	0.001426068	0.001152715	0.00175828	0.001510195	0.001462691	0.000916943	0.001157899
BacV5_Otu_000042	0.000208045	0.00050623	0.002594532	4.7722E-05	0	0	0.000664802	0	0	0	0	0	0	0	0	7.93698E-05	0	2.66839E-05	0	0	0	4.36039E-05	0	0	0	0	0	0	0	0	0	0	0	0.000591279	0	0.001979733	0.000815804	0.019387875	0.002165777	7.44611E-05	0.001813111	0.006290947	0.001627968	0.033068911	0.000110409
BacV5_Otu_000043	0.000727723	0.000202563	0.000144548	0.000476985	0.002876999	0.002217679	0.001532625	0.002480457	0.001612481	0.000623874	0.001372513	0.001667833	0.000828741	0.001746902	0.000821128	0.001358622	0.000870112	0.001132624	0.001133682	0.004421134	0.001106355	0.001653877	0.00479745	0.006557998	0.005134814	0.003814792	0.005913571	0.005239164	0.004811502	0.007200297	0.004083262	0.002256746	0.001232787	0.000332694	4.67813E-05	2.33435E-05	0.000181422	0.000137858	0.000570989	0.000148909	0.000577721	0.000427947	0.000469702	0.000336437	8.28095E-05
BacV5_Otu_000044	0.000104035	0	0	0	0.003137602	0.007494356	0.000715898	0.001834746	0.001433612	7.80333E-05	0.002740702	0.000659121	0.000310963	0.000190221	0.000295785	0.001946041	0.000652747	0.000759851	0.002217358	2.24424E-05	0	0	7.44962E-05	2.65364E-05	0	8.45123E-05	0	0	0.00082755	0	0	0	2.02379E-05	0.000147895	4.67813E-05	0.000163378	0	0	0	0	2.75279E-05	0.000199761	0	0	2.76049E-05
BacV5_Otu_000045	0.000415991	0.001415959	0	0.00252207	0.000655539	0.00147971	0.003618505	0.005267498	0.000717398	0.00046799	0.000422774	0.000834717	0	0.001064168	0.001968105	0.001934752	0.000580268	0.001305589	0.002170297	0.001210234	0.011772642	0.000305135	0.000335133	0.001959326	0.002197276	0.00112548	0.00163294	0.00126498	0.002122132	0.001126829	0.004114766	0.001642432	0.000404578	0.00096042	0.000934671	0.001514725	0.001147729	0.001514038	0.000570989	0.000334975	0.002278902	0.000599007	0.000828543	0.000916943	0.00096513
BacV5_Otu_000046	0.001557916	0	0.000144548	9.54388E-05	0.00052451	0.000444443	0.000460356	0.000486423	0.001523056	0.000156053	0.000211438	0.000966368	0.000207333	0.000114143	0.000657027	0.000147389	0.000616509	0.000133403	9.45866E-05	0.000403786	0.000151033	0.000522958	0.00011174	0.001972535	0.00277128	0.000984955	0.000830622	0.000655539	0.002646371	0.000637263	0.000190773	0.00025704	0.000647144	0	0	0.000116705	0.000302328	0	0.001881423	0	5.50541E-05	0.000142696	2.76436E-05	0.000214127	0.000358727
BacV5_Otu_000048	0.007529816	0.00101187	0.003168995	0.000190857	0.002094251	0.000148198	5.11747E-05	0.002964111	0.00116517	0.000779703	0.000317119	0.000131904	0.000690727	0.000494402	0.000525701	0.001324708	0.000833892	0.000986216	0.000756117	8.97627E-05	0	0.000239767	0	0.000198983	0.000288553	0.000140845	0.000214506	2.26213E-05	0	0.00019618	0.000572067	0.000436877	0.001595893	0.001881903	0.000187095	0.000210047	0.001931274	0.002557026	0.006662176	0.002709594	0.002962981	0.003468461	0.004482831	0.004383775	0.003437088
BacV5_Otu_000050	0	0.000202563	0.000866567	0.00038163	0.000262334	0	0.001481625	5.40739E-05	8.97395E-05	0.000623874	0.000845137	4.39725E-05	0.000172785	0.00038036	0.000230072	0	0.000435274	2.66839E-05	0.000189153	0.000739988	0.000125864	0.000588283	0.003339744	0.000477407	0.000288553	5.63433E-05	0.001419133	0.000497396	0.00082755	9.81013E-05	0.000127191	0.001027248	0.000161877	0.00353566	4.67813E-05	0.001468197	0.000604446	0.000248113	0.001255187	0.000297768	2.75279E-05	0.000570502	0.0001382	9.17814E-05	8.28095E-05
BacV5_Otu_000052	0.003523286	0.000607405	0.0004335	9.54388E-05	0.000786528	0.001775048	0.001430618	0.001673168	0.001612481	0.000857596	0.001056164	0.001843023	0.000207333	0.012305271	0.017494625	0.001008052	0.002532969	0.001624728	0.000897742	0.001948165	0.000377483	0.000893005	0.001078947	0.001774363	0.00134999	0.002107889	0.001098226	0.001986175	0.000395164	0.002299542	0.001555532	0.002742463	0.000525878	0.005548404	0.00196049	0.002235276	0.000755426	0.001239151	0.002165777	0.002228299	0.002361048	0.002163932	0.003222417	0.002471316	0.013133015
BacV5_Otu_000053	0.000312031	0.000708557	0	9.54388E-05	0.001179259	0.000592489	0.004986682	0.003554513	0.003397133	0.00046799	0.000950663	0.002105674	0.001587033	0.00121598	0.003340491	0.000113381	0.005302278	0.001917065	0.008570493	0.001881132	0.001683558	0.002673526	0.001394683	1.32684E-05	3.0383E-05	0.000563105	0.001071473	0.000158324	5.6474E-05	0	6.36003E-05	0.000231343	2.02379E-05	0.001955537	0.000233856	0.003325449	0.003103946	0.012851414	0.013749894	0.000781206	8.25786E-05	0.000285345	0.00226095	0.000458713	0.00022079
BacV5_Otu_000055	0.030046453	0.00892383	0.000144548	0.000905823	0.000262334	0.000592489	0.005087857	0.000432403	0.000627788	7.80333E-05	0.000317119	0.00122955	0.00141481	0.001974242	0.001837175	0.000408033	0.001195955	0.000879706	0.001322342	0.000336515	0.00055353	0.000697137	7.44962E-05	0.006374983	0.003796556	0.000900617	0.000937683	0.000723297	0.000677204	0.000147144	0.00022256	0.000462562	0.000121413	0.001660925	0.000420851	0.003533893	0.00283361	0.002310229	0.002279467	0.001635203	0.00473656	0.000484974	0.003469308	0.002136529	0.001955602
BacV5_Otu_000056	0.00568524	0.00050623	0.000289048	0.001048676	0.000917478	0.002807152	0.002602254	0.003393574	0.001523056	0.000545939	0.000950663	0.001317242	0.000725234	0.002087867	0.003503582	0.001460347	0.001051166	0.001611435	0.001228022	0.000963978	0	0.000283347	1.86253E-05	0.003054281	0.001425708	0.001265961	0.00171309	0.001490482	0.001259507	0.001762442	0.003105512	0.001001596	0.000263019	0.001587241	0.000420851	0.001119076	0.001177892	0.000633785	0.001283672	0.002043043	0.001127217	0.00159552	0.001242222	0.001618623	0.001680698
BacV5_Otu_000057	0.001246779	0.000202563	0.001010827	0.001904803	0.003398048	0.005742577	0.004986682	0.003876213	0.003397133	0.001558009	0.003685392	0.002805303	0.002825026	0.005858463	0.004057633	0.003815963	0.001883044	0.004578898	0.008663232	0.001724682	0.00047809	0.001957853	0.001171834	0.002342215	0.001501412	0.001602928	0.002700396	0.001873567	0.00084634	0.001175756	0.001016488	0.001027248	0.001414378	0.000702054	0.000747897	0.000676453	0.000483624	0.000440992	0.000884714	0.000855533	0.000660189	0.000798493	0.00096648	0.000489277	0.000772275
BacV5_Otu_000058	0.001350516	0.003330263	0	0.000286254	0.000262334	0.001627404	0.000409229	0.000810402	0.000269163	0.00046799	0.000845137	0.000219818	0.000172785	0.000152184	0.000197212	0.000396704	0.000108859	0.000733212	0.000330963	0.001299747	0.000402637	0.000849487	0.000316521	0.00322553	0.002046096	0.000872501	0.001231966	0.000881358	0.000413972	0.002982166	0.000857819	0.000847655	0.014038662	0.001181754	0.000187095	0.000326695	0.000574244	0.002913263	0.01905915	0.000669691	0.000989908	0.00039943	0.000938896	0.004414064	0.000882488
BacV5_Otu_000059	0.000727723	0.000405031	0	0.000238558	0.00052451	0.001627404	0.000306958	0.000648443	0.000806989	7.80333E-05	0.000317119	0.000483453	0.000380036	0.000342339	0.000591369	0.000951481	0.000471527	0.001438592	0.000425478	0.002484055	0.000729505	0.001349688	0.001895674	0.00161576	0.002529687	0.002584258	0.001766515	0.002953399	0.00184103	0.008067923	0.003988737	0.007671041	0.001636219	0.001881903	0.000280612	0.000932763	0.000695041	0.001623944	0.001568418	0.00130123	0.001840525	0.001851398	0.001793183	0.001679586	0.002312719
BacV5_Otu_000060	0.000208045	0.000607405	0.001875382	0	0	0.000148198	5.11747E-05	0	0	0	0	0	0	0.000114143	0.001673457	2.26786E-05	0	5.33662E-05	0	0.003843141	0	0.000370493	7.44962E-05	0	0.000819596	0.005542831	0	2.26213E-05	0	0	3.18013E-05	0	0.00010118	0	0.001121363	0.000163378	0.000241879	5.51485E-05	0	0.034487062	2.75279E-05	5.70839E-05	0.000248729	0.001039056	0.000165603
BacV5_Otu_000061	0.002283035	0.005336246	0	0.000286254	0.000786528	0.001331966	0.006854618	0.000108141	0.001433612	0.000312049	0	0.002411901	0.002275242	0.003335786	0.000952365	0.004770346	0.00605449	0.001039461	0.00652522	2.24424E-05	0	2.18025E-05	0	0	0.000258188	0.000422397	0.000214506	4.52414E-05	0.001616016	0	0.00022256	0	4.04748E-05	0.000443535	4.67813E-05	4.66858E-05	0.000120957	0.000165425	0.003244629	0.001078439	0.000357727	0.001168723	2.76436E-05	0.00222786	0.001680698
BacV5_Otu_000062	0.001350516	0.000303809	0.000144548	0.00014315	0.002355324	0.004717434	0.002754843	0.004197675	0.002237944	0.001091193	0.002004521	0.001755437	0.001070159	0.001481522	0.00141138	0.002645388	0.000580268	0.00264705	0.002217358	0.000896793	0.000276853	0.000544734	0.001561744	0.001245461	0.000728606	0.000366101	0.000964444	0.001693334	0.001297048	0.000931069	0.001270239	0.000924632	0.000485449	0.000886617	0.001121363	0.001584508	0.000483624	0.000468539	0.001027241	0.001672295	0.00129193	0.000770001	0.000442086	0.000367009	0.00063447
BacV5_Otu_000063	0.000415991	0.000101293	0.0004335	0.001096283	0.001440882	0.000888431	0.000971291	0.001188073	0.001791277	0.000390027	0.001267089	0.001141841	0.000828741	0.001443597	0.000952365	0.001449046	0.000471527	0.001252376	0.003251393	0.002662539	0.00055353	0.001240998	0.001431813	0.002051778	0.002454161	0.002023769	0.0046683	0.003290296	0.002065926	0.001518086	0.002378659	0.001386211	0.00117224	0.000406591	0.000233856	0.000303368	0.000302328	0.000220552	0.000456852	0.000967	0.000302711	0.000513485	0.000497315	0.000275286	0.000469045
BacV5_Otu_000064	0.006095824	0.000607405	0.000577904	0.00014315	0.001702348	0.000592489	0.003567748	0.001188073	0.002862507	0.001635763	0.003055827	0.002543074	0.003305516	0.012896701	0.00496865	0.000543959	0.003614022	0.001598142	0.002546636	0.00145635	0.000302013	0.001045286	0.003598429	0.000821875	0.00159224	0.001771313	0.002006848	0.000858781	0.000696	0.000441281	6.36003E-05	0.00025704	0.000909772	0.000369644	0.000747897	0.000909469	0.00096671	0.000496085	0.000599519	0.000781206	0.000495236	0.001367948	0.00038685	0.000244707	0.000910037
BacV5_Otu_000065	0.001039231	0.000303809	0.00144332	4.7722E-05	0.004697943	0.001331966	0.001328588	0.001188073	0.000986116	0.001324663	0.002109766	0.000703026	0.000725234	0.000494402	0.000722675	0.001991194	0.00144922	0.000946277	0.00094494	0.001702327	0.000905409	0.001067036	0.001171834	0.0010999	0.001046987	0.001209774	0.001579498	0.001963656	0.000752384	0.004441326	0.003578892	0.003457267	0.001232787	0.001955537	0.000934671	0.000326695	0.00096671	0.002255366	0.001852977	0.001857709	0.001154674	0.002703234	0.002700742	0.001435686	0.001955602
BacV5_Otu_000066	0.000519926	0.000405031	0	0.006630579	0.000131187	0.001184171	0.000664802	5.40739E-05	0.000448512	7.80333E-05	0.000211438	0.001580212	0.001035679	0.000988243	0.001902645	0.000102044	0.000181417	0.000226761	0.000472727	0.002684844	0.001031011	0.001001783	0.000614212	0.000185721	0.000227821	0.001715192	0.001071473	0.001400295	7.5297E-05	0.000588276	0.000158983	0.000565287	0.003366719	0.000147895	0	0.000186713	0.000453413	0.000275673	0.000685097	3.72322E-05	0.001209582	0.000826983	0.002398433	0.000764253	0.000138007
BacV5_Otu_000067	0	0	0.008021498	0	0	0	0	5.40739E-05	0.000269163	0.000234058	0	0.020652895	0	0.000152184	0.003405735	0.000215399	7.2576E-05	4.00253E-05	0	8.97627E-05	0	0	0	0.000132666	6.07639E-05	0.016095016	0	0	0	0.001175756	3.18013E-05	0	0.000546092	0.003168702	0.000140329	0.000186713	0.001268367	0.001678887	0.000485389	0.000669691	0.002880948	0.000228291	0	6.11898E-05	0.00022079
BacV5_Otu_000068	0.000831584	0.000303809	0.000144548	0.000238558	0.000262334	0.000888431	0.002093236	0.000162201	0.000448512	0.000156053	0.000528403	0.000922489	0.000138233	0.001026207	0.000755495	0.00019273	0.000108859	0.000373426	9.45866E-05	0.000538298	0	0.000239767	0.000502602	0.001814004	0.016894836	0.006820495	0.009365704	0.00438901	0.00305783	0.00073522	0.000127191	2.57108E-05	6.07108E-05	0.000849711	0.000701191	0.00069976	0.000906354	0.00035834	0.00074214	0.001783553	0.000137622	0.000484974	0.000773356	0.000458713	0.000772275
BacV5_Otu_000069	0.000312031	0	0.000144548	0.000286254	0.000262334	0.002217679	0.000511476	0.001295919	0.000538159	0.001480241	0.00189925	0.000834717	0.001380357	0.001595276	0.00026293	0.001686319	0.000616509	0.001478485	0.001275185	0.001478718	0.000201365	0.002565167	0.001988387	0.001655416	0.001395422	0.003731003	0.006098732	0.004187414	0.002608947	0.001420305	0.000381462	0.000873315	0.001696702	0	0	0	0	5.51485E-05	0.000199932	0.000260558	0	0.000171229	0	0.000336437	2.76049E-05
BacV5_Otu_000071	0.000519926	0.000303809	0.000289048	0.000333944	0.00131009	0.002070185	0.002042301	0.001188073	0.002951658	0.00046799	0.001267089	0.001799232	0.001070159	0.000912304	0.000853941	0.001742793	0.000725214	0.001172545	0.002828676	0.002216193	0.001533057	0.001892733	0.002006927	0.001470323	0.001607377	0.001378312	0.001980151	0.00261624	0.001278278	0.001175756	0.002093907	0.001924101	0.00101074	0.000591279	9.35576E-05	0.000350021	0.000453413	0.000440992	0.000314137	0.000372178	0.000220175	0.000313869	0.000248729	0.000336437	0.000441468
BacV5_Otu_000072	0.001350516	0.000202563	0.000289048	0.000619978	0.00052451	0.000740485	0.000511476	0.001780893	0.000448512	7.80333E-05	0	0.000219818	0.000276423	3.80509E-05	0.000328638	0.000521308	0.000471527	0.000573344	9.45866E-05	0.000314088	0.000100694	0.000326922	0.00013036	0.00094105	0.000607256	0.000703767	0.000268116	0.000339195	0.000526805	0.001077898	0.000699091	0.000231343	0.000364137	0.000775889	4.67813E-05	0.000233379	0.000513833	0.000798969	0.001055741	0.000781206	0.001237033	0.000826983	0.001076798	0.001130618	0.001102831
BacV5_Otu_000073	0.003006945	0.000101293	0.000577904	0.000715281	0.001179259	0.001331966	0.001022351	0.004572412	0.000269163	0.000701796	0.000950663	0.001404917	0.000207333	0.000988243	0.001149145	0.000691164	0.000471527	0.001744344	0.000472727	0.001254993	0	0.002976789	0.000855936	0.001866854	0.003133419	0.000703767	0.000830622	0.000407003	0.001071752	0.001469198	0.002125555	0.001027248	0.000626936	0.000480476	0.000140329	0.000723066	0.000755426	0.000716385	0.000884714	0.001412583	0.00129193	0.000883959	0.00151779	0.001008531	0.001240488
BacV5_Otu_000074	0.001246779	0.00050623	0.000289048	0	0.001048388	0.000148198	0.000409229	0.001026254	0.000448512	7.80333E-05	0.001056164	0.000922489	0.000172785	0.000456391	0.000591369	0.000611906	0.000326496	0.000639963	0.000425478	0.001254993	0.000100694	0.000610056	0.001078947	0.001483546	0.002423947	0.00132214	0.001151727	0.00155811	0.000395164	0.003128302	0.003610432	0.002205587	0.001394205	0.000997317	0.000467587	0.000163378	0.000483624	0.000854016	0.001169721	0.000669691	0.00082508	0.000883959	0.000994062	0.000733709	0.000854938
BacV5_Otu_000075	0.000519926	0.000303809	0.001587388	0.00147695	0	0.000296346	0.000255813	0.000108141	0.000179461	0.00046799	0.000211438	0	0.001518152	0.002882412	0.00265484	0.000294729	0	0.000719892	0.000378223	0.00035894	0.000151033	0.001088785	9.31183E-05	0.00014593	0.000334096	0.001265961	5.36365E-05	0.000203549	0	4.90534E-05	0.000984759	0	0.000182107	0.000738973	0.000420851	0.000606524	0.002863656	0.004007549	0.001483014	0.00130123	0.007396955	0.003893005	0.002453414	0.000336437	0.00041389
BacV5_Otu_000076	0.000208045	0.000202563	0.002163185	0	0	0	0.000153506	0.000108141	8.97395E-05	0	0.000317119	0	0.000207333	3.80509E-05	0.000197212	0.005722636	0	0.000293433	0.000141872	0.000246803	0.00055353	0.000740671	0.010216133	1.32684E-05	3.0383E-05	0.000534967	0.007919676	0.002098754	3.76502E-05	0.000294237	0.001143382	0.003151067	0.000202336	0	0.000140329	7.00268E-05	0.000211652	0	0.000228486	7.44611E-05	2.75279E-05	5.70839E-05	0.000414469	0.001191648	0.000441468
BacV5_Otu_000077	0.004760006	0.001920542	0	0.00014315	0	0	0.000102343	0	0.000269163	0.000234058	0.000528403	0.000263768	0.001001196	0.002125735	0.000722675	1.13394E-05	3.62895E-05	4.00253E-05	4.72959E-05	0.003086143	0.000402637	0.002218234	0.006415484	0.000649675	0.000561742	0.000900617	0.001178475	0.000519991	0.001540986	0.000147144	9.53969E-05	0.000334122	0.000909772	3.69785E-05	0	0.002977818	0.000574244	0.000964089	0.00074214	0.000446575	0.00219674	0.000513485	0.000165835	0.000642063	0.000469045
BacV5_Otu_000080	0.000208045	0	0	0	0.00052451	0.000148198	0.000153506	5.40739E-05	8.97395E-05	0	0.000422774	0	0.000138233	0.000152184	3.28749E-05	0.000215399	0.000108859	5.33662E-05	9.45866E-05	0.002484055	0.020361283	0.001393157	0.010288898	0.002421391	0.001622512	0.001743254	0.003844993	0.001693334	0.004066124	0.002348337	0.001745623	0.001821697	0.001656381	0.000886617	0.002519008	0.001817037	0.00096671	0.00055117	0.000770658	0.000929848	0.000495236	0.000855472	0.000856134	0.000580955	0.000579335
BacV5_Otu_000081	0.000623837	0.001112928	0.000144548	0.000333944	0.002224807	0.002807152	0.001634608	0.001295919	0.000717398	0.000857596	0.000845137	0.000659121	0.001621469	0.003260257	0.001575197	0.001030678	0.001268331	0.001611435	0.002781682	0.001635256	2.51758E-05	0.00093652	0.000781574	0.00136452	0.001471132	0.001265961	0.001819934	0.001648264	0.001409652	0.001224676	0.000857819	0.001052898	0.000647144	0.000369644	4.67813E-05	0.002954633	0.001901164	0.002419934	0.000599519	0.00052096	0.005851566	0.003270198	0.000580146	0.000580955	0.00022079
BacV5_Otu_000083	0.000831584	0.000303809	0.000144548	0.000333944	0.00052451	0.001775048	0.003313879	0.006281394	0.00134415	0.001402459	0.000211438	0.000790825	0.000656217	0.000190221	0.001345836	0.00112117	0.003614022	0.00330961	0.000756117	0.001210234	0.000779771	0.00050118	0.000818757	0.002064984	0.002257733	0.001181678	0.001472595	0.000745881	0.001146864	0.001224676	0.002030603	0.000642315	0.000566304	0.000221824	0.000561044	4.66858E-05	0.000241879	0.00057871	0.000485389	0.000409378	0.00088003	0.000342391	0.000580146	0.000703163	0.000441468
BacV5_Otu_000084	0	0	0	0	0.000393442	0	0	0	0	0	0	0.000219818	0	0	0	1.13394E-05	0	1.33422E-05	0	0.003909872	0.019808393	0.001262738	0.004428873	0.003567826	0.003193746	0.003255891	0.006098732	0.003380091	0.009956837	0.003760995	0.003326487	0.004781647	0.003667845	0.000628207	0.000233856	0.000559898	3.02423E-05	0.000220552	0.000142818	0.000706866	0.000165141	0.00011416	0.000165835	6.11898E-05	0.000110409
