ID	S22	S23	S24	S25	S26	S27	S28	S15	S16	S61	S18	S21	S63	S72	S73	S75	S76	S64	S65	S66	S67	S68	S69	S70	S71	S227	S228	S229	S230	S231	S232	S234	S235	S236	S237	S238	S239	S240	S241	S242
Ftrad_Otu_00004	0.02110166	0.013557673	0.015236876	0.018893632	0.011307629	0.009211972	0.009229746	0.002796073	0.022426941	0.007867869	0.003577644	0.019233283	0.009290076	0.008215147	0.006428158	0.009852093	0.011404449	0.007370023	0.004488872	0.007144841	0.010737821	0.006652343	0.002882496	0.01001966	0.015239967	0.027430963	0.017334859	0.010549043	0.024885604	0.019343982	0.018895097	0.015514134	0.023007548	0.007483007	0.019631383	0.031742758	0.02117243	0.017078828	0.027647991	0.023792956
Ftrad_Otu_00005	0.036527964	0.017886127	0.019199916	0.033072192	0.014349117	0.01198207	0.006828412	0.007686829	0.018940261	0.007507857	0.007889483	0.020811728	0.006061106	0.013070664	0.0084176	0.005774181	0.004788301	0.013074271	0	0.004097148	0.014627881	0.004762049	0.002882496	0.01981336	0.007686829	0.028450416	0.026406213	0.025884833	0.018953806	0.038026645	0.032457923	0.024279183	0.039928323	0.018475947	0.02859601	0.022826259	0.029536453	0.030414595	0.032742333	0.020940263
Ftrad_Otu_00006	0	0.000491561	0.000179238	0.000139103	7.28468E-05	0	0.002150591	0.000329886	0.000429995	1.52681E-05	0	0	0	0.002205945	0	0	0	0	0	0	0	0	0	0	0	0.027080449	0.084847267	0.039789076	0.054952174	0.038251588	0.046004552	0.035018313	0.022625113	0.043501208	0.039380007	0.041838056	0.037742434	0.010551616	0.015941306	0.015515512
Ftrad_Otu_00007	0.057512456	0.02473477	0.014197064	0.026943929	0.004042676	0.007485595	0.022066971	0.003942186	0.022018193	0.115816148	0.072117269	0.038427362	0.016581655	0.095636502	0.066657588	0.006592832	0.084604017	0.107607979	0.001126575	0.029825984	0.006812602	0.014595551	0.01047691	0.136669343	0.118296226	1.62265E-05	0.000161666	3.1638E-05	0	8.92967E-05	0.00224627	0.00024672	0.004424983	2.98324E-05	1.79139E-05	0.000162274	0.000254533	9.55675E-05	8.76035E-05	0.000777979
Ftrad_Otu_00008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025032679	0.072350056	0.039673584	0.074720021	0.032882622	0.037642383	0.032787618	0.026264346	0.044992087	0.038938027	0.039176749	0.039868405	0.011227398	0.017557013	0.017519587
Ftrad_Otu_00009	0.024593494	0.00367322	0.008872515	0.030252508	0.003681636	0.107764016	0.00609315	0.001975566	0.033917417	0.000823712	0.00193752	0.044016318	0.017935301	0.026540286	0.00442956	0.039652933	0.012341439	0.055729645	0	0.021581173	0.008499185	0.014132304	0.006221405	0.051412346	0.033328001	0.000356843	0.000141461	0	0.000131326	0	0.001472321	0.000100948	8.33845E-05	7.95484E-05	8.95619E-05	0	4.42774E-05	0.00057309	0.000131399	0.000571712
Ftrad_Otu_00010	0.041782862	0.005012321	0.012284252	0.010392552	0.002397517	0.018014796	0.007154795	0.002139791	0.005132048	0.003361276	0.00473166	0.016956718	0.001873981	0.029907931	0.008814397	0.002484055	0.010465434	0.034189967	0	0.003076479	0.003986994	0.000478561	0.055150843	0.003107666	0.01921523	0.000210897	0	0	9.84981E-05	0	0	0	1.38985E-05	9.94435E-06	3.5827E-05	1.62302E-05	3.32084E-05	0	0	0.000111225
Ftrad_Otu_00011	0.000383212	0.023222156	0.006318093	0.002248007	0.00283201	0.002321376	0.001531321	0.000659521	0.000215051	0.012965875	0.001840849	0.001987428	0.005134116	0.01333883	0.007225029	0.013892071	0.004788301	0.012558788	0.004488872	0.034128331	0.010737821	0.0090037	0.005745987	0.017572798	0.013739811	0.003313822	0.002780332	0.009606185	0.00235781	0.060759962	0.008838094	0.000818123	0.015964494	0.006073181	0.000537094	0.001345043	0.00268169	0.001336035	0.002475283	0.051023607
Ftrad_Otu_00012	0.00812783	0.007496954	0.010275446	0.016114138	0.005789473	0.003927736	0.005888689	0.002468056	0.010624172	0.002147527	0.003577644	0.006645348	0.002341216	0.002205945	0.002019039	0.007409943	0.002879311	0.001589853	0	0	0.007937718	0.000478561	0.000481747	0.000779004	0.002577423	0.018084313	0.011449411	0.003529204	0.006323997	0.007964058	0.018971416	0.011807349	0.009227343	0.003111389	0.017399737	0.011057056	0.013031066	0.004800064	0.007498754	0.011696024
Ftrad_Otu_00013	0.013958377	0.013319247	0.016446851	0.00572194	0.004601695	0.011457109	0.027510163	0.000988906	0.014802121	0.001691495	0.003962657	0.014668156	0.002341216	0.002205945	0.001615981	0.001657615	0.006688936	0.005801227	0.012234456	0.011676651	0.009059927	0.007123634	0.000481747	0.007727864	0.00051671	0.007783609	0.015836855	0.008428604	0.008937419	0.002648756	0.013151927	0.007230992	0.006100207	0.001786324	0.004402424	0.007880981	0.048853749	0.009489214	0.013017799	0.004395475
Ftrad_Otu_00014	0.00850394	0.004221533	0.004724999	0.011857108	0.002397517	0.069663261	0.031808418	0.001318042	0.007886791	0.001295879	0.000776046	0.003040876	0.00790917	0.000828543	0	0	0	0.000530598	0	0.010673661	0.000571816	0.000956596	0	0	0.00051671	0.000470323	0.000969092	0	0.000229794	0.006602839	0.007566882	0.004319708	0	0.000149141	0	0.000308269	0.000862595	0.001883575	0.003837936	0.000127112
Ftrad_Otu_00015	0.009480305	0.010507882	0.003392943	0.016730368	0.001036915	0.000368852	0.004659901	0	0	0.025368663	0.16670198	0.05187243	0	0.001104373	0.000404559	0	0	0.016665622	0	0.002053406	0.000571816	0.000956596	0.011416942	0.000779004	0.003604124	0.000194678	0.000242476	6.32736E-05	3.28352E-05	0	0.000119563	0	0.014837675	2.98324E-05	0	0.000210945	0.000110685	0.000322456	0.000350308	0
Ftrad_Otu_00016	0.002446736	0.001840494	0.001878323	0.000722851	0.195021165	0.000170278	0.019379056	0.000494735	0.006193633	0.00016792	0.00145395	0.000338928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000121255	0	0	0	0.000139488	0.000134592	0.000138965	0	0	0.00014605	0	0.000823579	0	0
Ftrad_Otu_00017	0.000459814	0.003002118	0.010100327	0.001361295	0.002940566	0.001614953	0.002233094	0.000164974	0.000215051	0.001250208	0.001357171	0.00126962	0.003739911	0.001380028	0.001212549	0.001657615	0.004788301	0.007891698	0	0.001540964	0.005684564	0.009472447	0.004793586	0.010780913	0.010219165	0.001199127	0.008605324	0.000110723	0.001049496	0.017203331	0.000637292	0.000605335	0.00283994	0.000407532	0.002126577	0.000162274	0.001613206	0.021376432	0.009589122	0.00028595
Ftrad_Otu_00018	0.002903968	0.044211595	0.013763073	0.003795409	0.002270707	0.001586673	0.006011377	0.000494735	0.001503122	0.002724481	0.002227404	0.018259073	0.000938001	0.001104373	0.001615981	0.003308926	0.000961893	0.000530598	0	0	0.004553588	0.002387551	0.000962959	0	0.003091077	0.002991633	0.002398588	0.007170026	0.007777839	0.012803409	0.000736784	0.010889364	0.002287261	0.003851268	0.004278271	0.010962111	0.002857683	0.000871275	0.012337064	0.015377487
Ftrad_Otu_00019	0.000612977	0.000982567	0.000358403	0.001083826	0.000309515	0.007987509	0.000124362	0.000329886	0.002145728	3.05357E-05	0	0.000169497	0.000469254	0	0	0.000829598	0.003834855	0	0.008931821	0	0.003419659	0.000956596	0	0	0	0	2.02115E-05	0	0.00032824	8.92967E-05	0.000617391	0.000291563	5.55915E-05	0	0	0	8.85502E-05	3.58403E-05	0.000102202	0.000365347
Ftrad_Otu_00020	0.010604159	0.008583295	0.003481874	0.008077181	0.000691552	0.032450207	0.006011377	0.255125809	0.005556993	0.000473063	0.006552604	0.006353077	0.029931922	0	0	0	0	0.001589853	0	0	0	0.013204324	0	0	0	0.001085838	0.000202073	0	0.000164151	0	0	0.00019066	4.16943E-05	0	0	0	0	7.16776E-05	0	1.58911E-05
Ftrad_Otu_00021	0.000919142	0.004951543	0.002056788	0.008022553	0.000527863	0.00316757	0.00744018	0.002468056	0.002359719	0.000899903	0.000969841	0.003713745	0.001873981	0.006312132	0.0084176	0.000829598	0.000961893	0.009972154	0	0.000514262	0.003419659	0	0.028901496	0.002332832	0.006160309	0.003152758	0.001009424	0	0.000393858	0.003114511	0.004816184	0.001377594	0.005043646	0.000685626	0.007265798	0.002879454	0.007092921	0.000775878	0.000671176	0.004364011
Ftrad_Otu_00022	0.000459814	0.000368723	0.024060994	0.000278162	0.000873356	0.000170278	0.006869223	0	0.00171743	4.58028E-05	0	0.000211861	0.004205143	0.000552538	0.003627539	0	0	0.001589853	0	0.001027916	0	0.00191109	0	0	0	0.000907752	0.013824917	0.000411114	0.023145689	0.0004463	0.002583201	0.00024672	0.01017876	0.000596258	0.000894789	0.005836036	0.003890201	0.011448546	0.001894131	0.012113489
Ftrad_Otu_00023	0.000383212	0.001289164	0.001967565	0.000389377	0.000527863	0.000113526	0.008173167	0.000164974	0.001288709	0.000259485	0	0.005935205	0.001406243	0.000276357	0.000404559	0.004953983	0.002879311	0.000530598	0	0	0.000571816	0.003813807	0	0	0	0.000810584	0.00292089	0.000284659	0.009226831	0.005920626	0.000517871	0.040560757	0.000860869	9.94332E-05	0.002500777	0.001393581	0.004230175	0.00522523	0.013895505	0.000142999
Ftrad_Otu_00024	0.000689539	0.000921222	0.000984897	0.030252508	0.000327714	0.033555149	0.000621457	0	0.00171743	0.000137394	0.000485191	0.000550625	0	0.000552538	0	0	0.000961893	0.000530598	0	0	0	0.001434105	0	0	0	0.000324415	0	3.1638E-05	0.000164151	0	0.000239094	0	0.000138965	0.000109375	0	8.11447E-05	0.000254533	0.001728905	0	0.0016179
Ftrad_Otu_00025	0	0	0.005522277	0.000583935	1.82128E-05	0.001982437	4.14581E-05	0.004105669	0	1.52681E-05	0	0.000592951	0	0	0.000808742	0	0	0.001060549	0	0.010673661	0	0	0	0	0	1.62265E-05	0	7.90906E-05	0	0.000178575	0	4.48686E-05	5.55915E-05	0.015213904	7.1651E-05	4.86886E-05	0.002186329	3.58403E-05	0	3.17815E-05
Ftrad_Otu_00026	0.000153326	0.000552968	0.000627011	0.000861723	0.000163888	0.000255392	0.000124362	0.000164974	0.000859564	0.007432817	0.000776046	0.001058275	0.018385581	0.000828543	0	0	0	0.000530598	0.007825338	0.016657147	0.001142881	0.001434105	0.000481747	0.001556613	0.003091077	0.000680992	0.000686664	0.003136738	0.002161814	0.008840006	0.003750527	0.001433501	0.001650811	8.94909E-05	0.000823273	0.00027583	0.000177082	5.97321E-05	0.005297313	0.000111225
Ftrad_Otu_00027	0.003208523	0.055773009	0.000179238	0.000333773	7.28468E-05	0.000227023	0.000455822	0	0	0	0	0.000677593	0.001406243	0.004126998	0	0	0	0	0	0	0	0.003813807	0	0.000779004	0	0	0	0	0	0	0	0	0	0.000298231	0	0	0	0	0.000102202	3.17815E-05
Ftrad_Otu_00028	0.00099565	0.001289164	0.001699785	0.005667015	0.054496918	0.009545318	0.005725052	0.000164974	0.061660064	4.58028E-05	0	0.000719907	0	0.001104373	0.000404559	0	0.000961893	0	0	0.001027916	0	0	0.002882496	0.001556613	0	0.000923945	0.000121255	6.32736E-05	0	0	0.000557682	0.001768795	0	6.96056E-05	0.000161198	0.000210945	1.10698E-05	0.000203056	0	1.58911E-05
Ftrad_Otu_00029	0.008879725	0.007376082	0.008345245	0.003933302	0.001890057	0.001303763	0.001117982	0.003451365	0.003641455	0.000564564	0.003192289	0.002071798	0.000469254	0.000276357	0.000404559	0	0.000961893	0.000530598	0	0	0.002851583	0	0	0	0.00051671	0.000535155	0.000222275	0.000189793	0.001016738	0.00071386	0.002503947	0.000997232	0.001567727	0.000328043	0.000805393	0.000664939	0.000917832	0.000763952	0.000408665	0.000349469
Ftrad_Otu_00030	0	0.002574513	0.002413498	0.002220324	9.10566E-05	0.001247159	0.000455822	0	0.001074189	0.000793232	0.000388196	0.001015993	0.000469254	0.000552538	0	0.000829598	0.000961893	0	0	0	0.001142881	0.001434105	0	0.002332832	0.001548289	0.002524034	0.002398588	0.000553332	0.001016738	0.002204715	0.000876036	0.001869332	0.007796298	0.000516804	8.95619E-05	0.003314562	0.005237565	0.002739211	0.003331064	0.005903061
Ftrad_Otu_00031	0.002827796	0.001901709	0.003303994	0.004456897	0.001581667	0.001105617	0.001242025	0.001153505	0.002359719	0.003103638	0.000485191	0.002872496	0.000938001	0.003030294	0.001212549	0.001657615	0.000961893	0.005277033	0.001126575	0.002053406	0.002851583	0.000956596	0.000962959	0.003107666	0.001032805	0.001441791	0	0.000426918	0.000393858	0.000111618	0	0.001008424	0.000472301	0.000367789	0.000447625	0.00037314	0.000409393	0.00025082	0.000569107	0.000571712
Ftrad_Otu_00032	7.66695E-05	0.002329977	0.000537493	0.000778405	7.28468E-05	0.002801088	0.000290124	0	0	0.000549315	9.70816E-05	0.010220151	0.002807948	0.004400742	0.000808742	0	0.000961893	0.000530598	0	0.000514262	0.001713195	0.000478561	0	0.003107666	0.001548289	0.008086337	0.000848074	0.000347891	0.00036105	0.000200892	0.007743119	0.000941269	0.002231955	0.000804755	0.013596784	0.010487074	0.010812416	0.000835503	0.000933528	0.03061428
Ftrad_Otu_00033	0	0.000122943	0.003748558	5.56467E-05	0.001182249	0.007122741	0.001076627	0	0.008941673	0.004405417	0	0	0	0.000276357	0.000404559	0	0	0	0	0	0.001142881	0.00191109	0	0	0	0.000162238	0.008050137	7.90906E-05	0	0	7.97127E-05	1.12176E-05	5.55915E-05	0	0.000197012	9.73718E-05	0.001127665	0.022012878	7.30042E-05	0.018464865
Ftrad_Otu_00034	0.001225091	0.002207658	0.004636323	0.002026498	0.000655182	0.000794061	0.000621457	0	0.000859564	0.000717023	0.000582164	0.001987428	0.000469254	0.000276357	0	0.001657615	0	0	0	0	0.009059927	0.001434105	0	0.000779004	0.002063161	0	0.001472973	0	0.000131326	0.000669278	0.00027893	0.000526914	0.000263996	0.000268417	0.000340237	0.00014605	0.000110685	0.000847427	0.000598272	0.001000002
Ftrad_Otu_00035	0.005334444	0.00640789	0.001967565	0.003022397	0.000218504	0.000567334	0.001861708	0	0.001074189	0	0.000388196	0.000296577	0	0.000276357	0	0	0	0	0	0	0	0	0.001923788	0	0	0	0	0	0	0	0.000338678	0.000168233	0	0	0.000214917	0	4.42774E-05	8.36227E-05	0	4.76714E-05
Ftrad_Otu_00036	0.004424609	0.001595545	0.00250263	0.001472233	0.001073253	0.00099235	0.003139591	0.000494735	0.000859564	0.003073318	0.006361285	0.003293324	0.00327418	0.002755685	0.003225972	0.003308926	0.00192166	0.000530598	0.002250236	0.001027916	0.003419659	0.004288187	0.001923788	0.00388112	0.002063161	0.001393269	0.000767376	0.001358356	0.000196974	0.002026971	0.000478057	0.001332863	0.002162812	0.000188904	0.000644434	0.02256439	0.000287722	7.16776E-05	0.007426988	0.000857286
Ftrad_Otu_00037	0.001607224	0.000430147	0.000805991	0.001111581	0.000582433	0.000312126	0.000414403	0	0.00171743	0.000396797	0.000388196	0.000338928	0	0.000276357	0.000808742	0.000829598	0.00192166	0	0.001126575	0.000514262	0	0.000956596	0	0	0	0.000810584	0.000787552	0.003623343	0.000295427	0.001203959	0.000736784	0.00079573	0.001013426	0.000516804	0.001859094	0.014932038	0.002340502	0.001371765	0.003360044	0.002851063
Ftrad_Otu_00038	0.003968975	0.004099746	0.002948015	0.004401811	0.000837002	0.001530105	0.001200681	0.004269092	0.000859564	1.52681E-05	0.000679116	0.00160756	0	0.000276357	0	0.000829598	0	0	0.002250236	0.001027916	0	0.000956596	0	0.000779004	0.010723865	0.006426712	0.000222275	0.000537532	0	0	1.99295E-05	0.000224297	0.000611115	0.000794829	0.001948274	0.000308269	0.00033197	0.00068046	0.000248164	0.000365347
Ftrad_Otu_00039	0	0.001166551	0	0.000250354	0.000127474	5.67668E-05	0.001035267	0	0	1.52681E-05	0	0.000127129	0	0.001104373	0	0.000829598	0	0.000530598	0	0	0	0.000956596	0	0	0	0.000243334	0.000242476	0.000268849	0.001475131	0.000200892	0.000378505	0.000515709	0.000458417	0.000278356	0.000966292	0.006412151	0.000763152	0.000298579	0.001020943	0.000111225
Ftrad_Otu_00040	0.000536403	0.001901709	0.001074322	0.001666306	3.64249E-05	0.000397212	0.000497236	0	0.002145728	0.001052244	0	0.000381276	0	0	0.000404559	0.002484055	0.000961893	0	0	0	0	0.000956596	0	0.000779004	0.00051671	0.000113573	0	7.90906E-05	0	0	0	0	0	0.000864307	1.79139E-05	3.24597E-05	0.000132819	0.000286639	0	3.17815E-05
Ftrad_Otu_00041	0.000842621	0.000675754	0.00143184	0.000778405	7.28468E-05	0.000113526	0.000248689	0	0.036298206	3.05357E-05	9.70816E-05	0.000550625	0	0.000276357	0	0	0	0	0	0.000514262	0	0	0	0	0	0	0	1.58193E-05	0	4.46506E-05	0	1.12176E-05	0	9.94435E-06	0	1.62302E-05	3.32084E-05	0.00025082	0	0
Ftrad_Otu_00042	0.000383212	0.001718036	0.000358403	0.001416768	0.000509671	0.002208426	0.001283365	0	0.000429995	0.000106866	0.000485191	0.000635274	0	0	0	0	0	0	0	0	0.000571816	0.000478561	0.000481747	0	0	0.001684318	0.000303074	0.000426918	0.000820136	0.000133938	0.002107458	0.003263287	0.003116015	6.96056E-05	0.000769629	0.004070935	0.00095097	0.001800298	0.001559617	0.000587582
Ftrad_Otu_00043	0	0	8.96284E-05	0	0.000236707	2.83843E-05	0.001159334	0	0	4.58028E-05	0	0	0.000938001	0	0.001615981	0	0	0	0	0	0	0.004762049	0	0	0	0.001926711	0.000363663	0.000189793	0.000131326	0.001092621	0.000318763	0.004264171	0.000611115	0.000188904	0.000608657	0.001328862	0.002879677	0.000191114	0.001122906	0.000254187
Ftrad_Otu_00044	0.000612977	6.14756E-05	0.000537493	0.000166919	0.000145681	5.67668E-05	4.14581E-05	0.000164974	0.000644832	9.16008E-05	0.000194141	0.000762218	0	0	0	0	0	0	0	0.000514262	0.001142881	0	0.000481747	0.000779004	0	0.000454113	0	1.58193E-05	0	0	0.000617391	0.003118524	0	0	1.79139E-05	0.001506815	1.10698E-05	3.58403E-05	0	0
Ftrad_Otu_00045	0.001836343	0.001534286	0.00026883	0.001555418	0.000455092	0.000397212	0.000497236	0.001318042	0.000644832	3.05357E-05	9.70816E-05	0.000931418	0	0	0	0.001657615	0	0	0	0	0	0.000478561	0	0	0.00051671	0.000373056	0.000161666	6.32736E-05	0.000492267	0	3.98582E-05	0.001097949	0.000361217	0.000298231	0.007071967	0.00014605	5.5346E-05	0.00095473	0.000131399	0.000301831
Ftrad_Otu_00047	0	0.000675754	0.00143184	0.001250329	0.001799377	0.000850724	0.000538647	0	0.00746412	0.000152657	0.000485191	0.002956694	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62265E-05	6.06317E-05	0.005111164	0.001311475	0.000133938	9.96385E-05	0.00116508	0.000277886	0.000188904	5.37393E-05	0.001797854	0.000652634	4.77864E-05	0.002852615	4.76714E-05
Ftrad_Otu_00048	0.001454411	0.001534286	0.001878323	0.003685063	0.001109588	0.001332062	0.001696546	0.000329886	0.00321463	6.10693E-05	0.000679116	0.002746168	0.000469254	0	0.001212549	0	0	0	0	0.000514262	0	0	0	0	0.00051671	0.00123149	0.000484816	0.000395309	0.000229794	2.23259E-05	0	0.001209828	0.000944089	0.000208783	0	0.00029205	0.000409393	0.001657501	0.001312201	6.35607E-05
Ftrad_Otu_00049	0.001148624	0.000491561	0.001074322	0.00091726	7.28468E-05	0.000198651	4.14581E-05	0	0	0.000259485	0.002227404	0.000169497	0.000469254	0.009028179	0.002019039	0.003308926	0.005739658	0.015130107	0.001126575	0.003076479	0.010737821	0.002387551	0.004316601	0.009257071	0.007178585	0.000648588	0.000505005	0.001405664	0.001606011	0.001248486	0.002345395	0.001545294	0.004452498	0.000457204	0.002981418	0.004215622	0.000685792	0.001717005	0.000700334	0.000682791
Ftrad_Otu_00050	0	0.000184401	0.000447957	0.000361576	5.46363E-05	0	8.29123E-05	0.000329886	0.000215051	0	0	4.23805E-05	0	0.000276357	0	0	0	0	0	0	0	0.000478561	0	0	0	0.018861866	0.001130398	0	0.000525065	0	0.000239094	3.36519E-05	0	4.97195E-05	0	3.24597E-05	7.74824E-05	0.000370207	0	4.76714E-05
Ftrad_Otu_00051	0.000306597	0.000122943	0.000895453	5.56467E-05	0.000345914	0.000170278	0.000621457	0	0	0.000457811	0.00029118	0.000677593	0	0.000552538	0	0.000829598	0	0	0.001126575	0.001027916	0.000571816	0.000478561	0	0	0.00051671	0.002814327	0.000989259	7.90906E-05	0.005384492	0.000401691	0.00027893	5.6085E-05	0.000666628	0	0	3.24597E-05	0	0	0.000467015	6.35607E-05
Ftrad_Otu_00052	0.019271816	0.014747848	0.004458915	0.007065445	0.001182249	0.001614953	0.000497236	0.005248336	0.008520028	0.000457811	0.006265593	0.002282651	0.000938001	0.007672279	0.000808742	0.002484055	0.00192166	0.004226744	0	0	0.001142881	0.000478561	0	0.009257071	0.001032805	0	0	0	0	0	0	0	0	0	0	6.4917E-05	0	0.0001314	0	7.94494E-05
Ftrad_Otu_00054	0.000536403	0.000307291	0.001342488	0.004787263	1.82128E-05	0.000113526	0.000165809	0	0.000644832	0.000366287	0.00145395	0.000254221	0.000469254	0.000828543	0.000404559	0.000829598	0	0.001060549	0	0	0	0	0.001443639	0.000779004	0.00051671	0.002991633	6.06317E-05	0.000521732	0.003303879	0.000423996	0.001154404	0.000549321	0.005029907	0.001558481	0.001591446	0.001296499	0.000862595	0.000656602	0.000204381	0.00028595
Ftrad_Otu_00055	0.001530825	0.002391124	0.003215026	0.002607717	0.001036915	0.001190548	0.000952537	0	0.002359719	0.006832029	9.70816E-05	0.002872496	0.003739911	0.008757337	0.002019039	0	0.002879311	0.002118514	0	0.002565244	0.007375524	0.000478561	0.000481747	0.012299427	0.007178585	0	0	0	0	0	0	0	0	0	0.000232822	0	3.32084E-05	0.000155286	0.000102202	0
Ftrad_Otu_00056	0.00571298	0.003734178	0.000358403	0.000695072	0.000782464	0.002208426	0.000497236	0.002303955	0.001074189	0.000427305	0.003385009	0.000762218	0.000469254	0	0.000404559	0	0	0	0	0	0	0	0	0	0	0.000599978	0.001412538	0	0.00032824	0.000156257	0	0.000112163	0	0.000149141	0.000519202	0.001005124	0.00024347	1.19471E-05	2.92031E-05	6.35607E-05
Ftrad_Otu_00057	0.005107164	0.000614365	0.000627011	0.000556146	0.000309515	0.000794061	0.000497236	0.000988906	0.00300106	0.000412051	0.001357171	0.001987428	0	0	0	0	0	0	0	0.000514262	0.001142881	0.000478561	0	0	0.001032805	0.001619658	0.000444436	0.000189793	0.000525065	6.69742E-05	0.000219175	0.00019066	2.77966E-05	6.96056E-05	0.001216462	0.000340706	0.001149747	0.001621794	8.76035E-05	0.000254187
Ftrad_Otu_00058	0.001072144	0.002024115	0.013067785	0.001472233	0.000655182	0.000595682	0.019061734	0	0.006617542	4.58028E-05	9.70816E-05	0.000381276	0	0	0	0	0	0	0	0	0.001142881	0	0	0	0	0.0003082	0	0	6.56679E-05	0.000312458	0.000159411	0.000201872	0.000208431	0	0.001680681	0.000308269	0.002626678	3.58403E-05	0.00058369	0
Ftrad_Otu_00059	0.001683611	0.000368723	0.000895453	0.001222583	9.10566E-05	8.51474E-05	4.14581E-05	0	0.000644832	0	0	0.000127129	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000243334	0.00018187	0.000363698	0.000525065	0.000290147	0	3.36519E-05	0	0	0.000322336	0	0.000232406	1.19471E-05	1.46018E-05	0.00033359
Ftrad_Otu_00060	0.002675412	0.000921222	0.001342488	0.001804877	0.000727919	0.000765727	0.000248689	0.000164974	0.001074189	0.000259485	0.000969841	0.00160756	0	0.000276357	0.000404559	0	0	0	0.001126575	0.000514262	0	0.000478561	0.000481747	0	0.00051671	0.001166762	0.000323271	1.58193E-05	0.000164151	0.000267835	0.000298847	0.000773335	0.001304522	0.000228662	5.37393E-05	0.000227167	0.000398334	0.001002411	0.001283084	0.000587582
Ftrad_Otu_00061	7.66695E-05	0	0	0.000278162	5.46363E-05	0.000113526	4.14581E-05	0	0	0.00085419	0.000388196	0	0.000469254	0	0.001212549	0.00822552	0.000961893	0	0.003370996	0.000514262	0.002282762	0.000956596	0.003361058	0.000779004	0.002577423	0.0003082	0.00018187	0	0	0.000111618	0	1.12176E-05	0.000180646	0	0.000179105	0.00027583	0.000265596	1.19471E-05	0.000116801	6.35607E-05
Ftrad_Otu_00062	0	0	0	0.000250354	0	0	0	0	0	0.0006408	0	0	0.103896134	0.00330473	0.007622916	0.03889434	0.009524384	0.002118514	0.004488872	0.003587113	0.034630042	0.103845192	0.00859072	0.001556613	0.033328001	0	0	0	0	0.000357077	0	0	0	0	0	6.4917E-05	1.10698E-05	0	0	0
Ftrad_Otu_00064	0	0	0	0	0	0	4.14581E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000259551	0.000444436	0.000742884	0.000689018	0.000245522	0.000796469	0.000201872	0.000166753	0.000109375	0.00026863	0.000794565	0.000232406	0.000322456	7.30042E-05	0.000127112
Ftrad_Otu_00066	0.001989022	0.002085304	0.002858974	0.001943404	0.000582433	0.002970272	0.00276898	0.000329886	0.002145728	0.001843558	0.000582164	0.003713745	0	0	0	0.003308926	0	0	0	0.001027916	0.001142881	0.000478561	0	0	0.01122798	0	0	0	0	0	9.96385E-05	0	0	0	0	0.000178498	0	0	2.92031E-05	0
Ftrad_Otu_00067	0.001607224	0.000614365	0.001342488	0.004787263	9.10566E-05	0.00099235	0	0.000329886	0.000644832	0.000701779	0.000388196	0.002113977	0.000938001	0	0	0	0.000961893	0	0	0	0.000571816	0	0.000481747	0	0	0	0	0	0	0	0	0.000224297	0	6.96056E-05	0	9.73718E-05	0	7.16776E-05	0	0.000142999
Ftrad_Otu_00070	0	0.000307291	0	0.001666306	0	5.67668E-05	0.008823674	0	0	0.000106866	0	0	0	0.000276357	0	0.000829598	0	0	0.001126575	0	0	0.000478561	0	0	0	0	0	0	0	0	0.000239094	0.00015702	0	0	0	0.000340706	3.32084E-05	0	0	0
Ftrad_Otu_00071	0.001148624	0.001473018	0.003215026	0.000945025	0.000582433	0.001812868	0.006910031	0	0.001931632	7.63353E-05	0.000194141	0.000508294	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000194678	0	0	0.00036105	4.46506E-05	0.000119563	0.000616537	1.38985E-05	5.96627E-05	0	0.000113598	3.32084E-05	0.000632743	0.001122906	3.17815E-05
Ftrad_Otu_00072	0	0	0	0	0.000182094	0	0	0	0	0.000106866	0	0.000211861	0	0.000276357	0.000404559	0.000829598	0	0	0	0.000514262	0.007375524	0	0.000481747	0	0	0.00066479	0.000202073	0.000205606	0.00078736	0	0	4.48686E-05	0.000388991	0.00024854	7.1651E-05	0.000178498	0	0.000107512	0.001414095	0.000619321
Ftrad_Otu_00075	0	0	0.00223518	0.00387815	0.001164085	0.000709052	0	0	0	0.001037012	0	0	0	0.001104373	0	0	0.000961893	0.001060549	0	0	0.001142881	0	0.000481747	0	0.002063161	0.000162238	0.001915904	0	0.002553718	0.002249139	0	0.001377594	0.001443071	0	0.001787738	0.005804007	8.85502E-05	0.001097758	7.30042E-05	0.000397102
Ftrad_Otu_00076	0.003588915	0.000859868	0.002413498	0.000750629	0.000291314	0.00028376	0.000621457	0.002303955	0.004919419	0.00059506	0.001647443	0.000719907	0	0.000552538	0	0	0	0.000530598	0.001126575	0	0.005119444	0	0	0.000779004	0.002063161	0.000146017	0	0	0.000196974	0	0.001214031	7.8517E-05	0	0.000149141	1.79139E-05	1.62302E-05	0.000453629	1.19471E-05	5.84043E-05	1.58911E-05
