"Replicate"	"Flowcell"	"Run"	"Locus"	"X.SampleID"	"Ecotype"	"Year"	"mon"	"month_2"	"Day"	"Experiment"	"Month"	"Combi"	"label"	"Group"	"numFtrad_Otu_s"	"c__Agaricomycetes_unclassified"	"c__Agaricostilbomycetes_unclassified"	"c__Arthoniomycetes_unclassified"	"c__Dothideomycetes_unclassified"	"c__Lecanoromycetes_unclassified"	"c__Leotiomycetes_unclassified"	"c__Microbotryomycetes_unclassified"	"c__Sordariomycetes_unclassified"	"c__Tremellomycetes_unclassified"	"k__Fungi_unclassified"	"o__Acrospermales"	"o__Agaricales"	"o__Agaricostilbales"	"o__Amylocorticiales"	"o__Atheliales"	"o__Auriculariales"	"o__Caliciales"	"o__Cantharellales"	"o__Capnodiales"	"o__Chaetosphaeriales"	"o__Chaetothyriales"	"o__Chytridiales"	"o__Corticiales"	"o__Cystobasidiales"	"o__Cystobasidiomycetes_ord_Incertae_sedis"	"o__Cystofilobasidiales"	"o__Diversisporales"	"o__Dothideales"	"o__Entylomatales"	"o__Erysiphales"	"o__Erythrobasidiales"	"o__Eurotiales"	"o__Filobasidiales"	"o__Glomerales"	"o__Glomerellales"	"o__GS08"	"o__Helotiales"	"o__Holtermanniales"	"o__Hymenochaetales"	"o__Hypoceales"	"o__Hypocreales"	"o__Lecanorales"	"o__Lecanoromycetes_ord_Incertae_sedis"	"o__Lepidoptera"	"o__Leucosporidiales"	"o__Lichenostigmatales"	"o__Lulworthiales"	"o__Malasseziales"	"o__Microascales"	"o__Microbotryales"	"o__Microbotryomycetes_ord_Incertae_sedis"	"o__Mortierellales"	"o__Myriangiales"	"o__Myrmecridiales"	"o__Onygenales"	"o__Orbiliales"	"o__Pezizales"	"o__Phacidiales"	"o__Phomatosporales"	"o__Platygloeales"	"o__Pleosporales"	"o__Polyporales"	"o__Rhizophydiales"	"o__Rhytismatales"	"o__Russulales"	"o__Saccharomycetales"	"o__Sebacinales"	"o__Sordariales"	"o__Sporidiobolales"	"o__Taphrinales"	"o__Teloschistales"	"o__Thelebolales"	"o__Trechisporales"	"o__Tremellales"	"o__Tubeufiales"	"o__unclassified_Cercozoa"	"o__unclassified_Chytridiomycetes"	"o__unclassified_Chytridiomycota"	"o__unclassified_Cystobasidiomycetes"	"o__unclassified_Rozellomycota"	"o__unclassified_Taphrinomycetes"	"o__Ustilaginales"	"o__Venturiales"	"o__Xylariales"	"p__Ascomycota_unclassified"	"p__Basidiomycota_unclassified"	"p__Chytridiomycota_unclassified"
"S68"	3	"C"	"Ftrad"	"C.Ftrad.6"	"C"	2016	1	3	15	2	"Jan"	"Jan2C"	0.03	"C.Ftrad.6"	977	0	0	0	0	0	0	0	0	0	0.0146904512067156	0	0.0157397691500525	0.0146904512067156	0.00104931794333683	0	0	0	0.00734522560335782	0.0167890870933893	0	0.00524658971668416	0	0.00104931794333683	0	0.00314795383001049	0.290661070304302	0.0262329485834208	0	0.00314795383001049	0.00104931794333683	0	0	0.00524658971668416	0	0	0	0.272822665267576	0.00629590766002099	0	0	0.00104931794333683	0	0	0	0.0409233997901364	0	0	0	0	0.0650577124868835	0	0.00104931794333683	0	0	0	0	0	0	0	0	0.012591815320042	0.00104931794333683	0	0	0	0	0	0.00104931794333683	0.10598111227702	0.00104931794333683	0	0	0	0.0786988457502623	0.00104931794333683	0	0	0	0.00209863588667366	0.00104931794333683	0	0	0.00104931794333683	0.00104931794333683	0	0	0
"S69"	3	"C"	"Ftrad"	"C.Ftrad.7"	"K"	2016	1	3	15	2	"Jan"	"Jan2K"	0.03	"C.Ftrad.7"	977	0	0	0	0	0	0	0	0	0	0.0179514255543823	0	0.0126715945089757	0.00739176346356916	0	0	0	0	0.00105596620908131	0.00739176346356917	0	0.00316789862724393	0	0	0	0	0.5480464625132	0.0105596620908131	0	0.00105596620908131	0.00105596620908131	0	0	0	0	0	0	0.0295670538542767	0	0	0	0.00316789862724393	0	0	0	0.0263991552270327	0	0	0	0	0.171066525871172	0	0.00105596620908131	0	0	0	0	0	0	0	0	0.0158394931362196	0	0	0	0	0	0	0.00211193241816262	0.0432946145723337	0.0654699049630412	0	0	0	0.0263991552270327	0	0.00211193241816262	0	0	0	0	0	0	0	0	0.00316789862724393	0	0
"S7"	1	"A"	"Ftrad"	"A.Ftrad.39"	"K"	2015	2	4	17	1	"Feb"	"Feb1K"	0.03	"A.Ftrad.39"	977	0	0	0	0	0	0.000995222929936306	0.00278662420382166	0	0	0.00995222929936306	0	0.000995222929936306	0.00676751592356688	0	0	0	0	0	0.080015923566879	0	0.000398089171974522	0	0.000199044585987261	0	0.00338375796178344	0.0917595541401274	0	0.000398089171974522	0.00338375796178344	0.00278662420382166	0.000199044585987261	0	0.139729299363057	0	0	0	0.00816082802547771	0.00258757961783439	0	0	0	0.000398089171974522	0	0	0.342754777070064	0	0	0	0	0.105692675159236	0.000796178343949045	0.000199044585987261	0	0	0	0	0	0	0	0	0.0153264331210191	0.000199044585987261	0	0.000199044585987261	0	0	0	0	0.0296576433121019	0.0242834394904459	0	0.00318471337579618	0	0.12062101910828	0.000995222929936306	0	0	0	0	0	0	0	0	0.000199044585987261	0.000995222929936306	0	0
"S70"	3	"C"	"Ftrad"	"C.Ftrad.8"	"K"	2016	1	3	15	2	"Jan"	"Jan2K"	0.03	"C.Ftrad.8"	977	0	0	0	0	0	0	0	0	0	0.0703363914373089	0	0.0856269113149847	0.00764525993883792	0	0	0	0	0	0.0259938837920489	0	0	0	0	0	0	0.119266055045872	0.036697247706422	0	0.00305810397553517	0.0244648318042813	0	0	0.00152905198776758	0	0	0	0.018348623853211	0	0.00152905198776758	0	0.00458715596330275	0	0	0	0.00458715596330275	0	0	0	0	0.46177370030581	0	0.00611620795107034	0	0	0	0	0	0	0	0	0.0168195718654434	0.00611620795107034	0	0	0	0	0	0.00305810397553517	0.00152905198776758	0.0107033639143731	0	0	0	0.0749235474006116	0	0.00152905198776758	0	0	0	0	0	0.00152905198776758	0	0.00305810397553517	0.00917431192660551	0	0
"S71"	3	"C"	"Ftrad"	"C.Ftrad.9"	"K"	2016	1	3	15	2	"Jan"	"Jan2K"	0.03	"C.Ftrad.9"	977	0	0	0	0	0	0	0	0	0	0.0303687635574837	0	0.0477223427331887	0.0108459869848156	0	0	0	0	0	0.0433839479392625	0	0.00216919739696312	0	0	0	0	0.120390455531453	0.0292841648590022	0	0.00650759219088937	0.0151843817787419	0	0	0.00108459869848156	0	0	0	0.119305856832972	0	0	0	0.00650759219088937	0	0	0	0.00759219088937093	0	0	0	0	0.399132321041215	0	0.00542299349240781	0	0	0	0	0	0	0	0	0.03470715835141	0	0	0	0	0	0.00108459869848156	0.00216919739696312	0.0151843817787419	0.017353579175705	0	0	0	0.0574837310195228	0.00108459869848156	0	0	0	0	0	0	0	0.0238611713665944	0	0.00216919739696312	0	0
"S72"	3	"C"	"Ftrad"	"C.Ftrad.10"	"K"	2016	1	3	15	2	"Jan"	"Jan2K"	0.03	"C.Ftrad.10"	977	0	0	0	0.000560538116591928	0	0	0	0	0	0.0566143497757848	0	0.077914798206278	0.00896860986547085	0.000560538116591928	0	0	0	0.000560538116591928	0.0224215246636771	0	0.00336322869955157	0	0.000560538116591928	0	0.00224215246636771	0.283632286995516	0.0179372197309417	0	0.00224215246636771	0.0184977578475336	0	0	0.00280269058295964	0	0	0	0.0168161434977578	0.00168161434977578	0	0	0.00112107623318386	0	0	0	0.0224215246636771	0	0	0	0	0.339686098654709	0.000560538116591928	0.00168161434977578	0	0	0	0	0	0	0	0	0.0319506726457399	0	0	0	0	0	0	0.00336322869955157	0.00952914798206278	0.0218609865470852	0	0.00112107623318386	0	0.0397982062780269	0	0.000560538116591928	0	0	0	0.000560538116591928	0	0.000560538116591928	0	0.00112107623318386	0.00672645739910314	0	0
"S73"	3	"C"	"Ftrad"	"C.Ftrad.11"	"S"	2016	1	3	15	2	"Jan"	"Jan2S"	0.03	"C.Ftrad.11"	977	0	0	0	0	0	0	0	0	0	0.00994575045207957	0	0.0135623869801085	0.0126582278481013	0	0	0	0.000904159132007233	0.000904159132007233	0.0189873417721519	0	0.000904159132007233	0	0	0	0.0027124773960217	0.603978300180832	0.00452079566003617	0	0.00180831826401447	0.00452079566003617	0	0	0	0	0	0	0.0207956600361664	0.000904159132007233	0	0	0	0	0	0	0.0027124773960217	0	0	0	0	0.191681735985533	0	0	0	0	0	0	0	0	0	0	0.011754068716094	0.00180831826401447	0	0	0	0	0	0	0.0343580470162749	0.0235081374321881	0	0	0	0.0334538878842676	0	0	0	0	0	0	0	0	0	0	0.00361663652802893	0	0
"S75"	3	"C"	"Ftrad"	"C.Ftrad.13"	"S"	2016	1	3	15	2	"Jan"	"Jan2S"	0.03	"C.Ftrad.13"	977	0	0	0	0	0	0	0	0	0	0.020979020979021	0	0.0314685314685315	0.0157342657342657	0	0	0	0	0	0.0402097902097902	0	0	0.041958041958042	0	0	0.0034965034965035	0.43006993006993	0.0192307692307692	0	0	0	0	0	0	0	0.0034965034965035	0	0.106643356643357	0.00174825174825175	0	0	0.00174825174825175	0	0	0	0.00174825174825175	0	0	0	0	0.118881118881119	0	0	0	0	0	0	0.0192307692307692	0	0	0	0.034965034965035	0.00174825174825175	0	0	0.00174825174825175	0	0	0	0.0332167832167832	0.00174825174825175	0	0	0	0.0506993006993007	0.0034965034965035	0	0	0	0	0	0	0.0034965034965035	0.00699300699300699	0	0.0034965034965035	0.00174825174825175	0
"S76"	3	"C"	"Ftrad"	"C.Ftrad.14"	"S"	2016	1	3	15	2	"Jan"	"Jan2S"	0.03	"C.Ftrad.14"	977	0	0	0	0	0	0	0	0	0	0.0309278350515464	0	0.0350515463917526	0.00618556701030928	0	0	0	0.00206185567010309	0	0.0329896907216495	0	0.00618556701030928	0.0247422680412371	0	0	0.00412371134020619	0.428865979381443	0.00206185567010309	0	0	0.00618556701030928	0	0	0.00206185567010309	0	0	0	0.0329896907216495	0.00824742268041237	0	0	0.00412371134020619	0	0	0	0	0	0	0	0	0.257731958762887	0	0.00412371134020619	0	0	0	0	0	0	0	0	0.0268041237113402	0.00206185567010309	0	0	0.00206185567010309	0	0	0.00412371134020619	0.0268041237113402	0.00412371134020619	0	0	0	0.0412371134020619	0	0	0	0	0	0.00206185567010309	0	0	0	0	0.00206185567010309	0	0
"S78"	3	"C"	"Ftrad"	"C.Ftrad.16"	"W"	2014	11	1	18	1	"Nov"	"Nov1W"	0.03	"C.Ftrad.16"	977	0	0	0	0	0	0	0	0	0	0.13012729844413	0	0.0905233380480905	0	0	0	0	0	0	0.0381895332390382	0	0.00141442715700141	0.0183875530410184	0.00141442715700141	0	0	0.577086280056577	0	0	0.00848656294200849	0.00282885431400283	0	0	0.00848656294200849	0.00141442715700141	0	0	0.00707213578500707	0.00141442715700141	0.00141442715700141	0	0.00141442715700141	0	0	0	0	0	0	0	0	0.0183875530410184	0.00565770862800566	0.00282885431400283	0	0	0	0	0	0	0	0	0.0282885431400283	0	0	0	0.00282885431400283	0	0	0.00141442715700141	0.0212164073550212	0	0	0	0	0.00848656294200849	0	0.0183875530410184	0	0	0	0	0	0	0	0	0.00282885431400283	0	0
"S79"	3	"C"	"Ftrad"	"C.Ftrad.17"	"W"	2014	11	1	18	1	"Nov"	"Nov1W"	0.03	"C.Ftrad.17"	977	0	0	0	0	0	0	0	0	0	0.081377151799687	0	0.0250391236306729	0	0	0.00156494522691706	0	0	0	0.0375586854460094	0	0	0.0203442879499218	0	0	0	0.52112676056338	0.00156494522691706	0	0.00625978090766823	0	0	0	0.02660406885759	0	0	0	0.00625978090766823	0.0641627543035994	0	0	0.00625978090766823	0	0	0	0	0	0	0	0	0.00469483568075117	0.0704225352112676	0	0	0	0	0	0	0	0	0	0.00782472613458529	0	0	0	0.00312989045383412	0	0	0	0.0876369327073552	0	0	0.00312989045383412	0	0.0250391236306729	0	0	0	0	0	0	0	0	0	0	0	0	0
"S8"	1	"A"	"Ftrad"	"A.Ftrad.40"	"K"	2015	2	4	17	1	"Feb"	"Feb1K"	0.03	"A.Ftrad.40"	977	0	0	0	0	0	0	0	0	0	0.00779493329335932	0	0.000149902563333833	0.00314795383001049	0	0	0	0	0	0.00734522560335782	0	0	0	0	0	0.00104931794333683	0.724778893719083	0	0	0.00119922050667066	0.000149902563333833	0	0.000149902563333833	0.0463198920701544	0	0	0	0.000749512816669165	0.0173886973467246	0	0	0	0	0	0	0.0325288562434418	0	0	0	0	0.0589117073901964	0.000449707690001499	0	0	0	0	0	0	0	0	0	0.0022485384500075	0	0	0	0	0	0	0	0.00494678459001649	0.00119922050667066	0	0.000149902563333833	0	0.0858941687902863	0.000299805126667666	0	0	0	0	0	0	0	0	0	0.000149902563333833	0.00299805126667666	0
"S80"	3	"C"	"Ftrad"	"C.Ftrad.18"	"W"	2014	11	1	18	1	"Nov"	"Nov1W"	0.03	"C.Ftrad.18"	977	0.00170940170940171	0	0	0.00170940170940171	0	0	0	0	0	0.0854700854700855	0	0.0495726495726496	0.0102564102564103	0	0	0	0	0	0.0683760683760684	0	0.00170940170940171	0.0222222222222222	0	0.00170940170940171	0.00170940170940171	0.102564102564103	0	0	0.0222222222222222	0	0	0.00170940170940171	0.0222222222222222	0	0.00170940170940171	0	0.00854700854700855	0.0290598290598291	0.00170940170940171	0	0.00683760683760684	0.00170940170940171	0	0	0.00170940170940171	0	0	0	0	0.00170940170940171	0.00341880341880342	0.00512820512820513	0	0	0	0	0	0	0	0	0.111111111111111	0	0	0	0.00512820512820513	0	0	0	0.353846153846154	0.00170940170940171	0	0	0	0.0700854700854701	0.00170940170940171	0	0	0	0	0	0	0	0	0	0.00170940170940171	0	0
"S81"	3	"C"	"Ftrad"	"C.Ftrad.19"	"C"	2014	11	1	18	1	"Nov"	"Nov1C"	0.03	"C.Ftrad.19"	977	0	0	0	0	0	0	0	0	0	0.317857142857143	0	0.178571428571429	0.00357142857142857	0	0	0	0	0.00357142857142857	0.0285714285714286	0	0.00714285714285714	0.05	0	0	0	0.0285714285714286	0	0	0.00714285714285714	0.00357142857142857	0	0	0.025	0	0	0	0.00714285714285714	0.00714285714285714	0.00357142857142857	0	0.00357142857142857	0	0	0	0.00357142857142857	0	0	0	0	0.175	0.00357142857142857	0.00357142857142857	0	0	0	0	0	0	0	0	0.0178571428571429	0.0107142857142857	0	0	0.00357142857142857	0	0	0	0.0428571428571429	0.00357142857142857	0	0.00714285714285714	0	0.05	0.00357142857142857	0	0	0	0	0	0	0	0	0	0	0	0
"S84"	3	"C"	"Ftrad"	"C.Ftrad.22"	"C"	2014	11	1	18	1	"Nov"	"Nov1C"	0.03	"C.Ftrad.22"	977	0	0	0	0	0	0	0	0	0	0.250517598343685	0	0.401656314699793	0.0020703933747412	0.0020703933747412	0	0	0	0	0.0476190476190476	0	0.0041407867494824	0.0124223602484472	0.0020703933747412	0	0	0.0952380952380952	0.0020703933747412	0	0.0041407867494824	0.0041407867494824	0	0	0.0082815734989648	0	0.0041407867494824	0	0.0165631469979296	0.0186335403726708	0.0041407867494824	0	0.010351966873706	0	0	0	0	0	0	0	0	0.0082815734989648	0.0124223602484472	0.0082815734989648	0	0	0	0	0	0	0	0.0062111801242236	0.0331262939958592	0.0041407867494824	0	0	0.0041407867494824	0	0	0	0.0144927536231884	0.0062111801242236	0	0	0.0041407867494824	0.0062111801242236	0	0.0020703933747412	0	0	0	0	0	0	0	0	0	0	0
"S86"	3	"C"	"Ftrad"	"C.Ftrad.24"	"K"	2014	11	1	18	1	"Nov"	"Nov1K"	0.03	"C.Ftrad.24"	977	0	0	0	0.00093984962406015	0	0	0	0	0	0.309210526315789	0	0.359022556390977	0.0018796992481203	0.00281954887218045	0.00281954887218045	0	0	0.00469924812030075	0.0432330827067669	0	0.0056390977443609	0	0.0018796992481203	0.00093984962406015	0	0.0225563909774436	0	0	0.00093984962406015	0.00281954887218045	0	0	0.00093984962406015	0	0.00281954887218045	0	0.0648496240601504	0	0.0018796992481203	0	0.0056390977443609	0	0.00093984962406015	0	0.0018796992481203	0	0	0	0	0.0197368421052632	0.0056390977443609	0.00281954887218045	0	0.00093984962406015	0	0	0	0	0	0	0.0770676691729323	0.0112781954887218	0	0	0.0093984962406015	0	0	0	0.0178571428571429	0.00093984962406015	0	0.00093984962406015	0.0018796992481203	0.0103383458646617	0.00093984962406015	0.00093984962406015	0	0	0	0	0	0	0	0	0.00093984962406015	0	0
"S87"	3	"C"	"Ftrad"	"C.Ftrad.25"	"K"	2014	11	1	18	1	"Nov"	"Nov1K"	0.03	"C.Ftrad.25"	977	0	0	0	0.00603217158176944	0	0	0	0	0	0.154825737265416	0	0.488605898123324	0.00938337801608579	0.00201072386058981	0.00201072386058981	0.000670241286863271	0	0.00134048257372654	0.0603217158176944	0	0.0107238605898123	0.00603217158176944	0.00737265415549598	0.000670241286863271	0.00603217158176944	0.0207774798927614	0	0	0.00201072386058981	0.0127345844504021	0	0.000670241286863271	0.0348525469168901	0	0	0	0.00938337801608579	0.000670241286863271	0.00871313672922252	0	0.00134048257372654	0	0	0	0.0107238605898123	0	0	0.000670241286863271	0	0.014745308310992	0.00134048257372654	0.00201072386058981	0	0	0	0	0	0	0	0	0.0308310991957105	0.0113941018766756	0	0	0.0134048257372654	0	0	0.00268096514745308	0.0522788203753351	0	0	0	0	0.0046916890080429	0	0.0046916890080429	0	0.000670241286863271	0	0.000670241286863271	0	0	0	0.00134048257372654	0.000670241286863271	0	0
"S88"	3	"C"	"Ftrad"	"C.Ftrad.26"	"K"	2014	11	1	18	1	"Nov"	"Nov1K"	0.03	"C.Ftrad.26"	977	0.00185013876040703	0	0	0.000308356460067838	0	0	0	0.000308356460067838	0.00123342584027135	0.139377119950663	0	0.17267961763799	0.0274437249460376	0	0.000925069380203515	0	0	0.00185013876040703	0.0894233734196731	0	0.00339192106074622	0.00123342584027135	0.000616712920135677	0.00154178230033919	0.0160345359235276	0.01140918902251	0.00616712920135677	0.00123342584027135	0.00215849522047487	0.00185013876040703	0.00339192106074622	0.000308356460067838	0.00925069380203515	0	0.000616712920135677	0	0.327166204131977	0.00585877274128893	0.00154178230033919	0	0.00154178230033919	0.000925069380203515	0	0	0.00185013876040703	0	0	0	0	0.00246685168054271	0.0120259019426457	0.00462534690101758	0	0	0	0	0	0	0.000308356460067838	0	0.0336108541473944	0.00277520814061055	0	0	0.00524205982115325	0	0	0	0.0231267345050879	0.0262102991057663	0	0.0129509713228492	0	0.040086339808819	0.00123342584027135	0	0	0	0	0	0	0	0	0.000616712920135677	0.000616712920135677	0.000616712920135677	0
"S89"	3	"C"	"Ftrad"	"C.Ftrad.27"	"S"	2014	11	1	18	1	"Nov"	"Nov1S"	0.03	"C.Ftrad.27"	977	0.0021551724137931	0	0	0	0	0	0	0	0.0021551724137931	0.0538793103448276	0	0.0969827586206897	0	0	0.0021551724137931	0	0	0	0.0517241379310345	0	0.00431034482758621	0.0021551724137931	0	0	0	0.0474137931034483	0	0	0	0.00431034482758621	0	0	0.0603448275862069	0	0.0021551724137931	0	0.0517241379310345	0.0818965517241379	0.00431034482758621	0	0.344827586206897	0	0	0	0	0	0	0.0021551724137931	0	0.00862068965517241	0.0237068965517241	0	0	0	0	0	0	0	0.0021551724137931	0	0.0431034482758621	0	0	0	0.00646551724137931	0	0	0	0.0883620689655172	0	0	0	0	0.0107758620689655	0	0.0021551724137931	0	0	0	0	0	0	0	0	0	0	0
"S9"	1	"A"	"Ftrad"	"A.Ftrad.41"	"S"	2015	2	4	17	1	"Feb"	"Feb1S"	0.03	"A.Ftrad.41"	977	0	0	0	0.000349589232651634	0	0	0.00332109771019053	0	0.000699178465303269	0.0150323370040203	0	0.00349589232651634	0.00926411466526831	0	0.000174794616325817	0	0	0.00908932004894249	0.0316378255549729	0	0.00279671386121307	0	0	0	0.00192274077958399	0.188428596399231	0.00402027617549379	0.00297150847753889	0.00279671386121307	0.0071665792693585	0.000524383848977452	0.000174794616325817	0.0804055235098759	0	0.000174794616325817	0	0.0206257647264464	0.054535920293655	0	0	0.000524383848977452	0.00122356231428072	0	0	0.0809299073588533	0	0	0	0	0.302394686243664	0.000349589232651634	0.00157315154693235	0	0	0	0.00157315154693235	0	0	0	0	0.0311134417059955	0.000524383848977452	0	0.000174794616325817	0.000524383848977452	0	0	0	0.0370564586610732	0.0272679601468275	0.000349589232651634	0.00244712462856144	0	0.068869078832372	0.000524383848977452	0	0	0.000699178465303269	0	0	0	0	0	0	0.00192274077958399	0.000349589232651634	0
"S90"	3	"C"	"Ftrad"	"C.Ftrad.28"	"S"	2014	11	1	18	1	"Nov"	"Nov1S"	0.03	"C.Ftrad.28"	977	0	0	0	0	0	0	0	0	0	0.19438444924406	0	0.306695464362851	0.00863930885529158	0	0.0107991360691145	0	0	0	0.00863930885529158	0	0.0280777537796976	0.041036717062635	0.00863930885529158	0	0	0.019438444924406	0.00863930885529158	0	0.00215982721382289	0.0172786177105832	0	0	0.0323974082073434	0	0	0	0.0345572354211663	0.0215982721382289	0.00215982721382289	0	0.0129589632829374	0	0	0	0.0626349892008639	0	0	0	0	0.00215982721382289	0.0323974082073434	0	0	0.00215982721382289	0	0.00215982721382289	0	0	0	0	0.0734341252699784	0.00863930885529158	0	0	0.019438444924406	0	0	0	0.0129589632829374	0.00215982721382289	0	0	0	0.00647948164146868	0	0.00215982721382289	0	0	0	0	0	0	0	0.00647948164146868	0.00863930885529158	0	0
"S91"	3	"C"	"Ftrad"	"C.Ftrad.29"	"S"	2014	11	1	18	1	"Nov"	"Nov1S"	0.03	"C.Ftrad.29"	977	0.00705882352941176	0	0	0.000784313725490196	0	0	0	0	0	0.254901960784314	0	0.28156862745098	0.00862745098039216	0	0.00156862745098039	0.000784313725490196	0	0.00235294117647059	0.0415686274509804	0	0.00156862745098039	0.00313725490196078	0.00313725490196078	0	0.00156862745098039	0.0964705882352941	0.00941176470588235	0	0.00156862745098039	0.00784313725490196	0	0.000784313725490196	0.00235294117647059	0	0	0	0.0509803921568627	0.0392156862745098	0.00705882352941176	0	0.00313725490196078	0	0	0	0	0	0	0	0	0.0125490196078431	0.000784313725490196	0.000784313725490196	0	0.000784313725490196	0	0	0	0	0	0	0.0737254901960784	0.0125490196078431	0	0	0.00862745098039216	0	0	0	0.0164705882352941	0.00156862745098039	0	0.00392156862745098	0	0.0352941176470588	0	0.00235294117647059	0	0	0	0	0	0	0.000784313725490196	0.00235294117647059	0	0	0
"S93"	3	"C"	"Ftrad"	"C.Ftrad.31"	"W"	2015	11	1	18	2	"Nov"	"Nov2W"	0.03	"C.Ftrad.31"	977	0	0	0	0	0	0	0	0	0	0	0	0.00495049504950495	0	0	0	0	0	0	0.047029702970297	0	0	0.0148514851485149	0	0	0	0.49009900990099	0	0	0	0	0	0	0	0	0.00495049504950495	0	0.0816831683168317	0.0198019801980198	0	0	0.200495049504951	0	0	0	0	0	0	0	0	0.0099009900990099	0	0.00247524752475248	0	0	0	0	0	0	0	0	0.0272277227722772	0	0	0	0	0	0	0	0.0569306930693069	0	0	0.00495049504950495	0	0.0297029702970297	0	0	0	0	0	0	0	0	0	0.00247524752475248	0.00247524752475248	0	0
"S94"	3	"C"	"Ftrad"	"C.Ftrad.32"	"W"	2015	11	1	18	2	"Nov"	"Nov2W"	0.03	"C.Ftrad.32"	977	0.000369276218611521	0	0	0.000738552437223043	0	0	0	0	0	0.0332348596750369	0	0.051698670605613	0.00369276218611521	0.00110782865583456	0.000369276218611521	0	0	0	0.0683161004431315	0	0.0210487444608567	0.00147710487444609	0	0	0.000738552437223043	0.132939438700148	0.0147710487444609	0	0	0.000369276218611521	0	0.00184638109305761	0.00221565731166913	0	0.00110782865583456	0	0.173559822747415	0.00369276218611521	0.000738552437223043	0	0.0793943870014771	0	0	0	0.00110782865583456	0	0	0	0	0.00406203840472674	0	0.0819793205317578	0	0	0	0	0	0	0	0	0.0616691285081241	0.00110782865583456	0	0	0	0	0	0.00221565731166913	0.187592319054653	0.000738552437223043	0	0	0	0.00886262924667651	0.000369276218611521	0	0	0.00110782865583456	0	0	0	0.0406203840472674	0	0.00369276218611521	0.0114475627769572	0	0
"S95"	3	"C"	"Ftrad"	"C.Ftrad.33"	"W"	2015	11	1	18	2	"Nov"	"Nov2W"	0.03	"C.Ftrad.33"	977	0	0	0	0	0	0	0	0	0	0.0226860254083485	0	0.0571687840290381	0.00272232304900181	0	0	0	0	0.000907441016333938	0.0898366606170599	0	0.00725952813067151	0.00816696914700544	0	0.00181488203266788	0.00272232304900181	0.0562613430127042	0.0635208711433757	0.000907441016333938	0.000907441016333938	0	0	0.000907441016333938	0.000907441016333938	0	0.00272232304900181	0	0.296733212341198	0.000907441016333938	0	0	0.163339382940109	0	0	0	0.00181488203266788	0	0	0	0	0.00181488203266788	0	0.0725952813067151	0	0	0	0.000907441016333938	0	0	0	0	0.0281306715063521	0.000907441016333938	0	0	0	0	0	0.000907441016333938	0.0771324863883848	0	0	0	0	0.00998185117967332	0.000907441016333938	0	0	0	0	0	0	0.00272232304900181	0.0117967332123412	0.00453720508166969	0.00544464609800363	0	0
"S96"	3	"C"	"Ftrad"	"C.Ftrad.34"	"W"	2015	11	1	18	2	"Nov"	"Nov2W"	0.03	"C.Ftrad.34"	977	0	0	0	0	0	0	0	0	0	0.010840108401084	0	0.0758807588075881	0.000677506775067751	0	0	0	0	0	0.0995934959349594	0	0.0040650406504065	0.00677506775067751	0	0	0.00203252032520325	0.0426829268292683	0.021680216802168	0.0013550135501355	0.00203252032520325	0	0	0.0013550135501355	0.00677506775067751	0	0.00542005420054201	0	0.193089430894309	0.00745257452574526	0	0	0.113821138211382	0	0	0	0.0115176151761518	0	0	0	0	0.0257452574525745	0.0040650406504065	0.0210027100271003	0	0	0	0	0	0	0	0	0.0785907859078591	0.000677506775067751	0	0	0	0	0	0.000677506775067751	0.199864498644986	0.0128726287262873	0	0	0	0.0359078590785908	0.0013550135501355	0	0	0.000677506775067751	0	0	0	0.0013550135501355	0.00203252032520325	0.0013550135501355	0.00677506775067751	0	0
"S97"	3	"C"	"Ftrad"	"C.Ftrad.35"	"C"	2015	11	1	18	2	"Nov"	"Nov2C"	0.03	"C.Ftrad.35"	977	0.00115919629057187	0	0	0.000772797527047913	0	0	0	0	0	0.00695517774343122	0	0.0382534775888717	0.000772797527047913	0	0.00115919629057187	0	0	0.00154559505409583	0.127511591962906	0.000386398763523957	0.00386398763523957	0.00540958268933539	0.000772797527047913	0	0.000386398763523957	0.337712519319938	0.0374806800618238	0.00193199381761978	0	0.00347758887171561	0.000386398763523957	0.00154559505409583	0.0166151468315301	0	0.00425038639876352	0	0.103168469860896	0.00309119010819165	0.000386398763523957	0	0.117851622874807	0.000772797527047913	0	0.000386398763523957	0.00309119010819165	0	0	0	0	0.00193199381761978	0.000386398763523957	0.0104327666151468	0	0.000386398763523957	0	0	0	0	0	0	0.0637557959814529	0.000772797527047913	0	0	0.000772797527047913	0	0	0.00115919629057187	0.0707109737248841	0.000386398763523957	0	0.000386398763523957	0	0.0119783616692427	0	0	0	0	0	0	0	0.000772797527047913	0.00154559505409583	0.00231839258114374	0.0112055641421947	0	0
