"Replicate"	"Flowcell"	"Run"	"Locus"	"X.SampleID"	"Ecotype"	"Year"	"mon"	"Day"	"Experiment"	"Month"	"Combi"	"label"	"Group"	"numBacV5_Otu_s"	"reads"	"c__ABS-6_unclassified"	"c__Acidobacteria-5_unclassified"	"c__Actinobacteria_unclassified"	"c__Alphaproteobacteria_unclassified"	"c__Bacilli_unclassified"	"c__Betaproteobacteria_unclassified"	"c__C0119_unclassified"	"c__Chloroflexi_unclassified"	"c__Deltaproteobacteria_unclassified"	"c__Gammaproteobacteria_unclassified"	"c__Gemm-1_unclassified"	"c__Gemm-3_unclassified"	"c__Gemmatimonadetes_unclassified"	"c__ML635J-21_unclassified"	"c__OPB56_unclassified"	"c__PAUC37f_unclassified"	"c__Pla4_unclassified"	"c__RB25_unclassified"	"c__S085_unclassified"	"c__SJA-28_unclassified"	"c__SJA-4_unclassified"	"c__Thermoleophilia_unclassified"	"c__TK10_unclassified"	"c__TK17_unclassified"	"c__TM7-3_unclassified"	"k__Bacteria_unclassified"	"o__[Chthoniobacterales]"	"o__[Entotheonellales]"	"o__[Fimbriimonadales]"	"o__[Pedosphaerales]"	"o__[Roseiflexales]"	"o__[Saprospirales]"	"o__0319-7L14"	"o__258ds10"	"o__A21b"	"o__Acidimicrobiales"	"o__Acidobacteriales"	"o__Actinomycetales"	"o__Aeromonadales"	"o__AKIW781"	"o__AKYG885"	"o__Alteromonadales"	"o__Armatimonadales"	"o__B07_WMSP1"	"o__Bacillales"	"o__Bacteroidales"	"o__Bdellovibrionales"	"o__Burkholderiales"	"o__Cardiobacteriales"	"o__Caulobacterales"	"o__Chlamydiales"	"o__Chloroflexales"	"o__Clostridiales"	"o__Cytophagales"	"o__Deinococcales"	"o__Desulfuromonadales"	"o__DH61"	"o__DS-18"	"o__Ellin329"	"o__Ellin5290"	"o__Ellin6067"	"o__Ellin6513"	"o__Enterobacteriales"	"o__Flavobacteriales"	"o__Fusobacteriales"	"o__Gaiellales"	"o__Gallionellales"	"o__Gemellales"	"o__Gemmatimonadales"	"o__Herpetosiphonales"	"o__HTCC2188"	"o__IS-44"	"o__JG30-KF-AS9"	"o__KD8-87"	"o__Lactobacillales"	"o__Legionellales"	"o__Methylococcales"	"o__Methylophilales"	"o__Micrococcales"	"o__MIZ46"	"o__MND1"	"o__Myxococcales"	"o__N1423WL"	"o__NB1-j"	"o__Neisseriales"	"o__Nitrosomonadales"	"o__Nitrospirales"	"o__p04_C01"	"o__Pasteurellales"	"o__Phycisphaerales"	"o__Pseudomonadales"	"o__Rhizobiales"	"o__Rhodobacterales"	"o__Rhodocyclales"	"o__Rhodospirillales"	"o__Rickettsiales"	"o__Rubrobacterales"	"o__SBla14"	"o__SC-I-84"	"o__SHA-20"	"o__SJA-15"	"o__Solibacterales"	"o__Solirubrobacterales"	"o__Sphingobacteriales"	"o__Sphingomonadales"	"o__Spirobacillales"	"o__Sva0725"	"o__Syntrophobacterales"	"o__Thiotrichales"	"o__Xanthomonadales"	"p__Actinobacteria_unclassified"	"p__Bacteroidetes_unclassified"	"p__Chlorobi_unclassified"	"p__Chloroflexi_unclassified"	"p__FBP_unclassified"	"p__Proteobacteria_unclassified"
"S69"	3	"C"	"BacV5"	"C.BacV5.7"	"K"	2016	1	15	2	"Jan"	"Jan2K"	0.03	"C.BacV5.7"	1926	14268	7.00869077656294e-05	0	0	0.00371460611157836	0	0.000700869077656294	0	7.00869077656294e-05	7.00869077656294e-05	0.000210260723296888	0.000630782169890664	0	0.000280347631062518	7.00869077656294e-05	0	0	0	0	0.000280347631062518	7.00869077656294e-05	0	0.000140173815531259	0	7.00869077656294e-05	0	0.00855060274740678	0	0	0	0.000630782169890664	0.00245304177179703	0	0.000560695262125035	0	0.000140173815531259	0.00252312867956266	0.000490608354359406	0.230515839641155	0	0	0.000630782169890664	0.000420521446593776	0	0.000140173815531259	0.00308382394168769	0	0.00182225960190636	0.097210541070928	0	0.00791982057751612	7.00869077656294e-05	0.000210260723296888	7.00869077656294e-05	0.0011914774320157	0.00497617045135969	7.00869077656294e-05	0	0	0.000210260723296888	7.00869077656294e-05	0.000420521446593776	7.00869077656294e-05	0	0.0323100644799551	0	0.00329408466498458	0	0	0.000770955985421923	0.000140173815531259	0	0.000210260723296888	0	0	0	0	0	0.0123352957667508	0	0	0.000560695262125035	0.00581721334454724	7.00869077656294e-05	7.00869077656294e-05	0	0.000140173815531259	0	0	0	0	0.00658816932996916	0.323240818615083	0.00210260723296888	0	0.0023829548640314	0	0	7.00869077656294e-05	0.0011914774320157	0	0	0.000700869077656294	0.00469582282029717	0.000140173815531259	0.221754976170451	0.00217269414073451	0.000350434538828147	0.000350434538828147	0.000140173815531259	0.00441547518923465	0.000420521446593776	0.00182225960190636	0	0.000350434538828147	0.000210260723296888	0.000350434538828147
"S7"	1	"A"	"BacV5"	"A.BacV5.45"	"K"	2015	2	17	1	"Feb"	"Feb1K"	0.03	"A.BacV5.45"	1926	4374	0	0	0	0.00137174211248285	0	0.000914494741655235	0	0.000228623685413809	0	0.000228623685413809	0.00114311842706904	0	0.000228623685413809	0	0	0	0	0	0	0	0.000228623685413809	0	0	0	0	0.00114311842706904	0	0	0	0	0.00137174211248285	0	0.000228623685413809	0	0	0.000228623685413809	0.000228623685413809	0.0800182898948331	0	0	0	0	0	0	0.00617283950617284	0	0.000228623685413809	0.144261545496113	0	0.00457247370827618	0	0	0.000457247370827618	0.000228623685413809	0.0050297210791038	0	0	0	0	0.000228623685413809	0	0	0	0.0025148605395519	0	0.00320073159579332	0	0	0.00114311842706904	0	0.000228623685413809	0	0	0.000685871056241427	0.000228623685413809	0	0	0.00182898948331047	0.000457247370827618	0	0	0.00434385002286237	0	0	0	0	0.000457247370827618	0	0	0	0.00685871056241427	0.327846364883402	0.00114311842706904	0.000228623685413809	0.000685871056241427	0	0	0	0.000914494741655235	0	0	0.000228623685413809	0.00205761316872428	0	0.390946502057613	0	0	0.000457247370827618	0	0.00434385002286237	0.000457247370827618	0	0	0	0	0
"S70"	3	"C"	"BacV5"	"C.BacV5.8"	"K"	2016	1	15	2	"Jan"	"Jan2K"	0.03	"C.BacV5.8"	1926	14614	0	6.84275352401807e-05	0.000205282605720542	0.00328452169152867	0	0.000957985493362529	0.000273710140960723	0.000821130422882168	0.000136855070480361	0.000273710140960723	0.000821130422882168	0	0.000684275352401807	0	0	0	0.000136855070480361	0	0.000273710140960723	0	0	6.84275352401807e-05	0.000136855070480361	0	0	0.00889557958122348	0	0	0	0.000957985493362529	0.00321609415628849	0	0.000547420281921445	0	0.000410565211441084	0.00232653619816614	0.000273710140960723	0.192144518954427	6.84275352401807e-05	0	0.000684275352401806	0.000547420281921445	0.000615847817161626	0.000205282605720542	0.00321609415628849	0	0.000821130422882168	0.144929519638703	0	0.00725331873545915	0.000136855070480361	6.84275352401807e-05	0.000273710140960723	0.00314766662104831	0.00841658683454222	0.000205282605720542	0	0	0.000410565211441084	0.000478992746681265	0.000342137676200903	6.84275352401807e-05	6.84275352401807e-05	0.00889557958122348	0	0.00294238401532777	0	0	0.00143697824004379	0	0	0.000205282605720542	6.84275352401807e-05	0	0.000136855070480361	0	0	0.0348980429724921	6.84275352401807e-05	0.000342137676200903	0.000615847817161626	0.0060216231011359	0.000205282605720542	0	0	0.000205282605720542	6.84275352401807e-05	0	0	0	0.00520049267825373	0.296564937730943	0.00150540577528397	0.000136855070480361	0.00321609415628849	0	0	0	0.00123169563432325	0.000205282605720542	6.84275352401807e-05	0.00150540577528397	0.0042425071848912	0.000342137676200903	0.232790474887095	0.000136855070480361	0.000615847817161626	0.000342137676200903	6.84275352401807e-05	0.00526892021349391	0.000273710140960723	0.000478992746681265	6.84275352401807e-05	0	0.000478992746681265	0.000273710140960723
"S71"	3	"C"	"BacV5"	"C.BacV5.9"	"K"	2016	1	15	2	"Jan"	"Jan2K"	0.03	"C.BacV5.9"	1926	15179	0	6.5880492786086e-05	0	0.00500691745174254	0	0.00032940246393043	0.000131760985572172	0.000197641478358258	0.000131760985572172	0.000527043942288688	0.000263521971144344	0	0.000461163449502602	0	0	0	0	6.5880492786086e-05	6.5880492786086e-05	6.5880492786086e-05	6.5880492786086e-05	6.5880492786086e-05	6.5880492786086e-05	0	0	0.00500691745174254	0	0	0	0.000395282956716516	0.00204229527636867	0	0.000527043942288688	0	6.5880492786086e-05	0.00223993675472693	0.000395282956716516	0.142301864417946	0	0	0.000131760985572172	0.000197641478358258	6.5880492786086e-05	0.000197641478358258	0.00210817576915475	6.5880492786086e-05	0.00065880492786086	0.110876869358983	0	0.0148231108768694	0	0	0.000592924435074774	0.00158113182686606	0.00164701231965215	0.000197641478358258	0	0	0.000395282956716516	0.000131760985572172	0.000461163449502602	0	0	0.0137031424995059	0	0.00243757823308518	0	0	0.000922326899005205	6.5880492786086e-05	0.000131760985572172	0.000131760985572172	6.5880492786086e-05	6.5880492786086e-05	0	6.5880492786086e-05	0.000131760985572172	0.0165360036893076	6.5880492786086e-05	0	0.000197641478358258	0.0056657223796034	0.000263521971144344	6.5880492786086e-05	0	0.000263521971144344	0	0	0	0	0.00889386652612162	0.349166611766256	0.00138349034850781	6.5880492786086e-05	0.00177877330522432	0	0	0	0.000922326899005205	0	0	0.000988207391791291	0.00737861519204164	0.000988207391791291	0.283351999472956	0.00131760985572172	0.000395282956716516	0.00032940246393043	0.00032940246393043	0.00606100533631992	0.000395282956716516	0.000527043942288688	0	0.000131760985572172	0	0.000197641478358258
"S72"	3	"C"	"BacV5"	"C.BacV5.10"	"K"	2016	1	15	2	"Jan"	"Jan2K"	0.03	"C.BacV5.10"	1926	19885	0	0	0	0.00412371134020619	0	0.000352024138798089	0.000100578325370883	0.000301734976112648	0.000100578325370883	0.000251445813427206	0.000704048277596178	5.02891626854413e-05	0.000301734976112648	0	0	0	0	5.02891626854413e-05	5.02891626854413e-05	0.000201156650741765	0	0.000201156650741765	0	5.02891626854413e-05	0	0.00683932612522002	0.000100578325370883	0	0	0.000251445813427206	0.00191098818204677	0	5.02891626854413e-05	0	0.000150867488056324	0.00155896404324868	0.000301734976112648	0.136736233341715	5.02891626854413e-05	0	5.02891626854413e-05	0.000754337440281619	0	0.000100578325370883	0.00221272315815942	0	0.0149861704802615	0.0782499371385466	0	0.00367110887603721	0.000251445813427206	5.02891626854413e-05	0.000653759114910737	0.000754337440281619	0.0258989187830023	5.02891626854413e-05	5.02891626854413e-05	0	0.000201156650741765	0.000100578325370883	0.000251445813427206	0.000100578325370883	0	0.00668845863716369	0	0.00221272315815942	0	0	0.000301734976112648	5.02891626854413e-05	0	5.02891626854413e-05	0.000150867488056324	5.02891626854413e-05	5.02891626854413e-05	0	5.02891626854413e-05	0.00346995222529545	5.02891626854413e-05	0.000100578325370883	0.000653759114910737	0.00603469952225295	0.000201156650741765	5.02891626854413e-05	0	0.000150867488056324	0.000100578325370883	0	0.000100578325370883	5.02891626854413e-05	0.0031682172491828	0.374704551169223	0.00130751822982147	0	0.00155896404324868	0	5.02891626854413e-05	0	0.00140809655519236	0	0	0.000502891626854413	0.00306763892381192	0.00040231330148353	0.304199145084234	0.000100578325370883	0.000201156650741765	0.000100578325370883	0.000201156650741765	0.00367110887603721	0.00040231330148353	0.00105607241639427	0	0	0	0.000150867488056324
"S73"	3	"C"	"BacV5"	"C.BacV5.11"	"S"	2016	1	15	2	"Jan"	"Jan2S"	0.03	"C.BacV5.11"	1926	12220	0	0.000327332242225859	0	0.00556464811783961	0	0.000490998363338789	0.00016366612111293	0.00016366612111293	0.00016366612111293	0.000900163666121113	0.000818330605564648	0	0.000245499181669394	0	0	0	8.18330605564648e-05	0	0.000327332242225859	0	0.00016366612111293	0.00016366612111293	8.18330605564648e-05	0	0	0.00793780687397709	0	0	8.18330605564648e-05	0.00106382978723404	0.00310965630114566	0	0.000490998363338789	0	0.00016366612111293	0.0027823240589198	0.000572831423895254	0.169148936170213	0	0	0.00016366612111293	0.000572831423895254	0	0.000327332242225859	0.00261865793780687	8.18330605564648e-05	0.00114566284779051	0.0847790507364976	0	0.00204582651391162	8.18330605564648e-05	0.000245499181669394	0.000327332242225859	0.000900163666121113	0.00613747954173486	0.000327332242225859	0	0	0.000327332242225859	0.00016366612111293	0.000327332242225859	0	0	0.00703764320785597	0	0.00351882160392799	0	0	0.00114566284779051	8.18330605564648e-05	8.18330605564648e-05	8.18330605564648e-05	0.00016366612111293	8.18330605564648e-05	0.00016366612111293	0	8.18330605564648e-05	0.00548281505728314	0	0.00016366612111293	0.00122749590834697	0.00556464811783961	0.000327332242225859	0	8.18330605564648e-05	0.000245499181669394	0.000327332242225859	0	0	8.18330605564648e-05	0.00261865793780687	0.327577741407529	0.00147299509001637	0	0.0016366612111293	0	0	0	0.00155482815057283	8.18330605564648e-05	0	0.00155482815057283	0.00409165302782324	8.18330605564648e-05	0.330523731587561	0.00114566284779051	0.000327332242225859	0.000572831423895254	8.18330605564648e-05	0.0044189852700491	0.000572831423895254	0.00016366612111293	0	0	0	0
"S75"	3	"C"	"BacV5"	"C.BacV5.13"	"S"	2016	1	15	2	"Jan"	"Jan2S"	0.03	"C.BacV5.13"	1926	5410	0	0.00055452865064695	0	0.00129390018484288	0.000184842883548983	0.00129390018484288	0.000184842883548983	0.0011090573012939	0.00055452865064695	0.00055452865064695	0.0022181146025878	0	0.00055452865064695	0	0	0.000184842883548983	0	0.000184842883548983	0.000184842883548983	0	0.000184842883548983	0.000924214417744917	0	0	0	0.00794824399260628	0	0	0.000184842883548983	0.0011090573012939	0.00979667282809612	0	0.000924214417744917	0.000184842883548983	0.000924214417744917	0.00831792975970425	0.00166358595194085	0.175046210720887	0	0	0.000184842883548983	0.00129390018484288	0	0.00055452865064695	0.00794824399260628	0.000369685767097967	0.00184842883548983	0.190573012939002	0	0.00258780036968577	0	0.000739371534195933	0.00147874306839187	0.0022181146025878	0.0123844731977819	0.00147874306839187	0.000184842883548983	0.000369685767097967	0.000924214417744917	0.000369685767097967	0.0022181146025878	0.000369685767097967	0	0.0242144177449168	0	0.0136783733826248	0	0	0.00295748613678373	0	0.000184842883548983	0.000369685767097967	0.000184842883548983	0.000184842883548983	0.000184842883548983	0	0.00055452865064695	0.0166358595194085	0.000369685767097967	0.000739371534195933	0.00129390018484288	0.0194085027726433	0.000924214417744917	0.000369685767097967	0.000369685767097967	0.000369685767097967	0.000739371534195933	0	0	0	0.00258780036968577	0.108502772643253	0.00388170055452865	0.00055452865064695	0.0055452865064695	0	0	0	0.00277264325323475	0.000184842883548983	0.000184842883548983	0.00295748613678373	0.010720887245841	0.000184842883548983	0.307578558225508	0.00258780036968577	0.000739371534195933	0.000924214417744917	0.000924214417744917	0.0173752310536044	0.00166358595194085	0.00166358595194085	0	0.000369685767097967	0	0
"S76"	3	"C"	"BacV5"	"C.BacV5.14"	"S"	2016	1	15	2	"Jan"	"Jan2S"	0.03	"C.BacV5.14"	1926	5066	0	0	0	0.00296091590998816	0	0.000592183181997631	0	0	0.00019739439399921	0.000592183181997631	0.000789577575996842	0	0.000394788787998421	0	0	0	0	0	0.00019739439399921	0	0	0.00019739439399921	0	0	0	0.00611922621397552	0	0	0	0	0.00414528227398342	0.00019739439399921	0.000592183181997631	0	0.000394788787998421	0.00256612712198974	0.000789577575996842	0.0829056454796684	0	0	0.00177654954599289	0.000394788787998421	0	0	0.00473746545598105	0	0.000394788787998421	0.188116857481248	0	0.00967232530596131	0	0	0.00256612712198974	0.000394788787998421	0.0094749309119621	0.00019739439399921	0	0	0.00019739439399921	0	0	0.00019739439399921	0	0.00552704303197789	0	0.003750493485985	0	0	0.00157915515199368	0.00019739439399921	0	0	0	0	0	0	0	0.011251480457955	0	0	0.000394788787998421	0.0116462692459534	0.00019739439399921	0	0	0	0.00019739439399921	0.00019739439399921	0	0.00019739439399921	0.0094749309119621	0.369324911172523	0.000789577575996842	0	0.00256612712198974	0	0	0	0.000986971969996052	0.00019739439399921	0	0.00217133833399131	0.00414528227398342	0	0.244176865377023	0.000394788787998421	0	0.00019739439399921	0.00019739439399921	0.00809317015396763	0.00019739439399921	0.00019739439399921	0	0	0	0
"S78"	3	"C"	"BacV5"	"C.BacV5.16"	"W"	2014	11	18	1	"Nov"	"Nov1W"	0.03	"C.BacV5.16"	1926	7324	0	0.000409612233752048	0	0.00600764609503004	0	0	0.000136537411250683	0	0	0.00259421081376297	0.000273074822501365	0	0.000136537411250683	0	0	0	0	0	0.000136537411250683	0	0	0.000136537411250683	0	0	0	0.00450573457127253	0	0.000136537411250683	0	0	0.000955761878754779	0	0.000819224467504096	0	0	0.00150191152375751	0.000136537411250683	0.193336974330967	0	0	0.000136537411250683	0.000136537411250683	0	0.000136537411250683	0.00382304751501912	0.000136537411250683	0.000682687056253413	0.0846531949754233	0	0.0248498088476242	0	0	0.000546149645002731	0.000409612233752048	0.000136537411250683	0.000136537411250683	0	0	0.000136537411250683	0.000136537411250683	0	0.000136537411250683	0.000273074822501365	0.00109229929000546	0	0.00273074822501365	0	0	0.000546149645002731	0.000682687056253413	0	0	0	0	0	0	0	0.00163844893500819	0.000136537411250683	0.000273074822501365	0.000273074822501365	0.00259421081376297	0	0	0.000136537411250683	0	0.000409612233752048	0	0.000136537411250683	0	0.00109229929000546	0.18801201529219	0.00122883670125614	0	0.000682687056253413	0.000136537411250683	0	0	0.00136537411250683	0	0.000136537411250683	0.000409612233752048	0.0039595849262698	0.000136537411250683	0.460813762971054	0	0	0	0	0.00300382304751502	0.000273074822501365	0	0	0.000136537411250683	0	0.000273074822501365
"S79"	3	"C"	"BacV5"	"C.BacV5.17"	"W"	2014	11	18	1	"Nov"	"Nov1W"	0.03	"C.BacV5.17"	1926	4878	0	0.0002050020500205	0	0.00574005740057401	0	0	0	0	0	0.000615006150061501	0.0002050020500205	0	0.000410004100041	0	0	0	0	0	0	0	0	0	0	0	0	0.012710127101271	0	0	0	0	0.000410004100041	0	0	0	0	0.0002050020500205	0.0002050020500205	0.19680196801968	0	0	0	0	0	0.0002050020500205	0.040590405904059	0	0	0.0809758097580976	0	0.00533005330053301	0	0	0.0002050020500205	0.0002050020500205	0.0002050020500205	0.000410004100041	0	0	0	0	0	0	0	0.0018450184501845	0	0.000615006150061501	0	0	0.0002050020500205	0.0002050020500205	0	0	0	0	0.001230012300123	0	0	0.002460024600246	0.0002050020500205	0.0002050020500205	0	0.000410004100041	0	0	0	0	0	0	0.0002050020500205	0	0.0022550225502255	0.162771627716277	0.000615006150061501	0	0.000615006150061501	0	0	0	0.0002050020500205	0	0	0.000410004100041	0.0018450184501845	0	0.477449774497745	0.0002050020500205	0	0	0	0.0002050020500205	0	0	0	0	0	0.0002050020500205
"S8"	1	"A"	"BacV5"	"A.BacV5.46"	"K"	2015	2	17	1	"Feb"	"Feb1K"	0.03	"A.BacV5.46"	1926	10661	0	0	0	0.000375199324641216	0	9.37998311603039e-05	0	0	0	0	9.37998311603039e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000750398649282431	0	0	0	0	0	0	9.37998311603039e-05	0	0	0.000187599662320608	0	0.192758653034425	0	0	0	0	0	0	0.00046899915580152	0	0	0.231310383641309	0	0.00225119594784729	0	0	9.37998311603039e-05	0.000375199324641216	0.00337679392177094	0	0	0	0	9.37998311603039e-05	0	0	0	0	0	0.000750398649282431	0	0	0	0	0	0	9.37998311603039e-05	0	0	0	0	0.00253259544132821	0	0	0	0.000844198480442735	0	0	0	0	0	0	0	0	0.000187599662320608	0.0406153268924116	0	0	0.000187599662320608	0	0	0	0	0	0	9.37998311603039e-05	0.00309539442829003	0.000187599662320608	0.518806866147641	0	0	9.37998311603039e-05	0	0.000187599662320608	0	0	0	0	0	0
"S80"	3	"C"	"BacV5"	"C.BacV5.18"	"W"	2014	11	18	1	"Nov"	"Nov1W"	0.03	"C.BacV5.18"	1926	12997	0	0	0	0.000538585827498654	0	0.000769408324998076	7.69408324998076e-05	7.69408324998076e-05	0	0.00353927829499115	0.0010002308224975	0	0.000230822497499423	0	0	0	0	0	0.000307763329999231	0	0	0.000153881664999615	0	0	0	0.0010002308224975	0	0	0	0.000384704162499038	0.00146187581749635	0	0.00161575748249596	0	0.000230822497499423	0.00392398245749019	0.000230822497499423	0.103023774717242	0	7.69408324998076e-05	0.000538585827498654	0.000230822497499423	0	0.000384704162499038	0.04401015618989	7.69408324998076e-05	0.000384704162499038	0.0695545125798261	0	0.0117719473724706	0.000230822497499423	0	0.000769408324998076	0.000384704162499038	0.00115411248749711	7.69408324998076e-05	0	0	0.000153881664999615	0.000461644994998846	0.000307763329999231	0.000230822497499423	0.0629376009848426	0.0146187581749635	0	0.00584750326998538	0	7.69408324998076e-05	0.0010002308224975	0.000615526659998461	7.69408324998076e-05	7.69408324998076e-05	0.000153881664999615	0	0.000538585827498654	0	0	0.00461644994998846	0	0.000692467492498269	0	0.00253904747249365	0	0	0.000230822497499423	0.000153881664999615	0.000230822497499423	0	0.000384704162499038	0	0.00877125490497807	0.225590520889436	0.000923289989997692	7.69408324998076e-05	0.00169269831499577	0	0	0	0.00192352081249519	0	0	0.00153881664999615	0.00492421327998769	7.69408324998076e-05	0.402939139801493	7.69408324998076e-05	0.000230822497499423	0.000230822497499423	7.69408324998076e-05	0.00538585827498654	0.000692467492498269	0.000615526659998461	0	0	7.69408324998076e-05	0
"S81"	3	"C"	"BacV5"	"C.BacV5.19"	"C"	2014	11	18	1	"Nov"	"Nov1C"	0.03	"C.BacV5.19"	1926	5864	0	0.000511596180081855	0	0.00102319236016371	0	0.000682128240109141	0.000170532060027285	0	0	0.00358117326057299	0.00102319236016371	0	0.000511596180081855	0	0	0.000170532060027285	0	0	0	0	0	0.000170532060027285	0	0	0	0.000682128240109141	0	0.000170532060027285	0	0	0.00238744884038199	0	0.00153478854024557	0	0.000170532060027285	0.00375170532060027	0.00034106412005457	0.128410641200546	0	0	0	0	0	0	0.00648021828103683	0.000170532060027285	0.00136425648021828	0.112551159618008	0	0.0144952251023192	0.000170532060027285	0	0.000170532060027285	0.00238744884038199	0.000511596180081855	0.00034106412005457	0	0	0	0.00034106412005457	0	0	0	0.00443383356070941	0	0.00596862210095498	0	0.000682128240109141	0.00136425648021828	0.00170532060027285	0	0	0	0	0.00750341064120055	0	0	0.117496589358799	0	0.00255798090040928	0	0.00272851296043656	0	0	0.000852660300136426	0.00034106412005457	0.000682128240109141	0	0.00136425648021828	0	0.00102319236016371	0.291098226466576	0.00306957708049113	0	0.00204638472032742	0	0	0	0.00221691678035471	0	0	0.001193724420191	0.00665075034106412	0	0.252728512960437	0.000852660300136426	0	0.000170532060027285	0	0.00562755798090041	0.001193724420191	0	0	0	0.000170532060027285	0
"S84"	3	"C"	"BacV5"	"C.BacV5.22"	"C"	2014	11	18	1	"Nov"	"Nov1C"	0.03	"C.BacV5.22"	1926	8431	0	0.000118609892064998	0	0.00320246708575495	0	0.000711659352389989	0	0	0.000118609892064998	0.00237219784129996	0.000593049460324991	0	0.000237219784129996	0	0	0	0	0	0	0	0	0	0	0.000237219784129996	0	0.00877713201280987	0	0	0	0.000237219784129996	0.00177914838097497	0	0.00142331870477998	0	0.000118609892064998	0.00296524730162496	0.000355829676194995	0.0997509192266635	0	0	0.000355829676194995	0.000118609892064998	0	0.000593049460324991	0.00332107697781995	0	0.000355829676194995	0.0480370062863243	0	0.00391412643814494	0.000118609892064998	0	0.00106748902858498	0.000474439568259993	0.000355829676194995	0.000118609892064998	0	0	0.000237219784129996	0	0.000237219784129996	0.000118609892064998	0.000118609892064998	0.000830269244454988	0	0.00474439568259993	0	0.000118609892064998	0.000474439568259993	0.000118609892064998	0	0	0	0	0.00142331870477998	0	0	0.00450717589846993	0	0.000118609892064998	0	0.000948879136519986	0	0	0.000237219784129996	0.000118609892064998	0.000593049460324991	0	0.000355829676194995	0	0.000948879136519986	0.484995848653778	0.000711659352389989	0	0.00201636816510497	0	0	0	0.00201636816510497	0	0	0.000593049460324991	0.00379551654607994	0	0.301980785197486	0	0	0.000118609892064998	0	0.00498161546672993	0.000593049460324991	0	0	0.000118609892064998	0	0
"S86"	3	"C"	"BacV5"	"C.BacV5.24"	"K"	2014	11	18	1	"Nov"	"Nov1K"	0.03	"C.BacV5.24"	1926	5504	0	0	0	0.00163517441860465	0	0.00163517441860465	0	0	0	0.000545058139534884	0.000363372093023256	0	0.000181686046511628	0	0	0	0	0	0	0	0	0	0	0	0	0.015625	0	0	0	0	0.000545058139534884	0	0.000545058139534884	0	0.000181686046511628	0.00145348837209302	0.000363372093023256	0.0966569767441861	0	0	0	0	0	0	0.00254360465116279	0	0.000363372093023256	0.102107558139535	0	0.0125363372093023	0	0.000363372093023256	0.000181686046511628	0.00218023255813953	0.000545058139534884	0	0	0	0	0	0	0	0	0.00236191860465116	0	0.00199854651162791	0	0	0.000363372093023256	0	0	0	0	0	0	0	0	0.0259811046511628	0	0	0.000363372093023256	0.0012718023255814	0	0	0.000181686046511628	0	0	0	0.000363372093023256	0	0.00218023255813953	0.231831395348837	0.000726744186046512	0	0	0	0	0	0.00090843023255814	0	0	0.000363372093023256	0.0032703488372093	0	0.48328488372093	0	0	0.000181686046511628	0	0.00145348837209302	0.000726744186046512	0	0	0	0.00163517441860465	0
