"SUID","AverageShortestPathLength","BetweennessCentrality","Class","ClosenessCentrality","ClusteringCoefficient","Core","Degree","Eccentricity","Family","Genus","IsSingleNode","Kingdom","Locus","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","Ocurrence.y1","Ocurrence.y2","Ocurrence.y3","Order","PartnerOfMultiEdgedNodePairs","Phylum","Radiality","Relative.abundance.y1","Relative.abundance.y2","Relative.abundance.y3","selected","SelfLoops","shared name","size","Species","Stress","Taxonomy","TopologicalCoefficient","TotalOcurrence","TotalRelativeabundance"
"11111","2.10402685","0.01218973","k--Fungi-unclassified","0.47527911","0.38114478","no","55","5","k--Fungi-unclassified","k--Fungi-unclassified","false","k--Fungi","Ftrad","Ftrad-Otu-00016","40.94545455","55","0","0.78125","0.628571429","0.375","k--Fungi-unclassified","0","k--Fungi-unclassified","0.84228188","0.03112991","0.007357891","1.37187E-4","false","0","Ftrad-Otu-00016","62185","k--Fungi-unclassified","27200","""k--Fungi(100);k--Fungi-unclassified(100);k--Fungi-unclassified(100);k--Fungi-unclassified(100);k--Fungi-unclassified(100);k--Fungi-unclassified(100);k--Fungi-unclassified(100);""","0.1819798","0.587378641","0.012219631"
"11119","2.47315436","0.00672967","c--Cystobasidiomycetes","0.40434193","0.79166667","no","16","6","f--Symmetrosporaceae","g--Symmetrospora","false","k--Fungi","Ftrad","Ftrad-Otu-00037","75.625","16","0","0.875","0.785714286","0.972222222","o--Cystobasidiomycetes-ord-Incertae-sedis","0","p--Basidiomycota","0.78954938","0.001902893","0.002679431","0.003302498","false","0","Ftrad-Otu-00037","15568","s--Symmetrospora-coprosmae","12508","""k--Fungi(100);p--Basidiomycota(100);c--Cystobasidiomycetes(95);o--Cystobasidiomycetes-ord-Incertae-sedis(95);f--Symmetrosporaceae(95);g--Symmetrospora(95);s--Symmetrospora-coprosmae(95);""","0.45795455","0.878640777","0.002655947"
"11121","2.33892617","4.7112E-4","c--Dothideomycetes","0.42754663","0.6453202","no","29","5","f--Cladosporiaceae","g--Cladosporium","false","k--Fungi","Ftrad","Ftrad-Otu-00136","63.96551724","29","0","0.59375","0.471428571","0.819444444","o--Capnodiales","0","p--Ascomycota","0.80872483","3.32815E-4","1.76147E-4","5.20414E-4","false","0","Ftrad-Otu-00136","1786","g--Cladosporium-unclassified","1240","""k--Fungi(100);p--Ascomycota(100);c--Dothideomycetes(100);o--Capnodiales(100);f--Cladosporiaceae(100);g--Cladosporium(100);g--Cladosporium-unclassified(100);""","0.35145889","0.631067961","3.45147E-4"
"11127","2.30872483","0.00476664","c--Tremellomycetes","0.43313953","0.42792793","no","37","5","f--Piskurozymaceae","g--Solicoccozyma","false","k--Fungi","Ftrad","Ftrad-Otu-00163","39.54054054","37","0","0.578125","0.442857143","0.541666667","o--Filobasidiales","0","p--Basidiomycota","0.81303931","8.61415E-4","2.0213E-4","2.16584E-4","false","0","Ftrad-Otu-00163","1408","s--Solicoccozyma-terricola","9756","""k--Fungi(100);p--Basidiomycota(100);c--Tremellomycetes(100);o--Filobasidiales(100);f--Piskurozymaceae(100);g--Solicoccozyma(100);s--Solicoccozyma-terricola(99);""","0.20810811","0.519417476","4.12008E-4"
"11130","2.36577181","8.5852E-4","k--Fungi-unclassified","0.42269504","0.63333333","no","25","5","k--Fungi-unclassified","k--Fungi-unclassified","false","k--Fungi","Ftrad","Ftrad-Otu-00049","47.84","25","0","0.6875","0.642857143","0.722222222","k--Fungi-unclassified","0","k--Fungi-unclassified","0.80488974","0.001538092","0.002307837","0.002424124","false","0","Ftrad-Otu-00049","8726","k--Fungi-unclassified","2500","""k--Fungi(100);k--Fungi-unclassified(100);k--Fungi-unclassified(100);k--Fungi-unclassified(100);k--Fungi-unclassified(100);k--Fungi-unclassified(100);k--Fungi-unclassified(100);""","0.26","0.684466019","0.002109337"
"11131","2.09060403","0.01397674","k--Fungi-unclassified","0.47833066","0.36428571","no","56","5","k--Fungi-unclassified","k--Fungi-unclassified","false","k--Fungi","Ftrad","Ftrad-Otu-00300","38.57142857","56","0","0.40625","0.1","0.180555556","k--Fungi-unclassified","0","k--Fungi-unclassified","0.84419942","3.22892E-4","8.24E-6","2.11E-5","false","0","Ftrad-Otu-00300","492","k--Fungi-unclassified","30712","""k--Fungi(100);k--Fungi-unclassified(100);k--Fungi-unclassified(100);k--Fungi-unclassified(100);k--Fungi-unclassified(100);k--Fungi-unclassified(100);k--Fungi-unclassified(100);""","0.16843419","0.223300971","1.10508E-4"
"11138","2.10067114","0.00923008","c--Actinobacteria","0.47603834","0.42293233","no","57","5","f--Intrasporangiaceae","g--Phycicoccus","false","k--Bacteria","BacV5","BacV5-Otu-000199","41.64912281","57","0","0.65625","0.771428571","0.805555556","o--Actinomycetales","0","p--Actinobacteria","0.84276127","2.37413E-4","7.33125E-4","3.71541E-4","false","0","BacV5-Otu-000199","1317","g--Phycicoccus-unclassified","22246","""k--Bacteria(100);p--Actinobacteria(100);c--Actinobacteria(100);o--Actinomycetales(100);f--Intrasporangiaceae(100);g--Phycicoccus(100);g--Phycicoccus-unclassified(100);""","0.18593358","0.747572816","4.52738E-4"
"11141","2.26845638","0.00601908","c--Dothideomycetes","0.4408284","0.55402299","no","30","5","f--Venturiaceae","g--Venturia","false","k--Fungi","Ftrad","Ftrad-Otu-00066","61.8","30","0","0.671875","0.742857143","0.138888889","o--Venturiales","0","p--Ascomycota","0.81879195","0.001403789","0.002015298","5.16E-5","false","0","Ftrad-Otu-00066","4958","g--Venturia-unclassified","16072","""k--Fungi(100);p--Ascomycota(100);c--Dothideomycetes(100);o--Venturiales(100);f--Venturiaceae(100);g--Venturia(100);g--Venturia-unclassified(96);""","0.29855072","0.509708738","0.001138978"
"11149","2.88926174","0.00256688","c--Gemmatimonadetes","0.34610918","0.47619048","no","7","5","f--Ellin5301","f--Ellin5301-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000119","15.57142857","7","0","0.890625","0.885714286","0.944444444","o--Gemmatimonadales","0","p--Gemmatimonadetes","0.73010547","0.001081797","8.30149E-4","0.001038554","false","0","BacV5-Otu-000119","2661","f--Ellin5301-unclassified","4386","""k--Bacteria(100);p--Gemmatimonadetes(100);c--Gemmatimonadetes(100);o--Gemmatimonadales(100);f--Ellin5301(100);f--Ellin5301-unclassified(100);f--Ellin5301-unclassified(100);""","0.23376623","0.90776699","9.81172E-4"
"11155","2.58053691","5.0064E-4","c--Alphaproteobacteria","0.38751625","0.67272727","no","11","5","f--Hyphomicrobiaceae","g--Devosia","false","k--Bacteria","BacV5","BacV5-Otu-000088","63.09090909","11","0","0.65625","0.642857143","0.888888889","o--Rhizobiales","0","p--Proteobacteria","0.77420901","4.74415E-4","2.73423E-4","0.002580288","false","0","BacV5-Otu-000088","4617","g--Devosia-unclassified","874","""k--Bacteria(100);p--Proteobacteria(100);c--Alphaproteobacteria(100);o--Rhizobiales(100);f--Hyphomicrobiaceae(100);g--Devosia(100);g--Devosia-unclassified(100);""","0.45","0.733009709","0.00114215"
"11159","2.75503356","7.345E-5","c--Leotiomycetes","0.36297199","0.66666667","no","6","6","f--Pseudeurotiaceae","g--Pseudeurotium","false","k--Fungi","Ftrad","Ftrad-Otu-00346","40.16666667","6","0","0.34375","0.171428571","0.333333333","o--Thelebolales","0","p--Ascomycota","0.74928092","1.95431E-4","4.42E-5","1.00471E-4","false","0","Ftrad-Otu-00346","372","g--Pseudeurotium-unclassified","202","""k--Fungi(100);p--Ascomycota(100);c--Leotiomycetes(100);o--Thelebolales(100);f--Pseudeurotiaceae(100);g--Pseudeurotium(100);g--Pseudeurotium-unclassified(95);""","0.36186186","0.281553398","1.10856E-4"
"11165","2.15436242","0.00452525","c--unclassified-Chytridiomycota","0.46417445","0.4796807","no","53","5","f--unclassified-Chytridiomycota","g--unclassified-Chytridiomycota","false","k--Fungi","Ftrad","Ftrad-Otu-00215","51.24528302","53","0","0.5","0.171428571","0.791666667","o--unclassified-Chytridiomycota","0","p--Chytridiomycota","0.83509108","2.33917E-4","3.55E-5","2.31438E-4","false","0","Ftrad-Otu-00215","847","s--Chytridiomycota-sp","14588","""k--Fungi(100);p--Chytridiomycota(92);c--unclassified-Chytridiomycota(91);o--unclassified-Chytridiomycota(91);f--unclassified-Chytridiomycota(91);g--unclassified-Chytridiomycota(91);s--Chytridiomycota-sp(91);""","0.23835015","0.490291262","1.65641E-4"
"11168","2.74161074","0.01438635","c--Betaproteobacteria","0.36474908","0.29487179","no","13","5","f--Comamonadaceae","g--Methylibium","false","k--Bacteria","BacV5","BacV5-Otu-000072","15.76923077","13","0","0.921875","0.9","0.986111111","o--Burkholderiales","0","p--Proteobacteria","0.75119847","0.002415806","0.001753671","0.002090877","false","0","BacV5-Otu-000072","5967","g--Methylibium-unclassified","22550","""k--Bacteria(100);p--Proteobacteria(100);c--Betaproteobacteria(100);o--Burkholderiales(100);f--Comamonadaceae(100);g--Methylibium(90);g--Methylibium-unclassified(90);""","0.16518219","0.936893204","0.002077241"
"11171","2.18120805","0.00137149","c--Alphaproteobacteria","0.45846154","0.73429952","no","46","5","f--Sphingomonadaceae","g--Sphingomonas","false","k--Bacteria","BacV5","BacV5-Otu-000302","73.0","46","0","0.640625","0.628571429","0.208333333","o--Sphingomonadales","0","p--Proteobacteria","0.83125599","6.61109E-4","3.81394E-4","7.46E-5","false","0","BacV5-Otu-000302","757","g--Sphingomonas-unclassified","4334","""k--Bacteria(100);p--Proteobacteria(100);c--Alphaproteobacteria(100);o--Sphingomonadales(100);f--Sphingomonadaceae(100);g--Sphingomonas(100);g--Sphingomonas-unclassified(99);""","0.34597156","0.485436893","3.61079E-4"
"11173","2.41275168","0.00124978","c--Tremellomycetes","0.41446453","0.57894737","yes","20","5","f--Mrakiaceae","g--Udeniomyces","false","k--Fungi","Ftrad","Ftrad-Otu-00001","42.3","20","0","0.984375","1.0","1.0","o--Cystofilobasidiales","0","p--Basidiomycota","0.79817833","0.109365121","0.315223035","0.258694192","false","0","Ftrad-Otu-00001","1438297","s--Udeniomyces-pannonicus","3044","""k--Fungi(100);p--Basidiomycota(100);c--Tremellomycetes(100);o--Cystofilobasidiales(100);f--Mrakiaceae(100);g--Udeniomyces(61);s--Udeniomyces-pannonicus(61);""","0.24171429","0.995145631","0.231509524"
"11175","2.27852349","6.0813E-4","c--Deinococci","0.43888071","0.71264368","no","30","5","f--Deinococcaceae","g--Deinococcus","false","k--Bacteria","BacV5","BacV5-Otu-000017","68.46666667","30","0","0.765625","0.914285714","0.638888889","o--Deinococcales","0","p--[Thermi]","0.81735379","0.008649948","0.02458684","0.005706255","false","0","BacV5-Otu-000017","30451","g--Deinococcus-unclassified","2632","""k--Bacteria(100);p--[Thermi](100);c--Deinococci(100);o--Deinococcales(100);f--Deinococcaceae(100);g--Deinococcus(100);g--Deinococcus-unclassified(100);""","0.3440536","0.77184466","0.013036533"
"11177","1.92281879","0.01387894","k--Fungi-unclassified","0.52006981","0.5767507","no","85","5","k--Fungi-unclassified","k--Fungi-unclassified","false","k--Fungi","Ftrad","Ftrad-Otu-00091","64.98823529","85","0","0.09375","0.114285714","0.708333333","k--Fungi-unclassified","0","k--Fungi-unclassified","0.86816874","1.12562E-4","5.03E-5","0.001423325","false","0","Ftrad-Otu-00091","3318","k--Fungi-unclassified","30928","""k--Fungi(100);k--Fungi-unclassified(100);k--Fungi-unclassified(100);k--Fungi-unclassified(100);k--Fungi-unclassified(100);k--Fungi-unclassified(100);k--Fungi-unclassified(100);""","0.26849781","0.315533981","5.49524E-4"
"11182","2.54697987","0.00393436","c--Thermoleophilia","0.39262187","0.40952381","no","15","5","o--Solirubrobacterales-unclassified","o--Solirubrobacterales-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000150","45.8","15","0","0.90625","0.785714286","0.958333333","o--Solirubrobacterales","0","p--Actinobacteria","0.77900288","6.4766E-4","4.86467E-4","0.001020767","false","0","BacV5-Otu-000150","2068","o--Solirubrobacterales-unclassified","5890","""k--Bacteria(100);p--Actinobacteria(100);c--Thermoleophilia(100);o--Solirubrobacterales(98);o--Solirubrobacterales-unclassified(98);o--Solirubrobacterales-unclassified(98);o--Solirubrobacterales-unclassified(98);""","0.3154023","0.883495146","7.23292E-4"
"11185","1.99328859","0.009063","c--Alphaproteobacteria","0.5016835","0.51781552","no","78","5","f--Aurantimonadaceae","f--Aurantimonadaceae-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000293","62.69230769","78","0","0.390625","0.442857143","0.125","o--Rhizobiales","0","p--Proteobacteria","0.85810163","2.86935E-4","6.57028E-4","1.7E-5","false","0","BacV5-Otu-000293","778","f--Aurantimonadaceae-unclassified","31334","""k--Bacteria(100);p--Proteobacteria(100);c--Alphaproteobacteria(100);o--Rhizobiales(100);f--Aurantimonadaceae(100);f--Aurantimonadaceae-unclassified(96);f--Aurantimonadaceae-unclassified(96);""","0.27139527","0.315533981","3.18333E-4"
"11194","2.51677852","0.00886277","c--Alphaproteobacteria","0.39733333","0.40909091","no","12","5","f--Caulobacteraceae","f--Caulobacteraceae-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000055","47.66666667","12","0","0.96875","0.942857143","0.972222222","o--Caulobacterales","0","p--Proteobacteria","0.78331735","0.004785858","0.003828681","0.001972196","false","0","BacV5-Otu-000055","9533","f--Caulobacteraceae-unclassified","13762","""k--Bacteria(100);p--Proteobacteria(100);c--Alphaproteobacteria(100);o--Caulobacterales(100);f--Caulobacteraceae(100);f--Caulobacteraceae-unclassified(100);f--Caulobacteraceae-unclassified(100);""","0.31722222","0.961165049","0.003477188"
"11205","2.62751678","8.2459E-4","c--Gammaproteobacteria","0.38058748","0.5","no","8","5","f--Xanthomonadaceae","g--Arenimonas","false","k--Bacteria","BacV5","BacV5-Otu-000203","35.625","8","0","0.6875","0.742857143","0.861111111","o--Xanthomonadales","0","p--Proteobacteria","0.7674976","5.19411E-4","3.99345E-4","4.22352E-4","false","0","BacV5-Otu-000203","1262","g--Arenimonas-unclassified","2038","""k--Bacteria(100);p--Proteobacteria(100);c--Gammaproteobacteria(100);o--Xanthomonadales(100);f--Xanthomonadaceae(100);g--Arenimonas(88);g--Arenimonas-unclassified(88);""","0.26988636","0.766990291","4.44688E-4"
"11209","2.54362416","0.00546874","c--Chloroflexi","0.39313984","0.57777778","no","10","5","f--[Kouleothrixaceae]","f--[Kouleothrixaceae]-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000145","46.3","10","0","0.796875","0.828571429","0.819444444","o--[Roseiflexales]","0","p--Chloroflexi","0.77948226","0.001225372","5.42416E-4","6.07049E-4","false","0","BacV5-Otu-000145","2161","f--[Kouleothrixaceae]-unclassified","6228","""k--Bacteria(100);p--Chloroflexi(100);c--Chloroflexi(100);o--[Roseiflexales](100);f--[Kouleothrixaceae](100);f--[Kouleothrixaceae]-unclassified(100);f--[Kouleothrixaceae]-unclassified(100);""","0.31575342","0.815533981","7.77187E-4"
"11214","2.70134228","2.0913E-4","c--Betaproteobacteria","0.37018634","0.61904762","no","7","6","f--Oxalobacteraceae","g--Massilia","false","k--Bacteria","BacV5","BacV5-Otu-000093","49.57142857","7","0","0.71875","0.671428571","0.833333333","o--Burkholderiales","0","p--Proteobacteria","0.7569511","9.6508E-4","5.70836E-4","0.002573522","false","0","BacV5-Otu-000093","4320","g--Massilia-unclassified","580","""k--Bacteria(100);p--Proteobacteria(100);c--Betaproteobacteria(100);o--Burkholderiales(100);f--Oxalobacteraceae(100);g--Massilia(97);g--Massilia-unclassified(58);""","0.40968123","0.742718447","0.001393288"
"11216","2.41610738","0.00225683","c--Mortierellomycetes","0.41388889","0.52857143","no","21","6","f--Mortierellaceae","g--Mortierella","false","k--Fungi","Ftrad","Ftrad-Otu-00222","58.0952381","21","0","0.484375","0.342857143","0.152777778","o--Mortierellales","0","p--Mortierellomycota","0.79769895","6.71337E-4","3.41912E-4","1.22788E-4","false","0","Ftrad-Otu-00222","806","s--Mortierella-clonocystis","4650","""k--Fungi(100);p--Mortierellomycota(100);c--Mortierellomycetes(100);o--Mortierellales(100);f--Mortierellaceae(100);g--Mortierella(100);s--Mortierella-clonocystis(98);""","0.32637774","0.32038835","3.6767E-4"
"11231","2.66107383","5.0825E-4","c--Agaricomycetes","0.37578815","0.54545455","no","12","5","f--Strophariaceae","g--Hypholoma","false","k--Fungi","Ftrad","Ftrad-Otu-00090","39.58333333","12","0","0.578125","0.557142857","0.597222222","o--Agaricales","0","p--Basidiomycota","0.76270374","0.010365389","0.00106902","7.28344E-4","false","0","Ftrad-Otu-00090","3435","s--Hypholoma-fasciculare","752","""k--Fungi(100);p--Basidiomycota(100);c--Agaricomycetes(100);o--Agaricales(100);f--Strophariaceae(100);g--Hypholoma(100);s--Hypholoma-fasciculare(99);""","0.31415344","0.577669903","0.003838141"
"11245","2.5033557","3.622E-5","c--Agaricostilbomycetes","0.39946381","0.83809524","no","15","5","f--Kondoaceae","g--Bensingtonia","false","k--Fungi","Ftrad","Ftrad-Otu-00018","57.2","15","0","0.90625","0.9","0.986111111","o--Agaricostilbales","0","p--Basidiomycota","0.7852349","0.010122787","0.004146576","0.011938486","false","0","Ftrad-Otu-00018","52165","s--Bensingtonia-sp","102","""k--Fungi(100);p--Basidiomycota(100);c--Agaricostilbomycetes(100);o--Agaricostilbales(100);f--Kondoaceae(100);g--Bensingtonia(100);s--Bensingtonia-sp(100);""","0.38133333","0.932038835","0.008726649"
"11255","2.72818792","2.223E-5","c--Leotiomycetes","0.36654367","0.7","no","5","6","f--Helotiales-fam-Incertae-sedis","g--Cadophora","false","k--Fungi","Ftrad","Ftrad-Otu-00132","52.0","5","0","0.40625","0.3","0.777777778","o--Helotiales","0","p--Ascomycota","0.75311601","0.001002801","0.001042686","5.61416E-4","false","0","Ftrad-Otu-00132","1888","g--Cadophora-unclassified","48","""k--Fungi(100);p--Ascomycota(100);c--Leotiomycetes(100);o--Helotiales(100);f--Helotiales-fam-Incertae-sedis(100);g--Cadophora(70);g--Cadophora-unclassified(70);""","0.44444444","0.5","8.62083E-4"
"11270","2.77516779","0.00776637","c--Thermoleophilia","0.36033857","0.37878788","no","12","5","f--Gaiellaceae","f--Gaiellaceae-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000132","18.41666667","12","0","0.9375","0.871428571","0.958333333","o--Gaiellales","0","p--Actinobacteria","0.7464046","0.001129451","6.81031E-4","9.78169E-4","false","0","BacV5-Otu-000132","2415","f--Gaiellaceae-unclassified","17342","""k--Bacteria(100);p--Actinobacteria(100);c--Thermoleophilia(100);o--Gaiellales(100);f--Gaiellaceae(100);f--Gaiellaceae-unclassified(100);f--Gaiellaceae-unclassified(100);""","0.19298246","0.922330097","9.242E-4"
"11271","2.63422819","0.00933863","c--Chloroflexi","0.37961783","0.25757576","no","12","5","f--[Kouleothrixaceae]","f--[Kouleothrixaceae]-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000097","25.16666667","12","0","0.9375","0.857142857","0.972222222","o--[Roseiflexales]","0","p--Chloroflexi","0.76653883","0.002046667","8.69549E-4","0.001186828","false","0","BacV5-Otu-000097","3928","f--[Kouleothrixaceae]-unclassified","11192","""k--Bacteria(100);p--Chloroflexi(100);c--Chloroflexi(100);o--[Roseiflexales](100);f--[Kouleothrixaceae](100);f--[Kouleothrixaceae]-unclassified(100);f--[Kouleothrixaceae]-unclassified(100);""","0.20460705","0.922330097","0.001346149"
"11275","2.47986577","0.00446185","c--Betaproteobacteria","0.40324763","0.34285714","no","15","5","f--Oxalobacteraceae","f--Oxalobacteraceae-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000089","30.13333333","15","0","0.875","0.842857143","0.972222222","o--Burkholderiales","0","p--Proteobacteria","0.7885906","0.001224659","0.001773876","0.001723908","false","0","BacV5-Otu-000089","4418","f--Oxalobacteraceae-unclassified","6162","""k--Bacteria(100);p--Proteobacteria(100);c--Betaproteobacteria(100);o--Burkholderiales(100);f--Oxalobacteraceae(100);f--Oxalobacteraceae-unclassified(89);f--Oxalobacteraceae-unclassified(89);""","0.1907173","0.898058252","0.001585781"
