Node1,Node2,binarycorrelation,Correlation
dec_Ftrad_Otu_00029,dec_Ftrad_Otu_00006,Positive,0.444733929823
dec_Ftrad_Otu_00029,dec_Ftrad_Otu_00008,Positive,0.414059244871
dec_Ftrad_Otu_00029,dec_Ftrad_Otu_00012,Positive,0.486251588836
dec_Ftrad_Otu_00029,dec_Ftrad_Otu_00018,Positive,0.49129965373
dec_BacV5_Otu_000394,dec_BacV5_Otu_000003,Positive,0.509201328347
dec_BacV5_Otu_000394,dec_BacV5_Otu_000016,Positive,0.489895483398
dec_BacV5_Otu_000394,dec_BacV5_Otu_000017,Positive,0.455075951256
dec_BacV5_Otu_000394,dec_BacV5_Otu_000022,Positive,0.513846944843
dec_BacV5_Otu_000394,dec_BacV5_Otu_000044,Positive,0.455376926002
dec_BacV5_Otu_000394,dec_BacV5_Otu_000157,Positive,0.624654587413
dec_BacV5_Otu_000394,dec_BacV5_Otu_000159,Positive,0.722153852447
dec_BacV5_Otu_000394,dec_BacV5_Otu_000179,Positive,0.681040358797
dec_BacV5_Otu_000394,dec_BacV5_Otu_000191,Positive,0.692889703893
dec_BacV5_Otu_000394,dec_BacV5_Otu_000194,Positive,0.509621470956
dec_BacV5_Otu_000394,dec_BacV5_Otu_000196,Positive,0.574160555996
dec_BacV5_Otu_000394,dec_BacV5_Otu_000206,Positive,0.629919325937
dec_BacV5_Otu_000394,dec_BacV5_Otu_000236,Positive,0.370932936912
dec_BacV5_Otu_000394,dec_BacV5_Otu_000247,Positive,0.37736922237
dec_BacV5_Otu_000394,dec_BacV5_Otu_000266,Positive,0.516217556314
dec_BacV5_Otu_000394,dec_BacV5_Otu_000343,Positive,0.466935512324
dec_BacV5_Otu_000394,dec_BacV5_Otu_000385,Positive,0.63409781653
dec_BacV5_Otu_000415,dec_BacV5_Otu_000003,Positive,0.569282357257
dec_BacV5_Otu_000415,dec_BacV5_Otu_000016,Positive,0.430895202186
dec_BacV5_Otu_000415,dec_BacV5_Otu_000017,Positive,0.406659366607
dec_BacV5_Otu_000415,dec_BacV5_Otu_000022,Positive,0.607324182537
dec_BacV5_Otu_000415,dec_BacV5_Otu_000044,Positive,0.567244347999
dec_BacV5_Otu_000415,dec_BacV5_Otu_000057,Positive,0.453889764696
dec_BacV5_Otu_000415,dec_BacV5_Otu_000134,Positive,0.331710388022
dec_BacV5_Otu_000415,dec_BacV5_Otu_000157,Positive,0.612967645442
dec_BacV5_Otu_000415,dec_BacV5_Otu_000159,Positive,0.699802892543
dec_BacV5_Otu_000415,dec_BacV5_Otu_000179,Positive,0.654251913979
dec_BacV5_Otu_000415,dec_BacV5_Otu_000191,Positive,0.686065020444
dec_BacV5_Otu_000415,dec_BacV5_Otu_000194,Positive,0.530328332149
dec_BacV5_Otu_000415,dec_BacV5_Otu_000196,Positive,0.493678149763
dec_BacV5_Otu_000415,dec_BacV5_Otu_000206,Positive,0.53689498619
dec_BacV5_Otu_000415,dec_BacV5_Otu_000236,Positive,0.4302841006
dec_BacV5_Otu_000415,dec_BacV5_Otu_000259,Positive,0.364578215648
dec_BacV5_Otu_000415,dec_BacV5_Otu_000266,Positive,0.500766615085
dec_BacV5_Otu_000415,dec_BacV5_Otu_000342,Positive,0.4565234273
dec_BacV5_Otu_000415,dec_BacV5_Otu_000343,Positive,0.503901415824
dec_BacV5_Otu_000415,dec_BacV5_Otu_000385,Positive,0.651430318789
dec_BacV5_Otu_000415,dec_BacV5_Otu_000394,Positive,0.631559571402
dec_BacV5_Otu_000416,dec_BacV5_Otu_000003,Positive,0.551879903392
dec_BacV5_Otu_000416,dec_BacV5_Otu_000016,Positive,0.436477869231
dec_BacV5_Otu_000416,dec_BacV5_Otu_000017,Positive,0.406650045188
dec_BacV5_Otu_000416,dec_BacV5_Otu_000022,Positive,0.54403315936
dec_BacV5_Otu_000416,dec_BacV5_Otu_000044,Positive,0.529409968966
dec_BacV5_Otu_000416,dec_BacV5_Otu_000057,Positive,0.366900472783
dec_BacV5_Otu_000416,dec_BacV5_Otu_000157,Positive,0.618558178466
dec_BacV5_Otu_000416,dec_BacV5_Otu_000159,Positive,0.714452973829
dec_BacV5_Otu_000416,dec_BacV5_Otu_000179,Positive,0.693413063581
dec_BacV5_Otu_000416,dec_BacV5_Otu_000191,Positive,0.683238027159
dec_BacV5_Otu_000416,dec_BacV5_Otu_000194,Positive,0.483469585458
dec_BacV5_Otu_000416,dec_BacV5_Otu_000196,Positive,0.528352182105
dec_BacV5_Otu_000416,dec_BacV5_Otu_000206,Positive,0.589330100957
dec_BacV5_Otu_000416,dec_BacV5_Otu_000247,Positive,0.311631674922
dec_BacV5_Otu_000416,dec_BacV5_Otu_000266,Positive,0.476132931275
dec_BacV5_Otu_000416,dec_BacV5_Otu_000342,Positive,0.368215828651
dec_BacV5_Otu_000416,dec_BacV5_Otu_000343,Positive,0.428382278464
dec_BacV5_Otu_000416,dec_BacV5_Otu_000385,Positive,0.633515938014
dec_BacV5_Otu_000416,dec_BacV5_Otu_000394,Positive,0.669248173727
dec_BacV5_Otu_000416,dec_BacV5_Otu_000415,Positive,0.62836899335
dec_Ftrad_Otu_00125,dec_BacV5_Otu_000044,Positive,0.445996291148
dec_Ftrad_Otu_00125,dec_BacV5_Otu_000157,Positive,0.406376108395
dec_Ftrad_Otu_00125,dec_BacV5_Otu_000159,Positive,0.488896588023
dec_Ftrad_Otu_00125,dec_BacV5_Otu_000179,Positive,0.448268589785
dec_Ftrad_Otu_00125,dec_BacV5_Otu_000191,Positive,0.528181320407
dec_Ftrad_Otu_00125,dec_BacV5_Otu_000206,Positive,0.461285162818
dec_Ftrad_Otu_00125,dec_BacV5_Otu_000343,Positive,0.376413506882
dec_Ftrad_Otu_00125,dec_BacV5_Otu_000385,Positive,0.436618662993
dec_Ftrad_Otu_00125,dec_BacV5_Otu_000394,Positive,0.435436825199
dec_Ftrad_Otu_00125,dec_BacV5_Otu_000415,Positive,0.521067119116
dec_Ftrad_Otu_00125,dec_BacV5_Otu_000471,Positive,0.390023056864
dec_Ftrad_Otu_00125,dec_BacV5_Otu_000542,Positive,0.439408281343
dec_Ftrad_Otu_00125,dec_Ftrad_Otu_00010,Positive,0.430726818805
dec_Ftrad_Otu_00125,dec_Ftrad_Otu_00011,Positive,0.465002864282
dec_Ftrad_Otu_00125,dec_Ftrad_Otu_00020,Positive,0.415179553366
dec_Ftrad_Otu_00125,dec_Ftrad_Otu_00061,Positive,0.497924404896
dec_Ftrad_Otu_00125,dec_Ftrad_Otu_00066,Positive,0.464567875904
dec_Ftrad_Otu_00125,dec_Ftrad_Otu_00067,Positive,0.415180980384
dec_Ftrad_Otu_00125,dec_Ftrad_Otu_00070,Positive,0.36553883029
dec_Ftrad_Otu_00125,dec_Ftrad_Otu_00072,Positive,0.505650564993
dec_Ftrad_Otu_00125,dec_Ftrad_Otu_00089,Positive,0.473553963974
dec_Ftrad_Otu_00125,dec_Ftrad_Otu_00105,Positive,0.493251962886
dec_Ftrad_Otu_00125,dec_Ftrad_Otu_00122,Positive,0.425418224407
dec_Ftrad_Otu_00125,dec_Ftrad_Otu_00124,Positive,0.515447606816
dec_BacV5_Otu_000471,dec_BacV5_Otu_000003,Positive,0.512589138433
dec_BacV5_Otu_000471,dec_BacV5_Otu_000016,Positive,0.43966558857
dec_BacV5_Otu_000471,dec_BacV5_Otu_000022,Positive,0.50078364858
dec_BacV5_Otu_000471,dec_BacV5_Otu_000044,Positive,0.462886596753
dec_BacV5_Otu_000471,dec_BacV5_Otu_000157,Positive,0.532624593733
dec_BacV5_Otu_000471,dec_BacV5_Otu_000159,Positive,0.564947888631
dec_BacV5_Otu_000471,dec_BacV5_Otu_000179,Positive,0.594966316235
dec_BacV5_Otu_000471,dec_BacV5_Otu_000191,Positive,0.614397236848
dec_BacV5_Otu_000471,dec_BacV5_Otu_000194,Positive,0.463038556016
dec_BacV5_Otu_000471,dec_BacV5_Otu_000196,Positive,0.416311858982
dec_BacV5_Otu_000471,dec_BacV5_Otu_000206,Positive,0.542589798315
dec_BacV5_Otu_000471,dec_BacV5_Otu_000235,Positive,0.326379576155
dec_BacV5_Otu_000471,dec_BacV5_Otu_000236,Positive,0.417652829093
dec_BacV5_Otu_000471,dec_BacV5_Otu_000247,Positive,0.382098129022
dec_BacV5_Otu_000471,dec_BacV5_Otu_000266,Positive,0.477491758327
dec_BacV5_Otu_000471,dec_BacV5_Otu_000284,Positive,0.387898953018
dec_BacV5_Otu_000471,dec_BacV5_Otu_000342,Positive,0.338242924893
dec_BacV5_Otu_000471,dec_BacV5_Otu_000343,Positive,0.451476555423
dec_BacV5_Otu_000471,dec_BacV5_Otu_000385,Positive,0.524705031567
dec_BacV5_Otu_000471,dec_BacV5_Otu_000394,Positive,0.527977627626
dec_BacV5_Otu_000471,dec_BacV5_Otu_000415,Positive,0.53482137382
dec_BacV5_Otu_000471,dec_BacV5_Otu_000416,Positive,0.524786127301
dec_BacV5_Otu_000542,dec_BacV5_Otu_000003,Positive,0.514985929296
dec_BacV5_Otu_000542,dec_BacV5_Otu_000016,Positive,0.402818261929
dec_BacV5_Otu_000542,dec_BacV5_Otu_000022,Positive,0.499889250942
dec_BacV5_Otu_000542,dec_BacV5_Otu_000044,Positive,0.437506868027
dec_BacV5_Otu_000542,dec_BacV5_Otu_000057,Positive,0.361848452307
dec_BacV5_Otu_000542,dec_BacV5_Otu_000157,Positive,0.534777273435
dec_BacV5_Otu_000542,dec_BacV5_Otu_000159,Positive,0.63328265683
dec_BacV5_Otu_000542,dec_BacV5_Otu_000179,Positive,0.616872950638
dec_BacV5_Otu_000542,dec_BacV5_Otu_000191,Positive,0.64031478478
dec_BacV5_Otu_000542,dec_BacV5_Otu_000194,Positive,0.432560069713
dec_BacV5_Otu_000542,dec_BacV5_Otu_000196,Positive,0.435060579476
dec_BacV5_Otu_000542,dec_BacV5_Otu_000206,Positive,0.506809324939
dec_BacV5_Otu_000542,dec_BacV5_Otu_000236,Positive,0.38438080972
dec_BacV5_Otu_000542,dec_BacV5_Otu_000247,Positive,0.291469480758
dec_BacV5_Otu_000542,dec_BacV5_Otu_000259,Positive,0.338542414271
dec_BacV5_Otu_000542,dec_BacV5_Otu_000266,Positive,0.444866251798
dec_BacV5_Otu_000542,dec_BacV5_Otu_000342,Positive,0.335137892124
dec_BacV5_Otu_000542,dec_BacV5_Otu_000343,Positive,0.394538801249
dec_BacV5_Otu_000542,dec_BacV5_Otu_000385,Positive,0.635996520911
dec_BacV5_Otu_000542,dec_BacV5_Otu_000394,Positive,0.58531478899
dec_BacV5_Otu_000542,dec_BacV5_Otu_000415,Positive,0.606243332702
dec_BacV5_Otu_000542,dec_BacV5_Otu_000416,Positive,0.576757618458
dec_BacV5_Otu_000542,dec_BacV5_Otu_000471,Positive,0.496904518065
dec_BacV5_Otu_000022,dec_BacV5_Otu_000003,Positive,0.570762644757
dec_BacV5_Otu_000022,dec_BacV5_Otu_000016,Positive,0.514971261315
dec_BacV5_Otu_000022,dec_BacV5_Otu_000017,Positive,0.448428531303
dec_BacV5_Otu_000044,dec_BacV5_Otu_000003,Positive,0.549624347123
dec_Ftrad_Otu_00054,dec_BacV5_Otu_000129,Positive,0.395286238766
dec_Ftrad_Otu_00054,dec_Ftrad_Otu_00006,Positive,0.448769014721
dec_Ftrad_Otu_00054,dec_Ftrad_Otu_00019,Positive,0.459260425767
dec_Ftrad_Otu_00054,dec_Ftrad_Otu_00028,Positive,0.481443625083
dec_Ftrad_Otu_00054,dec_Ftrad_Otu_00029,Positive,0.580879766294
dec_Ftrad_Otu_00054,dec_Ftrad_Otu_00047,Positive,0.57137073781
dec_Ftrad_Otu_00070,dec_BacV5_Otu_000003,Positive,0.448415230289
dec_Ftrad_Otu_00070,dec_BacV5_Otu_000022,Positive,0.48292527199
dec_Ftrad_Otu_00070,dec_BacV5_Otu_000157,Positive,0.51094757369
dec_Ftrad_Otu_00070,dec_BacV5_Otu_000159,Positive,0.629051431977
dec_Ftrad_Otu_00070,dec_BacV5_Otu_000179,Positive,0.635890196754
dec_Ftrad_Otu_00070,dec_BacV5_Otu_000191,Positive,0.563111661901
dec_Ftrad_Otu_00070,dec_BacV5_Otu_000196,Positive,0.526334590509
dec_Ftrad_Otu_00070,dec_BacV5_Otu_000206,Positive,0.464349427707
dec_Ftrad_Otu_00070,dec_BacV5_Otu_000236,Positive,0.395130500975
dec_Ftrad_Otu_00070,dec_BacV5_Otu_000266,Positive,0.419164269602
dec_Ftrad_Otu_00070,dec_BacV5_Otu_000331,Positive,0.41979758254
dec_Ftrad_Otu_00070,dec_BacV5_Otu_000342,Positive,0.40514946155
dec_Ftrad_Otu_00070,dec_BacV5_Otu_000385,Positive,0.586315456802
dec_Ftrad_Otu_00070,dec_BacV5_Otu_000394,Positive,0.555787338593
dec_Ftrad_Otu_00070,dec_BacV5_Otu_000415,Positive,0.57733768989
dec_Ftrad_Otu_00070,dec_BacV5_Otu_000416,Positive,0.571047583256
dec_Ftrad_Otu_00070,dec_BacV5_Otu_000471,Positive,0.360675868609
dec_Ftrad_Otu_00070,dec_BacV5_Otu_000542,Positive,0.502052814787
dec_Ftrad_Otu_00070,dec_Ftrad_Otu_00001,Positive,0.504829539485
dec_Ftrad_Otu_00070,dec_Ftrad_Otu_00061,Positive,0.530811142765
dec_Ftrad_Otu_00070,dec_Ftrad_Otu_00062,Positive,0.525951235675
dec_Ftrad_Otu_00070,dec_Ftrad_Otu_00067,Positive,0.399648281495
dec_Ftrad_Otu_00073,dec_BacV5_Otu_000003,Positive,0.53348615215
dec_Ftrad_Otu_00073,dec_BacV5_Otu_000022,Positive,0.504465135547
dec_Ftrad_Otu_00073,dec_BacV5_Otu_000044,Positive,0.500128175742
dec_Ftrad_Otu_00073,dec_BacV5_Otu_000157,Positive,0.487250897086
dec_Ftrad_Otu_00073,dec_BacV5_Otu_000159,Positive,0.696204034675
dec_Ftrad_Otu_00073,dec_BacV5_Otu_000179,Positive,0.647613475969
dec_Ftrad_Otu_00073,dec_BacV5_Otu_000191,Positive,0.607533560659
dec_Ftrad_Otu_00073,dec_BacV5_Otu_000196,Positive,0.502492867689
dec_Ftrad_Otu_00073,dec_BacV5_Otu_000206,Positive,0.569914689452
dec_Ftrad_Otu_00073,dec_BacV5_Otu_000266,Positive,0.499869916066
dec_Ftrad_Otu_00073,dec_BacV5_Otu_000284,Positive,0.358391575295
dec_Ftrad_Otu_00073,dec_BacV5_Otu_000343,Positive,0.38569572146
dec_Ftrad_Otu_00073,dec_BacV5_Otu_000385,Positive,0.579124770093
dec_Ftrad_Otu_00073,dec_BacV5_Otu_000394,Positive,0.543121902923
dec_Ftrad_Otu_00073,dec_BacV5_Otu_000415,Positive,0.519481235904
dec_Ftrad_Otu_00073,dec_BacV5_Otu_000416,Positive,0.623851835482
dec_Ftrad_Otu_00073,dec_BacV5_Otu_000471,Positive,0.490387632439
dec_Ftrad_Otu_00073,dec_BacV5_Otu_000542,Positive,0.489606744777
dec_Ftrad_Otu_00073,dec_Ftrad_Otu_00001,Positive,0.446382737748
dec_Ftrad_Otu_00073,dec_Ftrad_Otu_00015,Positive,0.408333033123
dec_Ftrad_Otu_00073,dec_Ftrad_Otu_00061,Positive,0.558902720177
dec_Ftrad_Otu_00073,dec_Ftrad_Otu_00062,Positive,0.596194328616
dec_Ftrad_Otu_00073,dec_Ftrad_Otu_00066,Positive,0.429216944224
dec_Ftrad_Otu_00073,dec_Ftrad_Otu_00070,Positive,0.578313033853
dec_Ftrad_Otu_00073,dec_Ftrad_Otu_00072,Positive,0.467017343055
dec_BacV5_Otu_000062,dec_BacV5_Otu_000004,Positive,0.526086316518
dec_BacV5_Otu_000062,dec_BacV5_Otu_000011,Positive,0.473114538948
dec_BacV5_Otu_000062,dec_BacV5_Otu_000033,Positive,0.523930213604
dec_BacV5_Otu_000063,dec_BacV5_Otu_000004,Positive,0.824078818846
dec_BacV5_Otu_000063,dec_BacV5_Otu_000011,Positive,0.718460045896
dec_BacV5_Otu_000063,dec_BacV5_Otu_000012,Positive,0.658242754767
dec_BacV5_Otu_000063,dec_BacV5_Otu_000013,Positive,0.813829196304
dec_BacV5_Otu_000063,dec_BacV5_Otu_000027,Positive,0.694980522275
dec_BacV5_Otu_000063,dec_BacV5_Otu_000034,Positive,0.637160017458
dec_BacV5_Otu_000063,dec_BacV5_Otu_000039,Positive,0.454563886732
dec_BacV5_Otu_000063,dec_BacV5_Otu_000040,Positive,0.774487614755
dec_BacV5_Otu_000063,dec_BacV5_Otu_000041,Positive,0.761095580487
dec_BacV5_Otu_000063,dec_BacV5_Otu_000045,Positive,0.450528622666
dec_BacV5_Otu_000063,dec_BacV5_Otu_000046,Positive,0.553039359004
dec_BacV5_Otu_000063,dec_BacV5_Otu_000059,Positive,0.503194596428
dec_Ftrad_Otu_00169,dec_BacV5_Otu_000006,Positive,0.488721782526
dec_Ftrad_Otu_00169,dec_BacV5_Otu_000042,Positive,0.462784431167
dec_Ftrad_Otu_00169,dec_BacV5_Otu_000055,Positive,0.444597691045
dec_Ftrad_Otu_00169,dec_BacV5_Otu_000095,Positive,0.388249482508
dec_Ftrad_Otu_00169,dec_BacV5_Otu_000177,Positive,0.411903020164
dec_Ftrad_Otu_00169,dec_Ftrad_Otu_00006,Positive,0.57588882072
dec_Ftrad_Otu_00169,dec_Ftrad_Otu_00008,Positive,0.535813538957
dec_Ftrad_Otu_00169,dec_Ftrad_Otu_00028,Positive,0.478964720161
dec_Ftrad_Otu_00169,dec_Ftrad_Otu_00029,Positive,0.590540869451
dec_Ftrad_Otu_00169,dec_Ftrad_Otu_00044,Positive,0.400322463587
dec_Ftrad_Otu_00169,dec_Ftrad_Otu_00047,Positive,0.614935923569
dec_Ftrad_Otu_00169,dec_Ftrad_Otu_00054,Positive,0.497545290757
dec_Ftrad_Otu_00169,dec_Ftrad_Otu_00064,Positive,0.404874248299
dec_Ftrad_Otu_00169,dec_Ftrad_Otu_00069,Positive,0.514149686307
dec_Ftrad_Otu_00169,dec_Ftrad_Otu_00078,Positive,0.648668400893
dec_Ftrad_Otu_00169,dec_Ftrad_Otu_00079,Positive,0.409811837673
dec_Ftrad_Otu_00169,dec_Ftrad_Otu_00080,Positive,0.374577121834
dec_Ftrad_Otu_00169,dec_Ftrad_Otu_00090,Positive,0.415857745059
dec_Ftrad_Otu_00169,dec_Ftrad_Otu_00098,Positive,0.549928481108
dec_Ftrad_Otu_00169,dec_Ftrad_Otu_00130,Positive,0.430419023074
dec_Ftrad_Otu_00169,dec_Ftrad_Otu_00133,Positive,0.465987684541
dec_Ftrad_Otu_00169,dec_Ftrad_Otu_00134,Positive,0.459536580669
dec_Ftrad_Otu_00169,dec_Ftrad_Otu_00142,Positive,0.495893174269
dec_Ftrad_Otu_00169,dec_Ftrad_Otu_00145,Positive,0.42750164267
dec_Ftrad_Otu_00169,dec_Ftrad_Otu_00148,Positive,0.564458761903
dec_Ftrad_Otu_00169,dec_Ftrad_Otu_00161,Positive,0.519848840448
dec_BacV5_Otu_000083,dec_BacV5_Otu_000004,Positive,0.732669953763
dec_BacV5_Otu_000083,dec_BacV5_Otu_000011,Positive,0.698400469988
dec_BacV5_Otu_000083,dec_BacV5_Otu_000012,Positive,0.474537472231
dec_BacV5_Otu_000083,dec_BacV5_Otu_000013,Positive,0.5435434298
dec_BacV5_Otu_000083,dec_BacV5_Otu_000027,Positive,0.653605887854
dec_BacV5_Otu_000083,dec_BacV5_Otu_000033,Positive,0.539412434808
dec_BacV5_Otu_000083,dec_BacV5_Otu_000040,Positive,0.59427192347
dec_BacV5_Otu_000083,dec_BacV5_Otu_000041,Positive,0.553366335927
dec_BacV5_Otu_000083,dec_BacV5_Otu_000045,Positive,0.501140738182
dec_BacV5_Otu_000083,dec_BacV5_Otu_000046,Positive,0.452199481828
dec_BacV5_Otu_000083,dec_BacV5_Otu_000057,Positive,0.498001275949
dec_BacV5_Otu_000083,dec_BacV5_Otu_000069,Positive,0.512500977522
dec_Ftrad_Otu_00183,dec_BacV5_Otu_000042,Positive,0.473043243339
dec_Ftrad_Otu_00183,dec_BacV5_Otu_000048,Positive,0.376587983608
dec_Ftrad_Otu_00183,dec_BacV5_Otu_000085,Positive,0.510815239055
dec_Ftrad_Otu_00183,dec_BacV5_Otu_000129,Positive,0.391697848729
dec_Ftrad_Otu_00183,dec_BacV5_Otu_000177,Positive,0.367500269589
dec_Ftrad_Otu_00183,dec_BacV5_Otu_000248,Positive,0.538347998404
dec_Ftrad_Otu_00183,dec_BacV5_Otu_000285,Positive,0.361405470062
dec_Ftrad_Otu_00183,dec_Ftrad_Otu_00006,Positive,0.552636261723
dec_Ftrad_Otu_00183,dec_Ftrad_Otu_00008,Positive,0.492097231664
dec_Ftrad_Otu_00183,dec_Ftrad_Otu_00016,Positive,0.493927703731
dec_Ftrad_Otu_00183,dec_Ftrad_Otu_00019,Positive,0.531116787317
dec_Ftrad_Otu_00183,dec_Ftrad_Otu_00028,Positive,0.417944781195
dec_Ftrad_Otu_00183,dec_Ftrad_Otu_00035,Positive,0.53118005653
dec_Ftrad_Otu_00183,dec_Ftrad_Otu_00041,Positive,0.527456513546
dec_Ftrad_Otu_00183,dec_Ftrad_Otu_00044,Positive,0.440453891305
dec_Ftrad_Otu_00183,dec_Ftrad_Otu_00047,Positive,0.538182879841
dec_Ftrad_Otu_00183,dec_Ftrad_Otu_00054,Positive,0.51976609471
dec_Ftrad_Otu_00183,dec_Ftrad_Otu_00069,Positive,0.510922238531
dec_Ftrad_Otu_00183,dec_Ftrad_Otu_00076,Positive,0.414495184715
dec_Ftrad_Otu_00183,dec_Ftrad_Otu_00078,Positive,0.492929856878
dec_Ftrad_Otu_00183,dec_Ftrad_Otu_00079,Positive,0.480727775389
dec_Ftrad_Otu_00183,dec_Ftrad_Otu_00098,Positive,0.604768194061
dec_Ftrad_Otu_00183,dec_Ftrad_Otu_00101,Positive,0.426502506422
dec_Ftrad_Otu_00183,dec_Ftrad_Otu_00111,Positive,0.367120274674
dec_Ftrad_Otu_00183,dec_Ftrad_Otu_00133,Positive,0.400247138101
dec_Ftrad_Otu_00183,dec_Ftrad_Otu_00142,Positive,0.485642943681
dec_Ftrad_Otu_00183,dec_Ftrad_Otu_00145,Positive,0.453324831176
dec_Ftrad_Otu_00183,dec_Ftrad_Otu_00147,Positive,0.410018118613
dec_Ftrad_Otu_00183,dec_Ftrad_Otu_00148,Positive,0.686235689559
dec_Ftrad_Otu_00183,dec_Ftrad_Otu_00161,Positive,0.535922153325
dec_Ftrad_Otu_00183,dec_Ftrad_Otu_00169,Positive,0.494364419663
dec_Ftrad_Otu_00183,dec_Ftrad_Otu_00175,Positive,0.502510847431
dec_BacV5_Otu_000170,dec_BacV5_Otu_000004,Positive,0.529275848644
dec_BacV5_Otu_000170,dec_BacV5_Otu_000011,Positive,0.478396858926
dec_BacV5_Otu_000170,dec_BacV5_Otu_000012,Positive,0.458806335187
dec_BacV5_Otu_000170,dec_BacV5_Otu_000013,Positive,0.478601838555
dec_BacV5_Otu_000170,dec_BacV5_Otu_000027,Positive,0.546106012557
dec_BacV5_Otu_000170,dec_BacV5_Otu_000034,Positive,0.527096845881
dec_BacV5_Otu_000170,dec_BacV5_Otu_000040,Positive,0.519725498657
dec_BacV5_Otu_000170,dec_BacV5_Otu_000041,Positive,0.561621342694
dec_BacV5_Otu_000170,dec_BacV5_Otu_000043,Positive,0.457494891486
dec_BacV5_Otu_000170,dec_BacV5_Otu_000046,Positive,0.432417045883
dec_BacV5_Otu_000170,dec_BacV5_Otu_000059,Positive,0.5740886969
dec_BacV5_Otu_000170,dec_BacV5_Otu_000072,Positive,0.410166890276
dec_BacV5_Otu_000170,dec_BacV5_Otu_000074,Positive,0.48577911861
dec_BacV5_Otu_000170,dec_BacV5_Otu_000084,Positive,0.463878108492
dec_BacV5_Otu_000170,dec_BacV5_Otu_000092,Positive,0.504223808112
dec_BacV5_Otu_000170,dec_BacV5_Otu_000094,Positive,0.489604335456
dec_BacV5_Otu_000170,dec_BacV5_Otu_000098,Positive,0.445134076239
dec_BacV5_Otu_000170,dec_BacV5_Otu_000103,Positive,0.407085345921
dec_BacV5_Otu_000170,dec_BacV5_Otu_000112,Positive,0.381448666597
dec_BacV5_Otu_000170,dec_BacV5_Otu_000113,Positive,0.422069226291
dec_BacV5_Otu_000170,dec_BacV5_Otu_000115,Positive,0.537622444857
dec_BacV5_Otu_000170,dec_BacV5_Otu_000116,Positive,0.464444099323
dec_BacV5_Otu_000170,dec_BacV5_Otu_000117,Positive,0.440951514275
dec_BacV5_Otu_000170,dec_BacV5_Otu_000126,Positive,0.455634420834
dec_BacV5_Otu_000170,dec_BacV5_Otu_000131,Positive,0.414931430891
dec_BacV5_Otu_000170,dec_BacV5_Otu_000136,Positive,0.574617831158
dec_BacV5_Otu_000170,dec_BacV5_Otu_000138,Positive,0.405060905083
dec_BacV5_Otu_000170,dec_BacV5_Otu_000139,Positive,0.343644203156
dec_BacV5_Otu_000170,dec_BacV5_Otu_000149,Positive,0.416234672767
dec_BacV5_Otu_000170,dec_BacV5_Otu_000150,Positive,0.419830056723
dec_BacV5_Otu_000170,dec_BacV5_Otu_000152,Positive,0.459201631535
dec_BacV5_Otu_000170,dec_BacV5_Otu_000154,Positive,0.48225878747
dec_Ftrad_Otu_00192,dec_BacV5_Otu_000003,Positive,0.482168803621
dec_Ftrad_Otu_00192,dec_BacV5_Otu_000016,Positive,0.401286144724
dec_Ftrad_Otu_00192,dec_BacV5_Otu_000017,Positive,0.397206450793
dec_Ftrad_Otu_00192,dec_BacV5_Otu_000022,Positive,0.572907227775
dec_Ftrad_Otu_00192,dec_BacV5_Otu_000044,Positive,0.515516888385
dec_Ftrad_Otu_00192,dec_BacV5_Otu_000057,Positive,0.416675341478
dec_Ftrad_Otu_00192,dec_BacV5_Otu_000134,Positive,0.424115875641
dec_Ftrad_Otu_00192,dec_BacV5_Otu_000157,Positive,0.513102028972
dec_Ftrad_Otu_00192,dec_BacV5_Otu_000159,Positive,0.564041654439
dec_Ftrad_Otu_00192,dec_BacV5_Otu_000179,Positive,0.547865137859
dec_Ftrad_Otu_00192,dec_BacV5_Otu_000191,Positive,0.58203273581
dec_Ftrad_Otu_00192,dec_BacV5_Otu_000194,Positive,0.37173183881
dec_Ftrad_Otu_00192,dec_BacV5_Otu_000196,Positive,0.422375189167
dec_Ftrad_Otu_00192,dec_BacV5_Otu_000206,Positive,0.579563485239
dec_Ftrad_Otu_00192,dec_BacV5_Otu_000266,Positive,0.427271439811
dec_Ftrad_Otu_00192,dec_BacV5_Otu_000342,Positive,0.373637136291
dec_Ftrad_Otu_00192,dec_BacV5_Otu_000343,Positive,0.402190492901
dec_Ftrad_Otu_00192,dec_BacV5_Otu_000385,Positive,0.553683986223
dec_Ftrad_Otu_00192,dec_BacV5_Otu_000394,Positive,0.495509999556
dec_Ftrad_Otu_00192,dec_BacV5_Otu_000415,Positive,0.554397954731
dec_Ftrad_Otu_00192,dec_BacV5_Otu_000416,Positive,0.496950326449
dec_Ftrad_Otu_00192,dec_BacV5_Otu_000471,Positive,0.494162783341
dec_Ftrad_Otu_00192,dec_BacV5_Otu_000542,Positive,0.468229725219
dec_Ftrad_Otu_00192,dec_Ftrad_Otu_00001,Positive,0.486548965399
dec_Ftrad_Otu_00192,dec_Ftrad_Otu_00061,Positive,0.616158847696
dec_Ftrad_Otu_00192,dec_Ftrad_Otu_00062,Positive,0.550103279294
dec_Ftrad_Otu_00192,dec_Ftrad_Otu_00070,Positive,0.492543578613
dec_Ftrad_Otu_00192,dec_Ftrad_Otu_00072,Positive,0.516985793124
dec_Ftrad_Otu_00192,dec_Ftrad_Otu_00073,Positive,0.464415214876
