"SUID","0.001_ 2_corsparcc.txt(1)_Cor","0.001_ 2_corsparcc.txt(1)_name","0.001_ 2_corsparcc.txt(1)_present","0.001_ 2_corsparcc.txt(1)_Pvalue","0.001_ 3_corsparcc.txt(1)_Cor","0.001_ 3_corsparcc.txt(1)_name","0.001_ 3_corsparcc.txt(1)_present","0.001_ 3_corsparcc.txt(1)_Pvalue","DyNet Variance","interaction","name","selected","shared interaction","shared name"
"46942","-0.564229200318","Ftrad_Otu_00084 (interacts with) BacV5_Otu_000040","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00084 (interacts with) BacV5_Otu_000040","false","interacts with","Ftrad_Otu_00084 (interacts with) BacV5_Otu_000040"
"46943","-0.513097083826","Ftrad_Otu_00084 (interacts with) BacV5_Otu_000027","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00084 (interacts with) BacV5_Otu_000027","false","interacts with","Ftrad_Otu_00084 (interacts with) BacV5_Otu_000027"
"46944","0.522209813651","Ftrad_Otu_00084 (interacts with) BacV5_Otu_000009","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00084 (interacts with) BacV5_Otu_000009","false","interacts with","Ftrad_Otu_00084 (interacts with) BacV5_Otu_000009"
"46945","-0.446929698646","Ftrad_Otu_00084 (interacts with) BacV5_Otu_000004","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00084 (interacts with) BacV5_Otu_000004","false","interacts with","Ftrad_Otu_00084 (interacts with) BacV5_Otu_000004"
"46946","-0.474299966123","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00059","true","0.001","-0.513180391973","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00059","true","0.0","0.0","interacts with","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00059","false","interacts with","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00059"
"46947","0.492894387318","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00058","true","0.0","0.569661831433","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00058","true","0.0","0.0","interacts with","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00058","false","interacts with","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00058"
"46948","0.481519199439","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00041","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00041","false","interacts with","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00041"
"46949","0.487939325924","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00035","true","0.0","0.463872976034","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00035","true","0.0","0.0","interacts with","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00035","false","interacts with","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00035"
"46950","-0.414876395091","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00034","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00034","false","interacts with","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00034"
"46951","-0.474796752232","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00032","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00032","false","interacts with","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00032"
"46952","0.5379355679","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00028","true","0.0","0.541569224439","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00028","true","0.0","0.0","interacts with","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00028","false","interacts with","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00028"
"46953","-0.495036099946","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00026","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00026","false","interacts with","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00026"
"46954","0.535456767949","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00020","true","0.0","0.489382528797","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00020","true","0.001","0.0","interacts with","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00020","false","interacts with","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00020"
"46955","0.608189760942","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00016","true","0.0","0.585781289282","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00016","true","0.0","0.0","interacts with","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00016","false","interacts with","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00016"
"46956","-0.55188536542","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00005","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00005","false","interacts with","Ftrad_Otu_00071 (interacts with) Ftrad_Otu_00005"
"46957","0.362665277107","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000129","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000129","false","interacts with","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000129"
"46958","0.45303876938","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000096","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000096","false","interacts with","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000096"
"46959","0.502105812087","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000085","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000085","false","interacts with","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000085"
"46960","-0.378897406705","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000077","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000077","false","interacts with","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000077"
"46961","-0.501129734598","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000069","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000069","false","interacts with","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000069"
"46962","-0.542602437436","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000063","true","0.0","-0.480893161485","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000063","true","0.0","0.0","interacts with","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000063","false","interacts with","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000063"
"46963","-0.527451119107","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000062","true","0.0","-0.536198751803","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000062","true","0.0","0.0","interacts with","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000062","false","interacts with","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000062"
"46964","-0.400807183197","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000057","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000057","false","interacts with","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000057"
"46965","-0.46070537009","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000033","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000033","false","interacts with","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000033"
"46966","-0.422034549011","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000027","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000027","false","interacts with","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000027"
"46967","-0.546193171021","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000013","true","0.0","-0.454101431687","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000013","true","0.0","0.0","interacts with","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000013","false","interacts with","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000013"
"46968","-0.532226234619","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000004","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000004","false","interacts with","Ftrad_Otu_00071 (interacts with) BacV5_Otu_000004"
"46969","0.443143427319","Ftrad_Otu_00067 (interacts with) Ftrad_Otu_00066","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00067 (interacts with) Ftrad_Otu_00066","false","interacts with","Ftrad_Otu_00067 (interacts with) Ftrad_Otu_00066"
"46970","0.368461734893","Ftrad_Otu_00067 (interacts with) Ftrad_Otu_00061","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00067 (interacts with) Ftrad_Otu_00061","false","interacts with","Ftrad_Otu_00067 (interacts with) Ftrad_Otu_00061"
"46971","-0.449821187863","Ftrad_Otu_00067 (interacts with) Ftrad_Otu_00059","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00067 (interacts with) Ftrad_Otu_00059","false","interacts with","Ftrad_Otu_00067 (interacts with) Ftrad_Otu_00059"
"46972","0.508015666022","Ftrad_Otu_00067 (interacts with) Ftrad_Otu_00055","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00067 (interacts with) Ftrad_Otu_00055","false","interacts with","Ftrad_Otu_00067 (interacts with) Ftrad_Otu_00055"
"46973","0.43463597854","Ftrad_Otu_00067 (interacts with) Ftrad_Otu_00031","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00067 (interacts with) Ftrad_Otu_00031","false","interacts with","Ftrad_Otu_00067 (interacts with) Ftrad_Otu_00031"
"46974","0.477589346559","Ftrad_Otu_00067 (interacts with) Ftrad_Otu_00020","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00067 (interacts with) Ftrad_Otu_00020","false","interacts with","Ftrad_Otu_00067 (interacts with) Ftrad_Otu_00020"
"46975","0.577508492353","Ftrad_Otu_00067 (interacts with) Ftrad_Otu_00010","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00067 (interacts with) Ftrad_Otu_00010","false","interacts with","Ftrad_Otu_00067 (interacts with) Ftrad_Otu_00010"
"46976","0.529714854732","Ftrad_Otu_00067 (interacts with) Ftrad_Otu_00009","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00067 (interacts with) Ftrad_Otu_00009","false","interacts with","Ftrad_Otu_00067 (interacts with) Ftrad_Otu_00009"
"46977","0.455087517718","Ftrad_Otu_00067 (interacts with) Ftrad_Otu_00007","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00067 (interacts with) Ftrad_Otu_00007","false","interacts with","Ftrad_Otu_00067 (interacts with) Ftrad_Otu_00007"
"46978","-0.389770576994","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000334","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000334","false","interacts with","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000334"
"46979","-0.369753125176","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000268","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000268","false","interacts with","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000268"
"46980","-0.468521661861","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000143","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000143","false","interacts with","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000143"
"46981","-0.39725183649","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000115","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000115","false","interacts with","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000115"
"46982","-0.343021435904","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000107","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000107","false","interacts with","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000107"
"46983","-0.521158693211","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000103","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000103","false","interacts with","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000103"
"46984","0.35817418841","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000085","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000085","false","interacts with","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000085"
"46985","-0.388533502378","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000084","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000084","false","interacts with","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000084"
"46986","-0.55743332523","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000063","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000063","false","interacts with","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000063"
"46987","-0.492354110905","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000062","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000062","false","interacts with","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000062"
"46988","-0.383596144614","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000059","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000059","false","interacts with","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000059"
"46989","-0.418413941004","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000057","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000057","false","interacts with","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000057"
"46990","-0.417506839307","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000043","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000043","false","interacts with","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000043"
"46991","-0.538218904555","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000041","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000041","false","interacts with","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000041"
"46992","-0.465339003569","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000040","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000040","false","interacts with","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000040"
"46993","-0.553231330872","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000027","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000027","false","interacts with","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000027"
"46994","-0.447048383492","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000012","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000012","false","interacts with","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000012"
"46995","-0.492616095607","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000006","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000006","false","interacts with","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000006"
"46996","-0.499468979708","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000004","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000004","false","interacts with","Ftrad_Otu_00067 (interacts with) BacV5_Otu_000004"
"46997","0.649707872882","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00062","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00062","false","interacts with","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00062"
"46998","0.609863495403","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00061","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00061","false","interacts with","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00061"
"46999","-0.543433551872","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00059","true","0.0","-0.464322483596","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00059","true","0.001","0.0","interacts with","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00059","false","interacts with","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00059"
"47000","0.477361725732","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00055","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00055","false","interacts with","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00055"
"47001","-0.431504835071","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00047","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00047","false","interacts with","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00047"
"47002","-0.414458827988","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00043","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00043","false","interacts with","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00043"
"47003","-0.458660320196","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00042","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00042","false","interacts with","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00042"
"47004","0.666878182303","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00040","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00040","false","interacts with","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00040"
"47005","0.534148201572","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00031","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00031","false","interacts with","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00031"
"47006","0.444133741174","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00020","true","0.001","0.595566692182","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00020","true","0.0","0.0","interacts with","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00020","false","interacts with","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00020"
"47007","-0.464371831954","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00018","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00018","false","interacts with","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00018"
"47008","0.439784937592","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00015","true","0.001","0.667103393186","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00015","true","0.0","0.0","interacts with","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00015","false","interacts with","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00015"
"47009","0.571230395173","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00010","true","0.0","0.529285496213","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00010","true","0.0","0.0","interacts with","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00010","false","interacts with","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00010"
"47010","0.470511530933","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00009","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00009","false","interacts with","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00009"
"47011","0.415834893308","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00007","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00007","false","interacts with","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00007"
"47012","-0.624385555963","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00003","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00003","false","interacts with","Ftrad_Otu_00066 (interacts with) Ftrad_Otu_00003"
"47013","0.558366602301","Ftrad_Otu_00066 (interacts with) BacV5_Otu_000415","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00066 (interacts with) BacV5_Otu_000415","false","interacts with","Ftrad_Otu_00066 (interacts with) BacV5_Otu_000415"
"47014","-0.479176342744","Ftrad_Otu_00066 (interacts with) BacV5_Otu_000334","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00066 (interacts with) BacV5_Otu_000334","false","interacts with","Ftrad_Otu_00066 (interacts with) BacV5_Otu_000334"
