"SUID","0.001_ 1_corsparcc.txt_Cor","0.001_ 1_corsparcc.txt_name","0.001_ 1_corsparcc.txt_present","0.001_ 1_corsparcc.txt_Pvalue","0.001_ 2_corsparcc.txt(1)_Cor","0.001_ 2_corsparcc.txt(1)_name","0.001_ 2_corsparcc.txt(1)_present","0.001_ 2_corsparcc.txt(1)_Pvalue","DyNet Variance","interaction","name","selected","shared interaction","shared name"
"55539","0.463194118476","BacV5_Otu_000090 (interacts with) BacV5_Otu_000065","true","0.001",,,"false",,"0.5","interacts with","BacV5_Otu_000090 (interacts with) BacV5_Otu_000065","false","interacts with","BacV5_Otu_000090 (interacts with) BacV5_Otu_000065"
"55540","0.601103858314","BacV5_Otu_000090 (interacts with) BacV5_Otu_000063","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000090 (interacts with) BacV5_Otu_000063","false","interacts with","BacV5_Otu_000090 (interacts with) BacV5_Otu_000063"
"55541","0.544265349283","BacV5_Otu_000090 (interacts with) BacV5_Otu_000062","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000090 (interacts with) BacV5_Otu_000062","false","interacts with","BacV5_Otu_000090 (interacts with) BacV5_Otu_000062"
"55542","0.528833683448","BacV5_Otu_000090 (interacts with) BacV5_Otu_000059","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000090 (interacts with) BacV5_Otu_000059","false","interacts with","BacV5_Otu_000090 (interacts with) BacV5_Otu_000059"
"55543","0.595017765996","BacV5_Otu_000090 (interacts with) BacV5_Otu_000057","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000090 (interacts with) BacV5_Otu_000057","false","interacts with","BacV5_Otu_000090 (interacts with) BacV5_Otu_000057"
"55544","0.583317359211","BacV5_Otu_000090 (interacts with) BacV5_Otu_000043","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000090 (interacts with) BacV5_Otu_000043","false","interacts with","BacV5_Otu_000090 (interacts with) BacV5_Otu_000043"
"55545","-0.46265824282","BacV5_Otu_000090 (interacts with) BacV5_Otu_000042","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000090 (interacts with) BacV5_Otu_000042","false","interacts with","BacV5_Otu_000090 (interacts with) BacV5_Otu_000042"
"55546","0.56996427226","BacV5_Otu_000090 (interacts with) BacV5_Otu_000041","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000090 (interacts with) BacV5_Otu_000041","false","interacts with","BacV5_Otu_000090 (interacts with) BacV5_Otu_000041"
"55547","0.472324537317","BacV5_Otu_000090 (interacts with) BacV5_Otu_000039","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000090 (interacts with) BacV5_Otu_000039","false","interacts with","BacV5_Otu_000090 (interacts with) BacV5_Otu_000039"
"55548","0.501433693273","BacV5_Otu_000090 (interacts with) BacV5_Otu_000034","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000090 (interacts with) BacV5_Otu_000034","false","interacts with","BacV5_Otu_000090 (interacts with) BacV5_Otu_000034"
"55549","0.581073278751","BacV5_Otu_000090 (interacts with) BacV5_Otu_000033","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000090 (interacts with) BacV5_Otu_000033","false","interacts with","BacV5_Otu_000090 (interacts with) BacV5_Otu_000033"
"55550","0.624449358619","BacV5_Otu_000090 (interacts with) BacV5_Otu_000013","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000090 (interacts with) BacV5_Otu_000013","false","interacts with","BacV5_Otu_000090 (interacts with) BacV5_Otu_000013"
"55551","0.499092339386","BacV5_Otu_000090 (interacts with) BacV5_Otu_000008","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000090 (interacts with) BacV5_Otu_000008","false","interacts with","BacV5_Otu_000090 (interacts with) BacV5_Otu_000008"
"55552","0.518470952443","BacV5_Otu_000076 (interacts with) BacV5_Otu_000071","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000076 (interacts with) BacV5_Otu_000071","false","interacts with","BacV5_Otu_000076 (interacts with) BacV5_Otu_000071"
"55553","0.473026947034","BacV5_Otu_000076 (interacts with) BacV5_Otu_000063","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000076 (interacts with) BacV5_Otu_000063","false","interacts with","BacV5_Otu_000076 (interacts with) BacV5_Otu_000063"
"55554","0.406099812023","BacV5_Otu_000076 (interacts with) BacV5_Otu_000057","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000076 (interacts with) BacV5_Otu_000057","false","interacts with","BacV5_Otu_000076 (interacts with) BacV5_Otu_000057"
"55555","0.446907470914","BacV5_Otu_000076 (interacts with) BacV5_Otu_000043","true","0.001",,,"false",,"0.5","interacts with","BacV5_Otu_000076 (interacts with) BacV5_Otu_000043","false","interacts with","BacV5_Otu_000076 (interacts with) BacV5_Otu_000043"
"55556","0.515615621169","BacV5_Otu_000076 (interacts with) BacV5_Otu_000033","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000076 (interacts with) BacV5_Otu_000033","false","interacts with","BacV5_Otu_000076 (interacts with) BacV5_Otu_000033"
"55557","0.444856798427","BacV5_Otu_000076 (interacts with) BacV5_Otu_000022","true","0.001",,,"false",,"0.5","interacts with","BacV5_Otu_000076 (interacts with) BacV5_Otu_000022","false","interacts with","BacV5_Otu_000076 (interacts with) BacV5_Otu_000022"
"55558","0.538296904812","BacV5_Otu_000076 (interacts with) BacV5_Otu_000013","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000076 (interacts with) BacV5_Otu_000013","false","interacts with","BacV5_Otu_000076 (interacts with) BacV5_Otu_000013"
"55559","0.549055020905","BacV5_Otu_000076 (interacts with) BacV5_Otu_000008","true","0.001",,,"false",,"0.5","interacts with","BacV5_Otu_000076 (interacts with) BacV5_Otu_000008","false","interacts with","BacV5_Otu_000076 (interacts with) BacV5_Otu_000008"
"55560","0.482210727739","BacV5_Otu_000069 (interacts with) BacV5_Otu_000064","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000069 (interacts with) BacV5_Otu_000064","false","interacts with","BacV5_Otu_000069 (interacts with) BacV5_Otu_000064"
"55561","0.423515565733","BacV5_Otu_000069 (interacts with) BacV5_Otu_000059","true","0.001",,,"false",,"0.5","interacts with","BacV5_Otu_000069 (interacts with) BacV5_Otu_000059","false","interacts with","BacV5_Otu_000069 (interacts with) BacV5_Otu_000059"
"55562","0.53245480447","BacV5_Otu_000069 (interacts with) BacV5_Otu_000043","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000069 (interacts with) BacV5_Otu_000043","false","interacts with","BacV5_Otu_000069 (interacts with) BacV5_Otu_000043"
"55563","-0.455026669091","BacV5_Otu_000069 (interacts with) BacV5_Otu_000042","true","0.001",,,"false",,"0.5","interacts with","BacV5_Otu_000069 (interacts with) BacV5_Otu_000042","false","interacts with","BacV5_Otu_000069 (interacts with) BacV5_Otu_000042"
"55564","0.493196781031","BacV5_Otu_000069 (interacts with) BacV5_Otu_000041","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000069 (interacts with) BacV5_Otu_000041","false","interacts with","BacV5_Otu_000069 (interacts with) BacV5_Otu_000041"
"55565","0.613619996003","BacV5_Otu_000069 (interacts with) BacV5_Otu_000039","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000069 (interacts with) BacV5_Otu_000039","false","interacts with","BacV5_Otu_000069 (interacts with) BacV5_Otu_000039"
"55566","0.561537095484","BacV5_Otu_000069 (interacts with) BacV5_Otu_000034","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000069 (interacts with) BacV5_Otu_000034","false","interacts with","BacV5_Otu_000069 (interacts with) BacV5_Otu_000034"
"55567","0.673962216563","BacV5_Otu_000069 (interacts with) BacV5_Otu_000033","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000069 (interacts with) BacV5_Otu_000033","false","interacts with","BacV5_Otu_000069 (interacts with) BacV5_Otu_000033"
"55568","0.417496958519","BacV5_Otu_000069 (interacts with) BacV5_Otu_000030","true","0.001",,,"false",,"0.5","interacts with","BacV5_Otu_000069 (interacts with) BacV5_Otu_000030","false","interacts with","BacV5_Otu_000069 (interacts with) BacV5_Otu_000030"
"55569","0.503267521664","BacV5_Otu_000069 (interacts with) BacV5_Otu_000022","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000069 (interacts with) BacV5_Otu_000022","false","interacts with","BacV5_Otu_000069 (interacts with) BacV5_Otu_000022"
"55570","0.485164288633","BacV5_Otu_000069 (interacts with) BacV5_Otu_000008","true","0.001",,,"false",,"0.5","interacts with","BacV5_Otu_000069 (interacts with) BacV5_Otu_000008","false","interacts with","BacV5_Otu_000069 (interacts with) BacV5_Otu_000008"
"55571","0.634325280411","BacV5_Otu_000065 (interacts with) BacV5_Otu_000063","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000065 (interacts with) BacV5_Otu_000063","false","interacts with","BacV5_Otu_000065 (interacts with) BacV5_Otu_000063"
"55572","0.662813671343","BacV5_Otu_000065 (interacts with) BacV5_Otu_000059","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000065 (interacts with) BacV5_Otu_000059","false","interacts with","BacV5_Otu_000065 (interacts with) BacV5_Otu_000059"
"55573","0.50009011098","BacV5_Otu_000065 (interacts with) BacV5_Otu_000057","true","0.001",,,"false",,"0.5","interacts with","BacV5_Otu_000065 (interacts with) BacV5_Otu_000057","false","interacts with","BacV5_Otu_000065 (interacts with) BacV5_Otu_000057"
"55574","0.585562206841","BacV5_Otu_000065 (interacts with) BacV5_Otu_000043","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000065 (interacts with) BacV5_Otu_000043","false","interacts with","BacV5_Otu_000065 (interacts with) BacV5_Otu_000043"
"55575","-0.435440929963","BacV5_Otu_000065 (interacts with) BacV5_Otu_000042","true","0.001",,,"false",,"0.5","interacts with","BacV5_Otu_000065 (interacts with) BacV5_Otu_000042","false","interacts with","BacV5_Otu_000065 (interacts with) BacV5_Otu_000042"
"55576","0.565221196719","BacV5_Otu_000065 (interacts with) BacV5_Otu_000041","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000065 (interacts with) BacV5_Otu_000041","false","interacts with","BacV5_Otu_000065 (interacts with) BacV5_Otu_000041"
"55577","0.442038183114","BacV5_Otu_000065 (interacts with) BacV5_Otu_000034","true","0.001",,,"false",,"0.5","interacts with","BacV5_Otu_000065 (interacts with) BacV5_Otu_000034","false","interacts with","BacV5_Otu_000065 (interacts with) BacV5_Otu_000034"
"55578","0.649709081818","BacV5_Otu_000065 (interacts with) BacV5_Otu_000033","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000065 (interacts with) BacV5_Otu_000033","false","interacts with","BacV5_Otu_000065 (interacts with) BacV5_Otu_000033"
"55579","0.434057458055","BacV5_Otu_000065 (interacts with) BacV5_Otu_000027","true","0.001",,,"false",,"0.5","interacts with","BacV5_Otu_000065 (interacts with) BacV5_Otu_000027","false","interacts with","BacV5_Otu_000065 (interacts with) BacV5_Otu_000027"
"55580","0.518471016097","BacV5_Otu_000065 (interacts with) BacV5_Otu_000013","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000065 (interacts with) BacV5_Otu_000013","false","interacts with","BacV5_Otu_000065 (interacts with) BacV5_Otu_000013"
"55581","0.532396101553","BacV5_Otu_000065 (interacts with) BacV5_Otu_000008","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000065 (interacts with) BacV5_Otu_000008","false","interacts with","BacV5_Otu_000065 (interacts with) BacV5_Otu_000008"
"55582","0.430691222564","BacV5_Otu_000062 (interacts with) BacV5_Otu_000059","true","0.001",,,"false",,"0.5","interacts with","BacV5_Otu_000062 (interacts with) BacV5_Otu_000059","false","interacts with","BacV5_Otu_000062 (interacts with) BacV5_Otu_000059"
"55583","0.479045143835","BacV5_Otu_000062 (interacts with) BacV5_Otu_000046","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000062 (interacts with) BacV5_Otu_000046","false","interacts with","BacV5_Otu_000062 (interacts with) BacV5_Otu_000046"
"55584","0.499462494868","BacV5_Otu_000062 (interacts with) BacV5_Otu_000045","true","0.001",,,"false",,"0.5","interacts with","BacV5_Otu_000062 (interacts with) BacV5_Otu_000045","false","interacts with","BacV5_Otu_000062 (interacts with) BacV5_Otu_000045"
"55585","0.678730135764","BacV5_Otu_000062 (interacts with) BacV5_Otu_000034","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000062 (interacts with) BacV5_Otu_000034","false","interacts with","BacV5_Otu_000062 (interacts with) BacV5_Otu_000034"
"55586","0.467227199735","BacV5_Otu_000062 (interacts with) BacV5_Otu_000030","true","0.001",,,"false",,"0.5","interacts with","BacV5_Otu_000062 (interacts with) BacV5_Otu_000030","false","interacts with","BacV5_Otu_000062 (interacts with) BacV5_Otu_000030"
"55587","0.450124008079","BacV5_Otu_000062 (interacts with) BacV5_Otu_000008","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000062 (interacts with) BacV5_Otu_000008","false","interacts with","BacV5_Otu_000062 (interacts with) BacV5_Otu_000008"
"55588","0.395186096714","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00131","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00131","false","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00131"
"55589","0.446681882385","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00114","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00114","false","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00114"
"55590","0.455817914388","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00112","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00112","false","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00112"
"55591","0.492498953978","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00099","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00099","false","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00099"
"55592","0.410494412259","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00093","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00093","false","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00093"
"55593","0.410829279044","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00091","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00091","false","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00091"
"55594","0.525957961075","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00080","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00080","false","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00080"
"55595","0.435167936925","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00075","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00075","false","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00075"
"55596","0.360600499683","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00064","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00064","false","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00064"
"55597","0.478304439595","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00060","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00060","false","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00060"
"55598","0.515387844055","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00057","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00057","false","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00057"
"55599","0.412794596458","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00056","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00056","false","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00056"
"55600","0.497173171342","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00054","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00054","false","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00054"
"55601","0.399324735528","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00048","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00048","false","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00048"
"55602","0.446330450513","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00047","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00047","false","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00047"
"55603","0.408818975653","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00043","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00043","false","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00043"
"55604","0.46901544088","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00042","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00042","false","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00042"
"55605","0.440007072067","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00039","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00039","false","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00039"
"55606","0.602003567407","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00037","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00037","false","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00037"
"55607","0.460544501016","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00036","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00036","false","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00036"
"55608","0.483358404857","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00032","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00032","false","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00032"
"55609","0.549916514967","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00030","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00030","false","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00030"
"55610","0.507530070658","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00023","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00023","false","interacts with","Ftrad_Otu_00136 (interacts with) Ftrad_Otu_00023"
